Brand_ID,CurrencyKey,UnitCost,SCD_EffectiveDate
advwk0000018            ,7,128.3719,2013-10-01
advwk0000019            ,7,128.3719,2013-10-01
advwk0000020            ,7,128.3719,2013-10-01
advwk0000021            ,7,128.3719,2013-10-01
advwk0000022            ,7,174.9211,2013-10-01
advwk0000023            ,7,174.9211,2013-10-01
advwk0000024            ,7,174.9211,2013-10-01
advwk0000025            ,7,174.9211,2013-10-01
advwk0000026            ,7,116.3503,2013-10-01
advwk0000027            ,7,116.3503,2013-10-01
advwk0000028            ,7,116.3503,2013-10-01
advwk0000029            ,7,116.3503,2013-10-01
advwk0000030            ,7,709.6617,2013-10-01
advwk0000031            ,7,709.6617,2013-10-01
advwk0000032            ,7,709.6617,2013-10-01
advwk0000033            ,7,709.6617,2013-10-01
advwk0000034            ,7,298.6736,2013-10-01
advwk0000035            ,7,298.6736,2013-10-01
advwk0000036            ,7,298.6736,2013-10-01
advwk0000037            ,7,298.6736,2013-10-01
advwk0000038            ,7,172.3963,2013-10-01
advwk0000039            ,7,172.3963,2013-10-01
advwk0000040            ,7,172.3963,2013-10-01
advwk0000041            ,7,172.3963,2013-10-01
advwk0000042            ,7,373.6208,2013-10-01
advwk0000043            ,7,373.6208,2013-10-01
advwk0000044            ,7,373.6208,2013-10-01
advwk0000045            ,7,373.6208,2013-10-01
advwk0000046            ,7,401.3227,2013-10-01
advwk0000047            ,7,401.3227,2013-10-01
advwk0000048            ,7,401.3227,2013-10-01
advwk0000049            ,7,401.3227,2013-10-01
advwk0000050            ,7,310.508,2013-10-01
svido0000047            ,7,40.4162,2013-10-01
svido0000048            ,7,28.0627,2013-10-01
svido0000049            ,7,47.3189,2013-10-01
svido0000050            ,7,43.6495,2013-10-01
svido0000051            ,7,39.9881,2013-10-01
svido0000052            ,7,34.6373,2013-10-01
svido0000053            ,7,41.3542,2013-10-01
svido0000054            ,7,36.558,2013-10-01
svido0000055            ,7,32.743,2013-10-01
svido0000056            ,7,39.7071,2013-10-01
svido0000057            ,7,46.5531,2013-10-01
svido0000058            ,7,23.1409,2013-10-01
svido0000059            ,7,26.8422,2013-10-01
svido0000060            ,7,40.4162,2013-10-01
svido0000061            ,7,28.0627,2013-10-01
svido0000062            ,7,47.3189,2013-10-01
svido0000063            ,7,43.6495,2013-10-01
svido0000064            ,7,39.9881,2013-10-01
svido0000065            ,7,34.6373,2013-10-01
svido0000066            ,7,41.3542,2013-10-01
svido0000067            ,7,36.558,2013-10-01
svido0000068            ,7,32.743,2013-10-01
svido0000069            ,7,39.7071,2013-10-01
svido0000070            ,7,46.5531,2013-10-01
svido0000071            ,7,23.1409,2013-10-01
svido0000072            ,7,26.8422,2013-10-01
litwr0000217            ,7,209.5584,2013-10-01
litwr0000218            ,7,256.4088,2013-10-01
litwr0000219            ,7,121.5996,2013-10-01
litwr0000220            ,7,223.5487,2013-10-01
litwr0000221            ,7,109.7619,2013-10-01
litwr0000222            ,7,121.9665,2013-10-01
litwr0000223            ,7,203.4548,2013-10-01
litwr0000224            ,7,199.0599,2013-10-01
litwr0000225            ,7,192.0686,2013-10-01
litwr0000226            ,7,244.5381,2013-10-01
litwr0000227            ,7,252.7474,2013-10-01
litwr0000228            ,7,201.3879,2013-10-01
litwr0000229            ,7,271.3838,2013-10-01
litwr0000230            ,7,209.5584,2013-10-01
litwr0000231            ,7,208.723,2013-10-01
litwr0000232            ,7,212.3924,2013-10-01
litwr0000233            ,7,209.5584,2013-10-01
litwr0000234            ,7,256.4088,2013-10-01
litwr0000235            ,7,121.5996,2013-10-01
litwr0000236            ,7,223.5487,2013-10-01
litwr0000237            ,7,109.7619,2013-10-01
litwr0000238            ,7,121.9665,2013-10-01
litwr0000239            ,7,203.4548,2013-10-01
litwr0000240            ,7,199.0599,2013-10-01
litwr0000241            ,7,192.0686,2013-10-01
litwr0000242            ,7,244.5381,2013-10-01
litwr0000243            ,7,252.7474,2013-10-01
litwr0000244            ,7,201.3879,2013-10-01
litwr0000245            ,7,271.3838,2013-10-01
litwr0000246            ,7,209.5584,2013-10-01
litwr0000247            ,7,208.723,2013-10-01
litwr0000248            ,7,212.3924,2013-10-01
litwr0000249            ,7,209.5584,2013-10-01
litwr0000250            ,7,256.4088,2013-10-01
litwr0000251            ,7,121.5996,2013-10-01
litwr0000252            ,7,223.5487,2013-10-01
litwr0000253            ,7,109.7619,2013-10-01
litwr0000254            ,7,121.9665,2013-10-01
litwr0000255            ,7,203.4548,2013-10-01
litwr0000256            ,7,199.0599,2013-10-01
litwr0000257            ,7,192.0686,2013-10-01
litwr0000258            ,7,244.5381,2013-10-01
litwr0000259            ,7,252.7474,2013-10-01
litwr0000260            ,7,201.3879,2013-10-01
litwr0000261            ,7,271.3838,2013-10-01
litwr0000262            ,7,209.5584,2013-10-01
litwr0000263            ,7,208.723,2013-10-01
litwr0000264            ,7,212.3924,2013-10-01
ctoso0000318            ,7,121.5996,2013-10-01
ctoso0000319            ,7,133.7962,2013-10-01
ctoso0000320            ,7,234.951,2013-10-01
ctoso0000321            ,7,166.3339,2013-10-01
ctoso0000322            ,7,157.3679,2013-10-01
ctoso0000323            ,7,171.0717,2013-10-01
ctoso0000324            ,7,133.7962,2013-10-01
ctoso0000325            ,7,118.5946,2013-10-01
ctoso0000326            ,7,146.3678,2013-10-01
ctoso0000327            ,7,80.9334,2013-10-01
ctoso0000328            ,7,185.0696,2013-10-01
ctoso0000329            ,7,195.2102,2013-10-01
ctoso0000330            ,7,139.6295,2013-10-01
ctoso0000331            ,7,121.5996,2013-10-01
ctoso0000332            ,7,133.7962,2013-10-01
ctoso0000333            ,7,234.951,2013-10-01
ctoso0000334            ,7,166.3339,2013-10-01
ctoso0000335            ,7,157.3679,2013-10-01
ctoso0000336            ,7,171.0717,2013-10-01
ctoso0000337            ,7,133.7962,2013-10-01
ctoso0000338            ,7,118.5946,2013-10-01
ctoso0000339            ,7,146.3678,2013-10-01
ctoso0000340            ,7,80.9334,2013-10-01
ctoso0000341            ,7,185.0696,2013-10-01
ctoso0000342            ,7,195.2102,2013-10-01
ctoso0000343            ,7,139.6295,2013-10-01
ctoso0000344            ,7,121.5996,2013-10-01
ctoso0000345            ,7,133.7962,2013-10-01
ctoso0000346            ,7,234.951,2013-10-01
ctoso0000347            ,7,166.3339,2013-10-01
ctoso0000348            ,7,157.3679,2013-10-01
ctoso0000349            ,7,171.0717,2013-10-01
ctoso0000350            ,7,133.7962,2013-10-01
ctoso0000351            ,7,118.5946,2013-10-01
ctoso0000352            ,7,146.3678,2013-10-01
ctoso0000353            ,7,80.9334,2013-10-01
ctoso0000354            ,7,185.0696,2013-10-01
ctoso0000355            ,7,195.2102,2013-10-01
ctoso0000356            ,7,139.6295,2013-10-01
ctoso0000357            ,7,121.5996,2013-10-01
ctoso0000358            ,7,133.7962,2013-10-01
ctoso0000359            ,7,234.951,2013-10-01
ctoso0000360            ,7,166.3339,2013-10-01
ctoso0000361            ,7,157.3679,2013-10-01
ctoso0000362            ,7,171.0717,2013-10-01
ctoso0000363            ,7,133.7962,2013-10-01
ctoso0000364            ,7,118.5946,2013-10-01
ctoso0000365            ,7,146.3678,2013-10-01
ctoso0000366            ,7,80.9334,2013-10-01
ctoso0000367            ,7,185.0696,2013-10-01
ctoso0000368            ,7,195.2102,2013-10-01
ctoso0000369            ,7,139.6295,2013-10-01
svido0000001            ,7,183.4124,2013-10-01
svido0000002            ,7,183.0455,2013-10-01
svido0000003            ,7,121.5996,2013-10-01
svido0000004            ,7,113.4631,2013-10-01
svido0000005            ,7,105.3347,2013-10-01
svido0000006            ,7,109.3949,2013-10-01
svido0000007            ,7,125.6678,2013-10-01
svido0000008            ,7,80.9334,2013-10-01
svido0000009            ,7,89.0619,2013-10-01
svido0000010            ,7,129.736,2013-10-01
svido0000011            ,7,244.4692,2013-10-01
svido0000012            ,7,219.0374,2013-10-01
svido0000013            ,7,256.4088,2013-10-01
svido0000014            ,7,120.6902,2013-10-01
svido0000015            ,7,135.3597,2013-10-01
svido0000016            ,7,135.3597,2013-10-01
svido0000017            ,7,183.4124,2013-10-01
svido0000018            ,7,183.0455,2013-10-01
svido0000019            ,7,121.5996,2013-10-01
svido0000020            ,7,113.4631,2013-10-01
svido0000021            ,7,105.3347,2013-10-01
svido0000022            ,7,109.3949,2013-10-01
svido0000023            ,7,125.6678,2013-10-01
svido0000024            ,7,80.9334,2013-10-01
svido0000025            ,7,89.0619,2013-10-01
svido0000026            ,7,129.736,2013-10-01
svido0000027            ,7,244.4692,2013-10-01
svido0000028            ,7,219.0374,2013-10-01
svido0000029            ,7,256.4088,2013-10-01
svido0000030            ,7,120.6902,2013-10-01
svido0000031            ,7,135.3597,2013-10-01
svido0000032            ,7,135.3597,2013-10-01
svido0000033            ,7,183.4124,2013-10-01
svido0000034            ,7,183.0455,2013-10-01
svido0000035            ,7,121.5996,2013-10-01
svido0000036            ,7,113.4631,2013-10-01
svido0000037            ,7,105.3347,2013-10-01
svido0000038            ,7,109.3949,2013-10-01
svido0000039            ,7,125.6678,2013-10-01
svido0000040            ,7,80.9334,2013-10-01
svido0000041            ,7,89.0619,2013-10-01
svido0000042            ,7,129.736,2013-10-01
svido0000043            ,7,244.4692,2013-10-01
svido0000044            ,7,219.0374,2013-10-01
svido0000045            ,7,256.4088,2013-10-01
svido0000046            ,7,120.6902,2013-10-01
fabrk0000140            ,7,316.8816,2013-10-01
fabrk0000141            ,7,322.7685,2013-10-01
fabrk0000142            ,7,300.4332,2013-10-01
fabrk0000143            ,7,354.7239,2013-10-01
fabrk0000144            ,7,219.7311,2013-10-01
fabrk0000145            ,7,290.4542,2013-10-01
fabrk0000146            ,7,148.8486,2013-10-01
fabrk0000147            ,7,256.4088,2013-10-01
fabrk0000148            ,7,241.7393,2013-10-01
fabrk0000149            ,7,214.961,2013-10-01
fabrk0000150            ,7,278.0581,2013-10-01
fabrk0000151            ,7,155.7566,2013-10-01
fabrk0000152            ,7,162.2657,2013-10-01
fabrk0000153            ,7,136.644,2013-10-01
fabrk0000154            ,7,130.1428,2013-10-01
fabrk0000155            ,7,156.5303,2013-10-01
fabrk0000156            ,7,155.7406,2013-10-01
fabrk0000157            ,7,147.8275,2013-10-01
fabrk0000158            ,7,167.6022,2013-10-01
fabrk0000159            ,7,134.203,2013-10-01
fabrk0000160            ,7,132.5757,2013-10-01
fabrk0000161            ,7,149.6622,2013-10-01
fabrk0000162            ,7,154.5441,2013-10-01
fabrk0000163            ,7,158.1975,2013-10-01
advwk0000051            ,7,343.309,2013-10-01
advwk0000052            ,7,256.4088,2013-10-01
advwk0000053            ,7,155.7406,2013-10-01
advwk0000054            ,7,219.7311,2013-10-01
advwk0000055            ,7,278.0581,2013-10-01
advwk0000056            ,7,132.5757,2013-10-01
advwk0000057            ,7,343.309,2013-10-01
advwk0000058            ,7,256.4088,2013-10-01
advwk0000059            ,7,155.7406,2013-10-01
advwk0000060            ,7,219.7311,2013-10-01
advwk0000061            ,7,278.0581,2013-10-01
advwk0000062            ,7,132.5757,2013-10-01
advwk0000063            ,7,343.309,2013-10-01
advwk0000064            ,7,256.4088,2013-10-01
advwk0000065            ,7,155.7406,2013-10-01
advwk0000066            ,7,219.7311,2013-10-01
advwk0000067            ,7,278.0581,2013-10-01
advwk0000068            ,7,132.5757,2013-10-01
advwk0000069            ,7,343.309,2013-10-01
advwk0000070            ,7,256.4088,2013-10-01
advwk0000071            ,7,155.7406,2013-10-01
advwk0000072            ,7,219.7311,2013-10-01
advwk0000073            ,7,278.0581,2013-10-01
advwk0000074            ,7,132.5757,2013-10-01
advwk0000075            ,7,343.309,2013-10-01
advwk0000076            ,7,256.4088,2013-10-01
advwk0000077            ,7,155.7406,2013-10-01
advwk0000078            ,7,219.7311,2013-10-01
wwim 0000120            ,7,343.309,2013-10-01
wwim 0000121            ,7,256.4088,2013-10-01
wwim 0000122            ,7,155.7406,2013-10-01
wwim 0000123            ,7,219.7311,2013-10-01
wwim 0000124            ,7,278.0581,2013-10-01
wwim 0000125            ,7,132.5757,2013-10-01
wwim 0000126            ,7,343.309,2013-10-01
wwim 0000127            ,7,256.4088,2013-10-01
wwim 0000128            ,7,155.7406,2013-10-01
wwim 0000129            ,7,219.7311,2013-10-01
wwim 0000130            ,7,278.0581,2013-10-01
wwim 0000131            ,7,132.5757,2013-10-01
wwim 0000132            ,7,343.309,2013-10-01
wwim 0000133            ,7,256.4088,2013-10-01
pware0000041            ,7,343.309,2013-10-01
pware0000042            ,7,256.4088,2013-10-01
pware0000043            ,7,155.7406,2013-10-01
pware0000044            ,7,219.7311,2013-10-01
pware0000045            ,7,278.0581,2013-10-01
pware0000046            ,7,132.5757,2013-10-01
pware0000047            ,7,343.309,2013-10-01
pware0000048            ,7,256.4088,2013-10-01
pware0000049            ,7,155.7406,2013-10-01
pware0000050            ,7,219.7311,2013-10-01
pware0000051            ,7,278.0581,2013-10-01
pware0000052            ,7,132.5757,2013-10-01
advwk0000079            ,7,237.1275,2013-10-01
advwk0000080            ,7,209.5584,2013-10-01
advwk0000081            ,7,109.7858,2013-10-01
advwk0000082            ,7,150.069,2013-10-01
advwk0000083            ,7,203.2988,2013-10-01
advwk0000084            ,7,172.0453,2013-10-01
advwk0000085            ,7,237.1275,2013-10-01
advwk0000086            ,7,209.5584,2013-10-01
advwk0000087            ,7,109.7858,2013-10-01
advwk0000088            ,7,150.069,2013-10-01
advwk0000089            ,7,203.2988,2013-10-01
advwk0000090            ,7,172.0453,2013-10-01
advwk0000091            ,7,237.1275,2013-10-01
advwk0000092            ,7,209.8703,2013-10-01
advwk0000093            ,7,109.7858,2013-10-01
advwk0000094            ,7,150.069,2013-10-01
advwk0000095            ,7,203.2988,2013-10-01
advwk0000096            ,7,237.1275,2013-10-01
advwk0000097            ,7,209.5584,2013-10-01
advwk0000098            ,7,109.7858,2013-10-01
advwk0000099            ,7,150.069,2013-10-01
advwk0000100            ,7,203.2988,2013-10-01
wwim 0000097            ,7,224.8889,2013-10-01
wwim 0000098            ,7,195.5605,2013-10-01
wwim 0000099            ,7,89.4527,2013-10-01
wwim 0000100            ,7,93.497,2013-10-01
wwim 0000101            ,7,109.7619,2013-10-01
wwim 0000102            ,7,128.0209,2013-10-01
wwim 0000103            ,7,224.8889,2013-10-01
wwim 0000104            ,7,195.5605,2013-10-01
wwim 0000105            ,7,89.4527,2013-10-01
wwim 0000106            ,7,93.497,2013-10-01
wwim 0000107            ,7,109.7619,2013-10-01
wwim 0000108            ,7,128.0209,2013-10-01
wwim 0000109            ,7,224.8889,2013-10-01
wwim 0000110            ,7,195.5605,2013-10-01
wwim 0000111            ,7,89.4527,2013-10-01
wwim 0000112            ,7,93.497,2013-10-01
wwim 0000113            ,7,109.7619,2013-10-01
wwim 0000114            ,7,224.8889,2013-10-01
wwim 0000115            ,7,195.5605,2013-10-01
wwim 0000116            ,7,89.4527,2013-10-01
wwim 0000117            ,7,93.497,2013-10-01
wwim 0000118            ,7,109.7619,2013-10-01
wwim 0000119            ,7,121.9665,2013-10-01
pware0000116            ,7,200.4191,2013-10-01
pware0000117            ,7,212.6577,2013-10-01
pware0000118            ,7,156.0239,2013-10-01
pware0000119            ,7,171.1477,2013-10-01
pware0000120            ,7,90.6139,2013-10-01
pware0000121            ,7,97.6053,2013-10-01
pware0000122            ,7,50.9882,2013-10-01
pware0000123            ,7,65.6657,2013-10-01
pware0000124            ,7,40.2593,2013-10-01
pware0000125            ,7,52.4639,2013-10-01
pware0000126            ,7,40.2593,2013-10-01
pware0000127            ,7,28.0627,2013-10-01
pware0000128            ,7,23.9945,2013-10-01
pware0000129            ,7,19.9262,2013-10-01
pware0000130            ,7,200.4191,2013-10-01
pware0000131            ,7,212.6577,2013-10-01
pware0000132            ,7,156.0239,2013-10-01
pware0000133            ,7,171.1477,2013-10-01
pware0000134            ,7,90.6139,2013-10-01
pware0000135            ,7,97.6053,2013-10-01
pware0000136            ,7,50.9882,2013-10-01
pware0000137            ,7,65.6657,2013-10-01
pware0000138            ,7,40.2593,2013-10-01
pware0000139            ,7,52.4639,2013-10-01
pware0000140            ,7,40.2593,2013-10-01
pware0000141            ,7,28.0627,2013-10-01
pware0000142            ,7,23.9945,2013-10-01
pware0000143            ,7,19.9262,2013-10-01
advwk0000101            ,7,200.4191,2013-10-01
advwk0000102            ,7,229.6703,2013-10-01
advwk0000103            ,7,156.0239,2013-10-01
advwk0000104            ,7,171.1477,2013-10-01
advwk0000105            ,7,90.6139,2013-10-01
advwk0000106            ,7,97.6053,2013-10-01
advwk0000107            ,7,56.5321,2013-10-01
advwk0000108            ,7,65.6657,2013-10-01
advwk0000109            ,7,40.2593,2013-10-01
advwk0000110            ,7,52.4639,2013-10-01
advwk0000111            ,7,40.2593,2013-10-01
advwk0000112            ,7,18.2351,2013-10-01
advwk0000113            ,7,23.9945,2013-10-01
advwk0000114            ,7,23.7871,2013-10-01
advwk0000115            ,7,200.4191,2013-10-01
advwk0000116            ,7,229.6703,2013-10-01
advwk0000117            ,7,156.0239,2013-10-01
advwk0000118            ,7,171.1477,2013-10-01
advwk0000119            ,7,90.6139,2013-10-01
advwk0000120            ,7,97.6053,2013-10-01
advwk0000121            ,7,56.5321,2013-10-01
advwk0000122            ,7,65.6657,2013-10-01
advwk0000123            ,7,40.2593,2013-10-01
advwk0000124            ,7,52.4639,2013-10-01
advwk0000125            ,7,40.2593,2013-10-01
advwk0000126            ,7,18.2351,2013-10-01
advwk0000127            ,7,23.9945,2013-10-01
advwk0000128            ,7,23.7871,2013-10-01
wwim 0000075            ,7,216.4526,2013-10-01
wwim 0000076            ,7,212.6577,2013-10-01
wwim 0000077            ,7,156.0239,2013-10-01
wwim 0000078            ,7,171.1477,2013-10-01
wwim 0000079            ,7,90.6139,2013-10-01
wwim 0000080            ,7,97.6053,2013-10-01
wwim 0000081            ,7,56.5321,2013-10-01
wwim 0000082            ,7,65.6657,2013-10-01
wwim 0000083            ,7,40.2593,2013-10-01
wwim 0000084            ,7,52.4639,2013-10-01
wwim 0000085            ,7,40.2593,2013-10-01
wwim 0000086            ,7,216.4526,2013-10-01
wwim 0000087            ,7,212.6577,2013-10-01
wwim 0000088            ,7,156.0239,2013-10-01
wwim 0000089            ,7,171.1477,2013-10-01
wwim 0000090            ,7,90.6139,2013-10-01
wwim 0000091            ,7,97.6053,2013-10-01
wwim 0000092            ,7,56.5321,2013-10-01
wwim 0000093            ,7,65.6657,2013-10-01
wwim 0000094            ,7,40.2593,2013-10-01
wwim 0000095            ,7,52.4639,2013-10-01
wwim 0000096            ,7,40.2593,2013-10-01
pware0000080            ,7,606.546,2013-10-01
pware0000081            ,7,660.4617,2013-10-01
pware0000082            ,7,256.4088,2013-10-01
pware0000083            ,7,366.4579,2013-10-01
pware0000084            ,7,93.1301,2013-10-01
pware0000085            ,7,202.9318,2013-10-01
pware0000086            ,7,112.3263,2013-10-01
pware0000087            ,7,75.3607,2013-10-01
pware0000088            ,7,87.8143,2013-10-01
pware0000089            ,7,69.694,2013-10-01
pware0000090            ,7,56.5321,2013-10-01
pware0000091            ,7,44.3275,2013-10-01
pware0000092            ,7,606.546,2013-10-01
pware0000093            ,7,660.4617,2013-10-01
pware0000094            ,7,256.4088,2013-10-01
pware0000095            ,7,366.4579,2013-10-01
pware0000096            ,7,93.1301,2013-10-01
pware0000097            ,7,202.9318,2013-10-01
pware0000098            ,7,112.3263,2013-10-01
pware0000099            ,7,75.3607,2013-10-01
pware0000100            ,7,87.8143,2013-10-01
pware0000101            ,7,69.694,2013-10-01
pware0000102            ,7,56.5321,2013-10-01
pware0000103            ,7,44.3275,2013-10-01
pware0000104            ,7,606.546,2013-10-01
pware0000105            ,7,660.4617,2013-10-01
pware0000106            ,7,256.4088,2013-10-01
pware0000107            ,7,366.4579,2013-10-01
pware0000108            ,7,93.1301,2013-10-01
pware0000109            ,7,202.9318,2013-10-01
pware0000110            ,7,112.3263,2013-10-01
pware0000111            ,7,75.3607,2013-10-01
pware0000112            ,7,87.8143,2013-10-01
pware0000113            ,7,69.694,2013-10-01
pware0000114            ,7,56.5321,2013-10-01
pware0000115            ,7,44.3275,2013-10-01
ctoso0000237            ,7,606.546,2013-10-01
ctoso0000238            ,7,611.5386,2013-10-01
ctoso0000239            ,7,256.4088,2013-10-01
ctoso0000240            ,7,366.4579,2013-10-01
ctoso0000241            ,7,93.1301,2013-10-01
ctoso0000242            ,7,202.9318,2013-10-01
ctoso0000243            ,7,115.6961,2013-10-01
ctoso0000244            ,7,104.6042,2013-10-01
ctoso0000245            ,7,63.2646,2013-10-01
ctoso0000246            ,7,50.2145,2013-10-01
ctoso0000247            ,7,56.5321,2013-10-01
ctoso0000248            ,7,44.3275,2013-10-01
ctoso0000249            ,7,606.546,2013-10-01
ctoso0000250            ,7,611.5386,2013-10-01
ctoso0000251            ,7,256.4088,2013-10-01
ctoso0000252            ,7,366.4579,2013-10-01
ctoso0000253            ,7,93.1301,2013-10-01
ctoso0000254            ,7,202.9318,2013-10-01
ctoso0000255            ,7,115.6961,2013-10-01
ctoso0000256            ,7,104.6042,2013-10-01
ctoso0000257            ,7,63.2646,2013-10-01
ctoso0000258            ,7,50.2145,2013-10-01
ctoso0000259            ,7,56.5321,2013-10-01
ctoso0000260            ,7,44.3275,2013-10-01
ctoso0000261            ,7,606.546,2013-10-01
ctoso0000262            ,7,611.5386,2013-10-01
ctoso0000263            ,7,256.4088,2013-10-01
ctoso0000264            ,7,366.4579,2013-10-01
