Product_ID	CurrencyKey	UnitCost	SCD_EffectiveDate
0101060106015           	23	128.5009	2014-10-01
0101060106016           	23	128.5009	2014-10-01
0101060106017           	23	128.5009	2014-10-01
0101060106018           	23	305.4935	2014-10-01
0101060106019           	23	305.4935	2014-10-01
0101060106020           	23	305.4935	2014-10-01
0101060106021           	23	305.4935	2014-10-01
0101060106022           	23	305.4935	2014-10-01
0101060106023           	23	330.1429	2014-10-01
0101060106024           	23	330.1429	2014-10-01
0101060106025           	23	330.1429	2014-10-01
0101060106026           	23	330.1429	2014-10-01
0101060106027           	23	330.1429	2014-10-01
0101060106028           	23	236.7448	2014-10-01
0101060106029           	23	236.7448	2014-10-01
0101060106030           	23	236.7448	2014-10-01
0101060106031           	23	236.7448	2014-10-01
0101060106032           	23	236.7448	2014-10-01
0101060106033           	23	349.6457	2014-10-01
0101060106034           	23	349.6457	2014-10-01
0101060106035           	23	349.6457	2014-10-01
0101060106036           	23	349.6457	2014-10-01
0101060106037           	23	351.3375	2014-10-01
0101060106038           	23	351.3375	2014-10-01
0101060106039           	23	351.3375	2014-10-01
0101060106040           	23	351.3375	2014-10-01
0101060106041           	23	387.5377	2014-10-01
0101060106042           	23	387.5377	2014-10-01
0101060106043           	23	387.5377	2014-10-01
0101060106044           	23	387.5377	2014-10-01
0101060106045           	23	387.5377	2014-10-01
0101060106046           	23	550.3268	2014-10-01
0101060106047           	23	550.3268	2014-10-01
0101060106048           	23	550.3268	2014-10-01
0101060106049           	23	550.3268	2014-10-01
0101060106050           	23	550.3268	2014-10-01
0202010201001           	23	597.1674	2014-10-01
0202010201002           	23	597.1674	2014-10-01
0202010201003           	23	597.1674	2014-10-01
0202010201004           	23	421.4691	2014-10-01
0202010201005           	23	421.4691	2014-10-01
0202010201006           	23	421.4691	2014-10-01
0202010201007           	23	887.1729	2014-10-01
0202010201008           	23	887.1729	2014-10-01
0202010201009           	23	887.1729	2014-10-01
0202010201010           	23	503.7373	2014-10-01
0202010201011           	23	503.7373	2014-10-01
0202010201012           	23	503.7373	2014-10-01
0202010201013           	23	503.7373	2014-10-01
0202010201014           	23	702.5864	2014-10-01
0202010201015           	23	702.5864	2014-10-01
0202010201016           	23	702.5864	2014-10-01
0202010201017           	23	702.5864	2014-10-01
0202010201018           	23	1108.8283	2014-10-01
0202010201019           	23	1108.8283	2014-10-01
0202010201020           	23	1108.8283	2014-10-01
0202010201021           	23	1108.8283	2014-10-01
0202010201022           	23	1527.6669	2014-10-01
0202010201023           	23	1527.6669	2014-10-01
0202010201024           	23	1527.6669	2014-10-01
0202010201025           	23	1527.6669	2014-10-01
0202010201026           	23	1016.1413	2014-10-01
0202010201027           	23	1016.1413	2014-10-01
0202010201028           	23	1016.1413	2014-10-01
0202010201029           	23	1016.1413	2014-10-01
0202010201030           	23	6088.1946	2014-10-01
0202010201031           	23	6088.1946	2014-10-01
0202010201032           	23	6088.1946	2014-10-01
0202010201033           	23	6088.1946	2014-10-01
0202010201034           	23	2608.4548	2014-10-01
0202010201035           	23	2608.4548	2014-10-01
0202010201036           	23	2608.4548	2014-10-01
0202010201037           	23	2608.4548	2014-10-01
0202010201038           	23	1489.0945	2014-10-01
0202010201039           	23	1489.0945	2014-10-01
0202010201040           	23	1489.0945	2014-10-01
0202010201041           	23	1489.0945	2014-10-01
0202010201042           	23	3205.2968	2014-10-01
0202010201043           	23	3205.2968	2014-10-01
0202010201044           	23	3205.2968	2014-10-01
0202010201045           	23	3205.2968	2014-10-01
0202010201046           	23	3504.9368	2014-10-01
0202010201047           	23	3504.9368	2014-10-01
0202010201048           	23	3504.9368	2014-10-01
0202010201049           	23	3504.9368	2014-10-01
0202010201050           	23	2682.0512	2014-10-01
0202020202001           	23	346.7309	2014-10-01
0202020202002           	23	242.3947	2014-10-01
0202020202003           	23	408.7224	2014-10-01
0202020202004           	23	377.0278	2014-10-01
0202020202005           	23	345.4021	2014-10-01
0202020202006           	23	302.5037	2014-10-01
0202020202007           	23	354.7782	2014-10-01
0202020202008           	23	315.7746	2014-10-01
0202020202009           	23	285.96	2014-10-01
0202020202010           	23	340.6479	2014-10-01
0202020202011           	23	402.1079	2014-10-01
0202020202012           	23	199.8826	2014-10-01
0202020202013           	23	231.8528	2014-10-01
0202020202014           	23	346.7309	2014-10-01
0202020202015           	23	242.3947	2014-10-01
0202020202016           	23	408.7224	2014-10-01
0202020202017           	23	377.0278	2014-10-01
0202020202018           	23	345.4021	2014-10-01
0202020202019           	23	302.5037	2014-10-01
0202020202020           	23	354.7782	2014-10-01
0202020202021           	23	315.7746	2014-10-01
0202020202022           	23	285.96	2014-10-01
0202020202023           	23	340.6479	2014-10-01
0202020202024           	23	402.1079	2014-10-01
0202020202025           	23	199.8826	2014-10-01
0202020202026           	23	231.8528	2014-10-01
0202030203001           	23	1830.1706	2014-10-01
0202030203002           	23	2214.7627	2014-10-01
0202030203003           	23	1050.3311	2014-10-01
0202030203004           	23	1952.3547	2014-10-01
0202030203005           	23	948.0816	2014-10-01
0202030203006           	23	1053.5006	2014-10-01
0202030203007           	23	1745.4404	2014-10-01
0202030203008           	23	1738.4826	2014-10-01
0202030203009           	23	1677.4238	2014-10-01
0202030203010           	23	2135.6641	2014-10-01
0202030203011           	23	2183.1371	2014-10-01
0202030203012           	23	1758.8134	2014-10-01
0202030203013           	23	2328.2044	2014-10-01
0202030203014           	23	1830.1706	2014-10-01
0202030203015           	23	1802.8709	2014-10-01
0202030203016           	23	1834.5655	2014-10-01
0202030203017           	23	1830.1706	2014-10-01
0202030203018           	23	2214.7627	2014-10-01
0202030203019           	23	1050.3311	2014-10-01
0202030203020           	23	1952.3547	2014-10-01
0202030203021           	23	948.0816	2014-10-01
0202030203022           	23	1053.5006	2014-10-01
0202030203023           	23	1745.4404	2014-10-01
0202030203024           	23	1738.4826	2014-10-01
0202030203025           	23	1677.4238	2014-10-01
0202030203026           	23	2135.6641	2014-10-01
0202030203027           	23	2183.1371	2014-10-01
0202030203028           	23	1758.8134	2014-10-01
0202030203029           	23	2328.2044	2014-10-01
0202030203030           	23	1830.1706	2014-10-01
0202030203031           	23	1802.8709	2014-10-01
0202030203032           	23	1834.5655	2014-10-01
0202030203033           	23	1830.1706	2014-10-01
0202030203034           	23	2214.7627	2014-10-01
0202030203035           	23	1050.3311	2014-10-01
0202030203036           	23	1952.3547	2014-10-01
0202030203037           	23	948.0816	2014-10-01
0202030203038           	23	1053.5006	2014-10-01
0202030203039           	23	1745.4404	2014-10-01
0202030203040           	23	1738.4826	2014-10-01
0202030203041           	23	1677.4238	2014-10-01
0202030203042           	23	2135.6641	2014-10-01
0202030203043           	23	2183.1371	2014-10-01
0202030203044           	23	1758.8134	2014-10-01
0202030203045           	23	2328.2044	2014-10-01
0202030203046           	23	1830.1706	2014-10-01
0202030203047           	23	1802.8709	2014-10-01
0202030203048           	23	1834.5655	2014-10-01
0202030203049           	23	1050.3311	2014-10-01
0202030203050           	23	1155.6812	2014-10-01
0202030203051           	23	2029.4183	2014-10-01
0202030203052           	23	1436.7295	2014-10-01
0202030203053           	23	1359.2845	2014-10-01
0202030203054           	23	1494.048	2014-10-01
0202030203055           	23	1155.6812	2014-10-01
0202030203056           	23	1035.7413	2014-10-01
0202030203057           	23	1264.2696	2014-10-01
0202030203058           	23	699.0724	2014-10-01
0202030203059           	23	1616.2985	2014-10-01
0202030203060           	23	1686.1521	2014-10-01
0202030203061           	23	1219.4493	2014-10-01
0202030203062           	23	1050.3311	2014-10-01
0202030203063           	23	1155.6812	2014-10-01
0202030203064           	23	2029.4183	2014-10-01
0202030203065           	23	1436.7295	2014-10-01
0202030203066           	23	1359.2845	2014-10-01
0202030203067           	23	1494.048	2014-10-01
0202030203068           	23	1155.6812	2014-10-01
0202030203069           	23	1035.7413	2014-10-01
0202030203070           	23	1264.2696	2014-10-01
0202030203071           	23	699.0724	2014-10-01
0202030203072           	23	1616.2985	2014-10-01
0202030203073           	23	1686.1521	2014-10-01
0202030203074           	23	1219.4493	2014-10-01
0202030203075           	23	1050.3311	2014-10-01
0202030203076           	23	1155.6812	2014-10-01
0202030203077           	23	2029.4183	2014-10-01
0202030203078           	23	1436.7295	2014-10-01
0202030203079           	23	1359.2845	2014-10-01
0202030203080           	23	1494.048	2014-10-01
0202030203081           	23	1155.6812	2014-10-01
0202030203082           	23	1035.7413	2014-10-01
0202030203083           	23	1264.2696	2014-10-01
0202030203084           	23	699.0724	2014-10-01
0202030203085           	23	1616.2985	2014-10-01
0202030203086           	23	1686.1521	2014-10-01
0202030203087           	23	1219.4493	2014-10-01
0202030203088           	23	1050.3311	2014-10-01
0202030203089           	23	1155.6812	2014-10-01
0202030203090           	23	2029.4183	2014-10-01
0202030203091           	23	1436.7295	2014-10-01
0202030203092           	23	1359.2845	2014-10-01
0202030203093           	23	1494.048	2014-10-01
0202030203094           	23	1155.6812	2014-10-01
0202030203095           	23	1035.7413	2014-10-01
0202030203096           	23	1264.2696	2014-10-01
0202030203097           	23	699.0724	2014-10-01
0202030203098           	23	1616.2985	2014-10-01
0202030203099           	23	1686.1521	2014-10-01
0202030203100           	23	1219.4493	2014-10-01
0202050205001           	23	1584.2471	2014-10-01
0202050205002           	23	1581.0777	2014-10-01
0202050205003           	23	1050.3311	2014-10-01
0202050205004           	23	980.0518	2014-10-01
0202050205005           	23	909.8414	2014-10-01
0202050205006           	23	944.9122	2014-10-01
0202050205007           	23	1085.4708	2014-10-01
0202050205008           	23	699.0724	2014-10-01
0202050205009           	23	769.2828	2014-10-01
0202050205010           	23	1120.6104	2014-10-01
0202050205011           	23	2097.3039	2014-10-01
0202050205012           	23	1912.9555	2014-10-01
0202050205013           	23	2214.7627	2014-10-01
0202050205014           	23	1042.4764	2014-10-01
0202050205015           	23	1169.1858	2014-10-01
0202050205016           	23	1169.1858	2014-10-01
0202050205017           	23	1584.2471	2014-10-01
0202050205018           	23	1581.0777	2014-10-01
0202050205019           	23	1050.3311	2014-10-01
0202050205020           	23	980.0518	2014-10-01
0202050205021           	23	909.8414	2014-10-01
0202050205022           	23	944.9122	2014-10-01
0202050205023           	23	1085.4708	2014-10-01
0202050205024           	23	699.0724	2014-10-01
0202050205025           	23	769.2828	2014-10-01
0202050205026           	23	1120.6104	2014-10-01
0202050205027           	23	2097.3039	2014-10-01
0202050205028           	23	1912.9555	2014-10-01
0202050205029           	23	2214.7627	2014-10-01
0202050205030           	23	1042.4764	2014-10-01
0202050205031           	23	1169.1858	2014-10-01
0202050205032           	23	1169.1858	2014-10-01
0202050205033           	23	1584.2471	2014-10-01
0202050205034           	23	1581.0777	2014-10-01
0202050205035           	23	1050.3311	2014-10-01
0202050205036           	23	980.0518	2014-10-01
0202050205037           	23	909.8414	2014-10-01
0202050205038           	23	944.9122	2014-10-01
0202050205039           	23	1085.4708	2014-10-01
0202050205040           	23	699.0724	2014-10-01
0202050205041           	23	769.2828	2014-10-01
0202050205042           	23	1120.6104	2014-10-01
0202050205043           	23	2097.3039	2014-10-01
0202050205044           	23	1912.9555	2014-10-01
0202050205045           	23	2214.7627	2014-10-01
0202050205046           	23	1042.4764	2014-10-01
0303010301001           	23	2737.1033	2014-10-01
0303010301002           	23	2787.9525	2014-10-01
0303010301003           	23	2595.0289	2014-10-01
0303010301004           	23	3063.971	2014-10-01
0303010301005           	23	1897.9547	2014-10-01
0303010301006           	23	2508.8334	2014-10-01
0303010301007           	23	1285.6979	2014-10-01
0303010301008           	23	2214.7627	2014-10-01
0303010301009           	23	2088.0533	2014-10-01
0303010301010           	23	1856.7517	2014-10-01
0303010301011           	23	2401.7608	2014-10-01
0303010301012           	23	1345.3664	2014-10-01
0303010301013           	23	1401.5898	2014-10-01
0303010301014           	23	1180.2789	2014-10-01
0303010301015           	23	1124.1244	2014-10-01
0303010301016           	23	1352.0498	2014-10-01
0303010301017           	23	1345.2286	2014-10-01
0303010301018           	23	1276.8785	2014-10-01
0303010301019           	23	1447.6848	2014-10-01
0303010301020           	23	1159.1951	2014-10-01
0303010301021           	23	1145.1393	2014-10-01
0303010301022           	23	1292.7258	2014-10-01
0303010301023           	23	1334.8934	2014-10-01
0303010301024           	23	1366.4502	2014-10-01
0303010301025           	23	2965.3733	2014-10-01
0303010301026           	23	2214.7627	2014-10-01
0303010301027           	23	1345.2286	2014-10-01
0303010301028           	23	1897.9547	2014-10-01
0303010301029           	23	2401.7608	2014-10-01
0303010301030           	23	1145.1393	2014-10-01
0303010301031           	23	2965.3733	2014-10-01
0303010301032           	23	2214.7627	2014-10-01
0303010301033           	23	1345.2286	2014-10-01
0303010301034           	23	1897.9547	2014-10-01
0303010301035           	23	2401.7608	2014-10-01
0303010301036           	23	1145.1393	2014-10-01
0303010301037           	23	2965.3733	2014-10-01
0303010301038           	23	2214.7627	2014-10-01
0303010301039           	23	1345.2286	2014-10-01
0303010301040           	23	1897.9547	2014-10-01
0303010301041           	23	2401.7608	2014-10-01
0303010301042           	23	1145.1393	2014-10-01
0303010301043           	23	2965.3733	2014-10-01
0303010301044           	23	2214.7627	2014-10-01
0303010301045           	23	1345.2286	2014-10-01
0303010301046           	23	1897.9547	2014-10-01
0303010301047           	23	2401.7608	2014-10-01
0303010301048           	23	1145.1393	2014-10-01
0303010301049           	23	2965.3733	2014-10-01
0303010301050           	23	2214.7627	2014-10-01
0303010301051           	23	1345.2286	2014-10-01
0303010301052           	23	1897.9547	2014-10-01
0303010301053           	23	2965.3733	2014-10-01
0303010301054           	23	2214.7627	2014-10-01
0303010301055           	23	1345.2286	2014-10-01
0303010301056           	23	1897.9547	2014-10-01
0303010301057           	23	2401.7608	2014-10-01
0303010301058           	23	1145.1393	2014-10-01
0303010301059           	23	2965.3733	2014-10-01
0303010301060           	23	2214.7627	2014-10-01
0303010301061           	23	1345.2286	2014-10-01
0303010301062           	23	1897.9547	2014-10-01
0303010301063           	23	2401.7608	2014-10-01
0303010301064           	23	1145.1393	2014-10-01
0303010301065           	23	2965.3733	2014-10-01
0303010301066           	23	2214.7627	2014-10-01
0303010301067           	23	2965.3733	2014-10-01
0303010301068           	23	2214.7627	2014-10-01
0303010301069           	23	1345.2286	2014-10-01
0303010301070           	23	1897.9547	2014-10-01
0303010301071           	23	2401.7608	2014-10-01
0303010301072           	23	1145.1393	2014-10-01
0303010301073           	23	2965.3733	2014-10-01
0303010301074           	23	2214.7627	2014-10-01
0303010301075           	23	1345.2286	2014-10-01
0303010301076           	23	1897.9547	2014-10-01
0303010301077           	23	2401.7608	2014-10-01
0303010301078           	23	1145.1393	2014-10-01
0303030303001           	23	2034.3195	2014-10-01
0303030303002           	23	1830.1706	2014-10-01
0303030303003           	23	948.2883	2014-10-01
0303030303004           	23	1296.2398	2014-10-01
0303030303005           	23	1756.018	2014-10-01
0303030303006           	23	1486.0628	2014-10-01
0303030303007           	23	2034.3195	2014-10-01
0303030303008           	23	1830.1706	2014-10-01
0303030303009           	23	948.2883	2014-10-01
0303030303010           	23	1296.2398	2014-10-01
0303030303011           	23	1756.018	2014-10-01
0303030303012           	23	1486.0628	2014-10-01
0303030303013           	23	2034.3195	2014-10-01
0303030303014           	23	1832.8946	2014-10-01
0303030303015           	23	948.2883	2014-10-01
0303030303016           	23	1296.2398	2014-10-01
0303030303017           	23	1756.018	2014-10-01
0303030303018           	23	2034.3195	2014-10-01
0303030303019           	23	1830.1706	2014-10-01
0303030303020           	23	948.2883	2014-10-01
0303030303021           	23	1296.2398	2014-10-01
0303030303022           	23	1756.018	2014-10-01
0303030303023           	23	1929.3244	2014-10-01
0303030303024           	23	1707.92	2014-10-01
0303030303025           	23	772.659	2014-10-01
0303030303026           	23	807.5919	2014-10-01
0303030303027           	23	948.0816	2014-10-01
0303030303028           	23	1105.7966	2014-10-01
0303030303029           	23	1929.3244	2014-10-01
0303030303030           	23	1707.92	2014-10-01
0303030303031           	23	772.659	2014-10-01
0303030303032           	23	807.5919	2014-10-01
0303030303033           	23	948.0816	2014-10-01
0303030303034           	23	1105.7966	2014-10-01
0303030303035           	23	1929.3244	2014-10-01
0303030303036           	23	1707.92	2014-10-01
0303030303037           	23	772.659	2014-10-01
0303030303038           	23	807.5919	2014-10-01
0303030303039           	23	948.0816	2014-10-01
0303030303040           	23	1929.3244	2014-10-01
0303030303041           	23	1707.92	2014-10-01
0303030303042           	23	772.659	2014-10-01
0303030303043           	23	807.5919	2014-10-01
0303030303044           	23	948.0816	2014-10-01
0303030303045           	23	1053.5006	2014-10-01
0303040304001           	23	1719.3976	2014-10-01
0303040304002           	23	1824.3927	2014-10-01
0303040304003           	23	1362.6286	2014-10-01
0303040304004           	23	1494.7124	2014-10-01
0303040304005           	23	791.373	2014-10-01
0303040304006           	23	852.4319	2014-10-01
0303040304007           	23	440.417	2014-10-01
0303040304008           	23	567.1953	2014-10-01
0303040304009           	23	347.7448	2014-10-01
0303040304010           	23	453.1637	2014-10-01
0303040304011           	23	347.7448	2014-10-01
0303040304012           	23	242.3947	2014-10-01
0303040304013           	23	207.2551	2014-10-01
0303040304014           	23	172.1154	2014-10-01
0303040304015           	23	1719.3976	2014-10-01
0303040304016           	23	1824.3927	2014-10-01
0303040304017           	23	1362.6286	2014-10-01
0303040304018           	23	1494.7124	2014-10-01
0303040304019           	23	791.373	2014-10-01
0303040304020           	23	852.4319	2014-10-01
0303040304021           	23	440.417	2014-10-01
0303040304022           	23	567.1953	2014-10-01
0303040304023           	23	347.7448	2014-10-01
0303040304024           	23	453.1637	2014-10-01
0303040304025           	23	347.7448	2014-10-01
0303040304026           	23	242.3947	2014-10-01
0303040304027           	23	207.2551	2014-10-01
0303040304028           	23	172.1154	2014-10-01
0303040304029           	23	1719.3976	2014-10-01
0303040304030           	23	1983.8057	2014-10-01
0303040304031           	23	1362.6286	2014-10-01
0303040304032           	23	1494.7124	2014-10-01
0303040304033           	23	791.373	2014-10-01
0303040304034           	23	852.4319	2014-10-01
0303040304035           	23	488.3034	2014-10-01
0303040304036           	23	567.1953	2014-10-01
0303040304037           	23	347.7448	2014-10-01
0303040304038           	23	453.1637	2014-10-01
0303040304039           	23	347.7448	2014-10-01
0303040304040           	23	157.5083	2014-10-01
0303040304041           	23	207.2551	2014-10-01
0303040304042           	23	205.4636	2014-10-01
0303040304043           	23	1719.3976	2014-10-01
0303040304044           	23	1983.8057	2014-10-01
0303040304045           	23	1362.6286	2014-10-01
0303040304046           	23	1494.7124	2014-10-01
0303040304047           	23	791.373	2014-10-01
0303040304048           	23	852.4319	2014-10-01
0303040304049           	23	488.3034	2014-10-01
0303040304050           	23	567.1953	2014-10-01
0303040304051           	23	347.7448	2014-10-01
0303040304052           	23	453.1637	2014-10-01
0303040304053           	23	347.7448	2014-10-01
0303040304054           	23	157.5083	2014-10-01
0303040304055           	23	207.2551	2014-10-01
0303040304056           	23	205.4636	2014-10-01
0303040304057           	23	1869.6362	2014-10-01
0303040304058           	23	1824.3927	2014-10-01
0303040304059           	23	1362.6286	2014-10-01
0303040304060           	23	1494.7124	2014-10-01
0303040304061           	23	791.373	2014-10-01
0303040304062           	23	852.4319	2014-10-01
0303040304063           	23	488.3034	2014-10-01
0303040304064           	23	567.1953	2014-10-01
0303040304065           	23	347.7448	2014-10-01
0303040304066           	23	453.1637	2014-10-01
0303040304067           	23	347.7448	2014-10-01
0303040304068           	23	1869.6362	2014-10-01
0303040304069           	23	1824.3927	2014-10-01
0303040304070           	23	1362.6286	2014-10-01
0303040304071           	23	1494.7124	2014-10-01
0303040304072           	23	791.373	2014-10-01
0303040304073           	23	852.4319	2014-10-01
0303040304074           	23	488.3034	2014-10-01
0303040304075           	23	567.1953	2014-10-01
0303040304076           	23	347.7448	2014-10-01
0303040304077           	23	453.1637	2014-10-01
0303040304078           	23	347.7448	2014-10-01
0303050305001           	23	5239.1155	2014-10-01
0303050305002           	23	5704.8193	2014-10-01
0303050305003           	23	2214.7627	2014-10-01
0303050305004           	23	3165.3248	2014-10-01
0303050305005           	23	804.4224	2014-10-01
0303050305006           	23	1752.8486	2014-10-01
0303050305007           	23	963.6484	2014-10-01
0303050305008           	23	658.1598	2014-10-01
0303050305009           	23	766.9229	2014-10-01
0303050305010           	23	601.9905	2014-10-01
0303050305011           	23	488.3034	2014-10-01
0303050305012           	23	382.8844	2014-10-01
0303050305013           	23	5239.1155	2014-10-01
0303050305014           	23	5704.8193	2014-10-01
0303050305015           	23	2214.7627	2014-10-01
0303050305016           	23	3165.3248	2014-10-01
0303050305017           	23	804.4224	2014-10-01
0303050305018           	23	1752.8486	2014-10-01
0303050305019           	23	963.6484	2014-10-01
0303050305020           	23	658.1598	2014-10-01
0303050305021           	23	766.9229	2014-10-01
0303050305022           	23	601.9905	2014-10-01
0303050305023           	23	488.3034	2014-10-01
0303050305024           	23	382.8844	2014-10-01
0303050305025           	23	5239.1155	2014-10-01
0303050305026           	23	5704.8193	2014-10-01
0303050305027           	23	2214.7627	2014-10-01
0303050305028           	23	3165.3248	2014-10-01
0303050305029           	23	804.4224	2014-10-01
0303050305030           	23	1752.8486	2014-10-01
0303050305031           	23	963.6484	2014-10-01
0303050305032           	23	658.1598	2014-10-01
0303050305033           	23	766.9229	2014-10-01
0303050305034           	23	601.9905	2014-10-01
0303050305035           	23	488.3034	2014-10-01
0303050305036           	23	382.8844	2014-10-01
0303050305037           	23	5239.1155	2014-10-01
0303050305038           	23	5246.3963	2014-10-01
0303050305039           	23	2214.7627	2014-10-01
0303050305040           	23	3165.3248	2014-10-01
0303050305041           	23	804.4224	2014-10-01
0303050305042           	23	1752.8486	2014-10-01
0303050305043           	23	1010.4274	2014-10-01
0303050305044           	23	913.5572	2014-10-01
0303050305045           	23	552.5194	2014-10-01
0303050305046           	23	433.7336	2014-10-01
0303050305047           	23	488.3034	2014-10-01
0303050305048           	23	382.8844	2014-10-01
0303050305049           	23	5239.1155	2014-10-01
0303050305050           	23	5246.3963	2014-10-01
0303050305051           	23	2214.7627	2014-10-01
0303050305052           	23	3165.3248	2014-10-01
0303050305053           	23	804.4224	2014-10-01
0303050305054           	23	1752.8486	2014-10-01
0303050305055           	23	1010.4274	2014-10-01
0303050305056           	23	913.5572	2014-10-01
0303050305057           	23	552.5194	2014-10-01
0303050305058           	23	433.7336	2014-10-01
0303050305059           	23	488.3034	2014-10-01
0303050305060           	23	382.8844	2014-10-01
0303050305061           	23	5239.1155	2014-10-01
0303050305062           	23	5246.3963	2014-10-01
0303050305063           	23	2214.7627	2014-10-01
0303050305064           	23	3165.3248	2014-10-01
0303050305065           	23	804.4224	2014-10-01
0303050305066           	23	1752.8486	2014-10-01
0303050305067           	23	1010.4274	2014-10-01
0303050305068           	23	913.5572	2014-10-01
0303050305069           	23	552.5194	2014-10-01
0303050305070           	23	433.7336	2014-10-01
0303050305071           	23	488.3034	2014-10-01
0303050305072           	23	382.8844	2014-10-01
0303050305073           	23	5052.0043	2014-10-01
0303050305074           	23	5501.0757	2014-10-01
0303050305075           	23	2214.7627	2014-10-01
0303050305076           	23	3165.3248	2014-10-01
0303050305077           	23	804.4224	2014-10-01
0303050305078           	23	1752.8486	2014-10-01
0303050305079           	23	963.6484	2014-10-01
0303050305080           	23	658.1598	2014-10-01
0303050305081           	23	766.9229	2014-10-01
0303050305082           	23	601.9905	2014-10-01
0303050305083           	23	488.3034	2014-10-01
0303050305084           	23	5052.0043	2014-10-01
0303050305085           	23	5501.0757	2014-10-01
0303050305086           	23	2214.7627	2014-10-01
0303050305087           	23	3165.3248	2014-10-01
0303050305088           	23	804.4224	2014-10-01
0303050305089           	23	1752.8486	2014-10-01
0303050305090           	23	963.6484	2014-10-01
0303050305091           	23	658.1598	2014-10-01
0303050305092           	23	766.9229	2014-10-01
0303050305093           	23	601.9905	2014-10-01
0303050305094           	23	488.3034	2014-10-01
0303050305095           	23	5052.0043	2014-10-01
0303050305096           	23	5501.0757	2014-10-01
0303050305097           	23	2214.7627	2014-10-01
0303050305098           	23	3165.3248	2014-10-01
0303050305099           	23	804.4224	2014-10-01
0303050305100           	23	1752.8486	2014-10-01
0303050305101           	23	963.6484	2014-10-01
0303050305102           	23	658.1598	2014-10-01
0303050305103           	23	766.9229	2014-10-01
0303060306001           	23	503.8062	2014-10-01
0303060306002           	23	535.5007	2014-10-01
0303060306003           	23	277.5344	2014-10-01
0303060306004           	23	460.1006	2014-10-01
0303060306005           	23	499.9477	2014-10-01
0303060306006           	23	281.0852	2014-10-01
0303060306007           	23	277.5344	2014-10-01
0303060306008           	23	319.633	2014-10-01
