Product_ID	CurrencyKey	UnitPrice	SCD_EffectiveDate
0202050205003           	23	1892.371	2012-01-01
0202050205004           	23	1765.791	2012-01-01
0202050205005           	23	1639.211	2012-01-01
0202050205006           	23	1702.501	2012-01-01
0202050205007           	23	1955.661	2012-01-01
0202050205008           	23	1259.471	2012-01-01
0202050205009           	23	1386.051	2012-01-01
0202050205010           	23	2018.951	2012-01-01
0202050205013           	23	4423.971	2012-01-01
0202050205014           	23	2082.241	2012-01-01
0202050205015           	23	2335.401	2012-01-01
0202050205016           	23	2335.401	2012-01-01
0202050205017           	23	3164.50	2012-01-01
0202050205018           	23	3158.171	2012-01-01
0202050205019           	23	1892.371	2012-01-01
0202050205020           	23	1765.791	2012-01-01
0202050205021           	23	1639.211	2012-01-01
0202050205022           	23	1702.501	2012-01-01
0202050205023           	23	1955.661	2012-01-01
0202050205024           	23	1259.471	2012-01-01
0202050205025           	23	1386.051	2012-01-01
0202050205026           	23	2018.951	2012-01-01
0202050205029           	23	4423.971	2012-01-01
0202050205030           	23	2082.241	2012-01-01
0202050205031           	23	2335.401	2012-01-01
0202050205032           	23	2335.401	2012-01-01
0202050205033           	23	3164.50	2012-01-01
0202050205034           	23	3158.171	2012-01-01
0202050205035           	23	1892.371	2012-01-01
0202050205036           	23	1765.791	2012-01-01
0202050205037           	23	1639.211	2012-01-01
0202050205038           	23	1702.501	2012-01-01
0202050205039           	23	1955.661	2012-01-01
0202050205040           	23	1259.471	2012-01-01
0202050205041           	23	1386.051	2012-01-01
0202050205042           	23	2018.951	2012-01-01
0202050205045           	23	4423.971	2012-01-01
0202050205046           	23	2082.241	2012-01-01
0303010301001           	23	7588.471	2012-01-01
0303010301002           	23	5568.8871	2012-01-01
0303010301003           	23	5183.451	2012-01-01
0303010301004           	23	6120.143	2012-01-01
0303010301005           	23	3791.071	2012-01-01
0303010301006           	23	6955.571	2012-01-01
0303010301007           	23	2316.414	2012-01-01
0303010301008           	23	4423.971	2012-01-01
0303010301009           	23	4170.811	2012-01-01
0303010301010           	23	3708.794	2012-01-01
0303010301011           	23	4797.382	2012-01-01
0303010301012           	23	2424.007	2012-01-01
0303010301013           	23	2525.271	2012-01-01
0303010301014           	23	2126.544	2012-01-01
0303010301015           	23	2025.28	2012-01-01
0303010301016           	23	2436.0321	2012-01-01
0303010301017           	23	2423.6905	2012-01-01
0303010301018           	23	2300.5915	2012-01-01
0303010301019           	23	2891.7201	2012-01-01
0303010301020           	23	2088.57	2012-01-01
0303010301021           	23	2063.254	2012-01-01
0303010301022           	23	2329.072	2012-01-01
0303010301023           	23	2405.02	2012-01-01
0303010301024           	23	2461.981	2012-01-01
0303010301025           	23	8221.371	2012-01-01
0303010301026           	23	4423.971	2012-01-01
0303010301027           	23	2423.6905	2012-01-01
0303010301028           	23	3791.071	2012-01-01
0303010301029           	23	4797.382	2012-01-01
0303010301030           	23	2063.254	2012-01-01
0303010301031           	23	8221.371	2012-01-01
0303010301032           	23	4423.971	2012-01-01
0303010301033           	23	2423.6905	2012-01-01
0303010301034           	23	3791.071	2012-01-01
0303010301035           	23	4797.382	2012-01-01
0303010301036           	23	2063.254	2012-01-01
0303010301037           	23	8221.371	2012-01-01
0303010301038           	23	4423.971	2012-01-01
0303010301039           	23	2423.6905	2012-01-01
0303010301040           	23	3791.071	2012-01-01
0303010301041           	23	4797.382	2012-01-01
0303010301042           	23	2063.254	2012-01-01
0303010301043           	23	8221.371	2012-01-01
0303010301044           	23	4423.971	2012-01-01
0303010301045           	23	2423.6905	2012-01-01
0303010301046           	23	3791.071	2012-01-01
0303010301047           	23	4797.382	2012-01-01
0303010301048           	23	2063.254	2012-01-01
0303010301049           	23	8221.371	2012-01-01
0303010301050           	23	4423.971	2012-01-01
0303010301051           	23	2423.6905	2012-01-01
0303010301052           	23	3791.071	2012-01-01
0303010301053           	23	8221.371	2012-01-01
0303010301054           	23	4423.971	2012-01-01
0303010301055           	23	2423.6905	2012-01-01
0303010301056           	23	3791.071	2012-01-01
0303010301057           	23	4797.382	2012-01-01
0303010301058           	23	2063.254	2012-01-01
0303010301059           	23	8221.371	2012-01-01
0303010301060           	23	4423.971	2012-01-01
0303010301061           	23	2423.6905	2012-01-01
0303010301062           	23	3791.071	2012-01-01
0303010301063           	23	4797.382	2012-01-01
0303010301064           	23	2063.254	2012-01-01
0303010301065           	23	8221.371	2012-01-01
0303010301066           	23	4423.971	2012-01-01
0303010301067           	23	8221.371	2012-01-01
0303010301068           	23	4423.971	2012-01-01
0303010301069           	23	2423.6905	2012-01-01
0303010301070           	23	3791.071	2012-01-01
0303010301071           	23	4797.382	2012-01-01
0303010301072           	23	2063.254	2012-01-01
0303010301073           	23	8221.371	2012-01-01
0303010301074           	23	4423.971	2012-01-01
0303010301075           	23	2423.6905	2012-01-01
0303010301076           	23	3791.071	2012-01-01
0303010301077           	23	4797.382	2012-01-01
0303010301078           	23	2063.254	2012-01-01
0303030303003           	23	1708.5136	2012-01-01
0303030303004           	23	2335.401	2012-01-01
0303030303005           	23	3163.8671	2012-01-01
0303030303006           	23	2968.301	2012-01-01
0303030303009           	23	1708.5136	2012-01-01
0303030303010           	23	2335.401	2012-01-01
0303030303011           	23	3163.8671	2012-01-01
0303030303012           	23	2968.301	2012-01-01
0303030303015           	23	1708.5136	2012-01-01
0303030303016           	23	2335.401	2012-01-01
0303030303017           	23	3163.8671	2012-01-01
0303030303020           	23	1708.5136	2012-01-01
0303030303021           	23	2335.401	2012-01-01
0303030303022           	23	3163.8671	2012-01-01
0303030303025           	23	1392.0635	2012-01-01
0303030303026           	23	1455.0371	2012-01-01
0303030303027           	23	1708.1971	2012-01-01
0303030303028           	23	2208.821	2012-01-01
0303030303031           	23	1392.0635	2012-01-01
0303030303032           	23	1455.0371	2012-01-01
0303030303033           	23	1708.1971	2012-01-01
0303030303034           	23	2208.821	2012-01-01
0303030303037           	23	1392.0635	2012-01-01
0303030303038           	23	1455.0371	2012-01-01
0303030303039           	23	1708.1971	2012-01-01
0303030303042           	23	1392.0635	2012-01-01
0303030303043           	23	1455.0371	2012-01-01
0303030303044           	23	1708.1971	2012-01-01
0303030303045           	23	1898.0671	2012-01-01
0303040304007           	23	879.731	2012-01-01
0303040304008           	23	1132.891	2012-01-01
0303040304009           	23	626.571	2012-01-01
0303040304010           	23	816.441	2012-01-01
0303040304011           	23	626.571	2012-01-01
0303040304012           	23	436.701	2012-01-01
0303040304013           	23	373.411	2012-01-01
0303040304014           	23	310.121	2012-01-01
0303040304021           	23	879.731	2012-01-01
0303040304022           	23	1132.891	2012-01-01
0303040304023           	23	626.571	2012-01-01
0303040304024           	23	816.441	2012-01-01
0303040304025           	23	626.571	2012-01-01
0303040304026           	23	436.701	2012-01-01
0303040304027           	23	373.411	2012-01-01
0303040304028           	23	310.121	2012-01-01
0303040304030           	23	5499.901	2012-01-01
0303040304035           	23	879.731	2012-01-01
0303040304036           	23	1132.891	2012-01-01
0303040304037           	23	626.571	2012-01-01
0303040304038           	23	816.441	2012-01-01
0303040304039           	23	626.571	2012-01-01
0303040304040           	23	436.701	2012-01-01
0303040304041           	23	373.411	2012-01-01
0303040304042           	23	569.61	2012-01-01
0303040304044           	23	5499.901	2012-01-01
0303040304049           	23	879.731	2012-01-01
0303040304050           	23	1132.891	2012-01-01
0303040304051           	23	626.571	2012-01-01
0303040304052           	23	816.441	2012-01-01
0303040304053           	23	626.571	2012-01-01
0303040304054           	23	436.701	2012-01-01
0303040304055           	23	373.411	2012-01-01
0303040304056           	23	569.61	2012-01-01
0303040304057           	23	5183.451	2012-01-01
0303040304063           	23	879.731	2012-01-01
0303040304064           	23	1132.891	2012-01-01
0303040304065           	23	626.571	2012-01-01
0303040304066           	23	816.441	2012-01-01
0303040304067           	23	626.571	2012-01-01
0303040304068           	23	5183.451	2012-01-01
0303040304074           	23	879.731	2012-01-01
0303040304075           	23	1132.891	2012-01-01
0303040304076           	23	626.571	2012-01-01
0303040304077           	23	816.441	2012-01-01
0303040304078           	23	626.571	2012-01-01
0303050305001           	23	14525.055	2012-01-01
0303050305002           	23	15816.171	2012-01-01
0303050305003           	23	4423.971	2012-01-01
0303050305004           	23	6322.671	2012-01-01
0303050305005           	23	1449.341	2012-01-01
0303050305006           	23	3158.171	2012-01-01
0303050305010           	23	1202.51	2012-01-01
0303050305011           	23	879.731	2012-01-01
0303050305012           	23	689.861	2012-01-01
0303050305013           	23	14525.055	2012-01-01
0303050305014           	23	15816.171	2012-01-01
0303050305015           	23	4423.971	2012-01-01
0303050305016           	23	6322.671	2012-01-01
0303050305017           	23	1449.341	2012-01-01
0303050305018           	23	3158.171	2012-01-01
0303050305022           	23	1202.51	2012-01-01
0303050305023           	23	879.731	2012-01-01
0303050305024           	23	689.861	2012-01-01
0303050305025           	23	14525.055	2012-01-01
0303050305026           	23	15816.171	2012-01-01
0303050305027           	23	4423.971	2012-01-01
0303050305028           	23	6322.671	2012-01-01
0303050305029           	23	1449.341	2012-01-01
0303050305030           	23	3158.171	2012-01-01
0303050305034           	23	1202.51	2012-01-01
0303050305035           	23	879.731	2012-01-01
0303050305036           	23	689.861	2012-01-01
0303050305037           	23	14525.055	2012-01-01
0303050305039           	23	4423.971	2012-01-01
0303050305040           	23	6322.671	2012-01-01
0303050305041           	23	1449.341	2012-01-01
0303050305042           	23	3158.171	2012-01-01
0303050305046           	23	1202.51	2012-01-01
0303050305047           	23	879.731	2012-01-01
0303050305048           	23	689.861	2012-01-01
0303050305049           	23	14525.055	2012-01-01
0303050305051           	23	4423.971	2012-01-01
0303050305052           	23	6322.671	2012-01-01
0303050305053           	23	1449.341	2012-01-01
0303050305054           	23	3158.171	2012-01-01
0303050305058           	23	1202.51	2012-01-01
0303050305059           	23	879.731	2012-01-01
0303050305060           	23	689.861	2012-01-01
0303050305061           	23	14525.055	2012-01-01
0303050305063           	23	4423.971	2012-01-01
0303050305064           	23	6322.671	2012-01-01
0303050305065           	23	1449.341	2012-01-01
0303050305066           	23	3158.171	2012-01-01
0303050305070           	23	1202.51	2012-01-01
0303050305071           	23	879.731	2012-01-01
0303050305072           	23	689.861	2012-01-01
0303050305075           	23	4423.971	2012-01-01
0303050305076           	23	6322.671	2012-01-01
0303050305077           	23	1449.341	2012-01-01
0303050305078           	23	3158.171	2012-01-01
0303050305082           	23	1202.51	2012-01-01
0303050305083           	23	879.731	2012-01-01
0303050305086           	23	4423.971	2012-01-01
0303050305087           	23	6322.671	2012-01-01
0303050305088           	23	1449.341	2012-01-01
0303050305089           	23	3158.171	2012-01-01
0303050305093           	23	1202.51	2012-01-01
0303050305094           	23	879.731	2012-01-01
0303050305097           	23	4423.971	2012-01-01
0303050305098           	23	6322.671	2012-01-01
0303050305099           	23	1449.341	2012-01-01
0303050305100           	23	3158.171	2012-01-01
0303060306001           	23	1006.311	2012-01-01
0303060306002           	23	1069.601	2012-01-01
0303060306003           	23	499.991	2012-01-01
0303060306005           	23	1386.051	2012-01-01
0303060306007           	23	499.991	2012-01-01
0303060306008           	23	575.939	2012-01-01
0303060306009           	23	493.662	2012-01-01
0303060306010           	23	734.164	2012-01-01
0303060306011           	23	765.809	2012-01-01
0303060306012           	23	860.744	2012-01-01
0303060306013           	23	816.441	2012-01-01
0303060306014           	23	1012.64	2012-01-01
0303060306017           	23	1322.761	2012-01-01
0303060306019           	23	1006.311	2012-01-01
0303060306020           	23	1443.012	2012-01-01
0303060306021           	23	1493.644	2012-01-01
0303060306022           	23	1569.592	2012-01-01
0303060306023           	23	1449.341	2012-01-01
0303060306024           	23	645.558	2012-01-01
0303060306025           	23	1031.627	2012-01-01
0303060306026           	23	1202.51	2012-01-01
0303060306027           	23	930.363	2012-01-01
0303060306028           	23	1189.852	2012-01-01
0303060306029           	23	1240.484	2012-01-01
0303060306030           	23	1006.311	2012-01-01
0303060306031           	23	1069.601	2012-01-01
0303060306032           	23	499.991	2012-01-01
0303060306034           	23	1386.051	2012-01-01
0303060306036           	23	499.991	2012-01-01
0303060306037           	23	575.939	2012-01-01
0303060306038           	23	493.662	2012-01-01
0303060306039           	23	734.164	2012-01-01
0303060306040           	23	765.809	2012-01-01
0303060306041           	23	860.744	2012-01-01
0303060306042           	23	816.441	2012-01-01
0303060306043           	23	1012.64	2012-01-01
0303060306046           	23	1322.761	2012-01-01
0303060306048           	23	1006.311	2012-01-01
0303060306049           	23	1443.012	2012-01-01
0303060306050           	23	1493.644	2012-01-01
0303060306051           	23	1569.592	2012-01-01
0303060306052           	23	1449.341	2012-01-01
0303060306053           	23	645.558	2012-01-01
0303060306054           	23	1031.627	2012-01-01
0303060306055           	23	1202.51	2012-01-01
0303060306056           	23	930.363	2012-01-01
0303060306057           	23	1189.852	2012-01-01
0303060306058           	23	1240.484	2012-01-01
0303060306059           	23	1006.311	2012-01-01
0303060306060           	23	1069.601	2012-01-01
0303060306061           	23	499.991	2012-01-01
0303060306063           	23	1386.051	2012-01-01
0303060306065           	23	499.991	2012-01-01
0303060306066           	23	575.939	2012-01-01
0303060306067           	23	493.662	2012-01-01
0303060306068           	23	734.164	2012-01-01
0303060306069           	23	765.809	2012-01-01
0303060306070           	23	860.744	2012-01-01
0303060306071           	23	816.441	2012-01-01
0303060306072           	23	1012.64	2012-01-01
0303060306075           	23	1322.761	2012-01-01
0303060306077           	23	1006.311	2012-01-01
0303060306078           	23	1443.012	2012-01-01
0303060306079           	23	1493.644	2012-01-01
0303060306080           	23	1569.592	2012-01-01
0303060306081           	23	1449.341	2012-01-01
0303060306082           	23	645.558	2012-01-01
0303060306083           	23	1031.627	2012-01-01
0303060306084           	23	1202.51	2012-01-01
0303060306085           	23	930.363	2012-01-01
0303060306086           	23	1189.852	2012-01-01
0303060306087           	23	1240.484	2012-01-01
0303060306088           	23	765.809	2012-01-01
0303060306089           	23	860.744	2012-01-01
0303060306090           	23	816.441	2012-01-01
0303060306092           	23	999.982	2012-01-01
0303060306095           	23	746.822	2012-01-01
0303060306096           	23	1006.311	2012-01-01
0303060306098           	23	1493.644	2012-01-01
0303060306101           	23	645.558	2012-01-01
0303080308001           	23	81.9606	2012-01-01
0303080308002           	23	252.5271	2012-01-01
0303080308003           	23	126.2636	2012-01-01
0303080308004           	23	104.4285	2012-01-01
0303080308005           	23	81.9606	2012-01-01
0303080308006           	23	85.4415	2012-01-01
0303080308008           	23	60.1255	2012-01-01
0303080308009           	23	72.7835	2012-01-01
0303080308010           	23	60.1255	2012-01-01
0303080308011           	23	72.7835	2012-01-01
0303080308012           	23	189.2371	2012-01-01
0303080308013           	23	161.3895	2012-01-01
0303080308014           	23	189.2371	2012-01-01
0303080308015           	23	176.5791	2012-01-01
0303080308017           	23	75.3151	2012-01-01
0303080308019           	23	106.9601	2012-01-01
0303080308021           	23	151.2631	2012-01-01
0303080308024           	23	125.9471	2012-01-01
0303080308025           	23	98.0995	2012-01-01
0303080308029           	23	100.6311	2012-01-01
0303080308030           	23	75.3151	2012-01-01
0303080308035           	23	87.9731	2012-01-01
0303080308036           	23	81.9606	2012-01-01
0303080308037           	23	252.5271	2012-01-01
0303080308038           	23	126.2636	2012-01-01
0303080308039           	23	104.4285	2012-01-01
0303080308040           	23	81.9606	2012-01-01
0303080308041           	23	85.4415	2012-01-01
0303080308043           	23	60.1255	2012-01-01
0303080308044           	23	72.7835	2012-01-01
0303080308045           	23	60.1255	2012-01-01
0303080308046           	23	72.7835	2012-01-01
0303080308047           	23	189.2371	2012-01-01
0303080308048           	23	161.3895	2012-01-01
0303080308049           	23	189.2371	2012-01-01
0303080308050           	23	176.5791	2012-01-01
0303080308052           	23	75.3151	2012-01-01
0303080308054           	23	106.9601	2012-01-01
0303080308056           	23	151.2631	2012-01-01
0303080308059           	23	125.9471	2012-01-01
0303080308060           	23	98.0995	2012-01-01
0303080308064           	23	100.6311	2012-01-01
0303080308065           	23	75.3151	2012-01-01
0303080308066           	23	81.9606	2012-01-01
0303080308067           	23	252.5271	2012-01-01
0303080308068           	23	126.2636	2012-01-01
0303080308069           	23	104.4285	2012-01-01
0303080308070           	23	81.9606	2012-01-01
0303080308071           	23	85.4415	2012-01-01
0303080308073           	23	60.1255	2012-01-01
0303080308074           	23	72.7835	2012-01-01
0303080308075           	23	60.1255	2012-01-01
0303080308076           	23	72.7835	2012-01-01
0303080308077           	23	189.2371	2012-01-01
0303080308078           	23	161.3895	2012-01-01
0303080308079           	23	189.2371	2012-01-01
0303080308080           	23	176.5791	2012-01-01
0303080308082           	23	75.3151	2012-01-01
0303080308084           	23	106.9601	2012-01-01
0303080308086           	23	151.2631	2012-01-01
0303080308089           	23	125.9471	2012-01-01
0303080308090           	23	98.0995	2012-01-01
0303080308094           	23	100.6311	2012-01-01
0303080308095           	23	75.3151	2012-01-01
0303080308100           	23	170.2501	2012-01-01
0303080308101           	23	170.2501	2012-01-01
0303080308102           	23	170.2501	2012-01-01
0303080308103           	23	170.2501	2012-01-01
0303080308104           	23	98.7324	2012-01-01
0303080308106           	23	98.7324	2012-01-01
0303080308107           	23	98.7324	2012-01-01
0303080308121           	23	322.7157	2012-01-01
0303080308122           	23	322.7157	2012-01-01
0303080308123           	23	322.7157	2012-01-01
0303080308127           	23	442.9667	2012-01-01
0303080308137           	23	82.277	2012-01-01
0303080308138           	23	82.277	2012-01-01
0303080308139           	23	82.277	2012-01-01
0303080308140           	23	82.277	2012-01-01
0303080308145           	23	316.45	2012-01-01
0303080308146           	23	316.45	2012-01-01
0303080308147           	23	316.45	2012-01-01
0303080308148           	23	316.45	2012-01-01
0303080308153           	23	264.1092	2012-01-01
0303080308154           	23	264.1092	2012-01-01
0303080308155           	23	264.1092	2012-01-01
0303080308156           	23	264.1092	2012-01-01
0303080308157           	23	278.476	2012-01-01
0303080308158           	23	278.476	2012-01-01
0303080308159           	23	278.476	2012-01-01
0303080308160           	23	278.476	2012-01-01
0303080308161           	23	480.9407	2012-01-01
0303080308162           	23	480.9407	2012-01-01
0303080308163           	23	480.9407	2012-01-01
0303080308164           	23	480.9407	2012-01-01
0303080308165           	23	645.558	2012-01-01
0303080308166           	23	645.558	2012-01-01
0303080308167           	23	645.558	2012-01-01
0303080308168           	23	645.558	2012-01-01
0303080308185           	23	215.1227	2012-01-01
0303080308186           	23	215.1227	2012-01-01
0303080308187           	23	215.1227	2012-01-01
0303080308188           	23	215.1227	2012-01-01
0303080308189           	23	348.095	2012-01-01
0303080308190           	23	348.095	2012-01-01
0303080308191           	23	348.095	2012-01-01
0303080308192           	23	499.991	2012-01-01
0303080308193           	23	499.991	2012-01-01
0303080308194           	23	499.991	2012-01-01
0303080308195           	23	499.991	2012-01-01
0303080308199           	23	265.7547	2012-01-01
0303080308200           	23	265.7547	2012-01-01
0303080308201           	23	265.7547	2012-01-01
0404010401003           	23	936.692	2012-01-01
0404010401004           	23	1044.285	2012-01-01
0404010401005           	23	1189.852	2012-01-01
0404010401006           	23	1696.172	2012-01-01
0404010401008           	23	1778.449	2012-01-01
0404010401009           	23	1167.7005	2012-01-01
0404010401010           	23	1193.0165	2012-01-01
0404010401011           	23	1182.8901	2012-01-01
0404010401012           	23	1246.1801	2012-01-01
0404010401013           	23	1253.142	2012-01-01
0404010401014           	23	1461.999	2012-01-01
0404010401015           	23	816.441	2012-01-01
0404010401017           	23	936.692	2012-01-01
0404010401019           	23	1189.852	2012-01-01
0404010401021           	23	1835.41	2012-01-01
0404010401024           	23	1193.0165	2012-01-01
0404010401025           	23	1182.8901	2012-01-01
0404010401027           	23	1253.142	2012-01-01
0404010401028           	23	1461.999	2012-01-01
0404010401029           	23	816.441	2012-01-01
0404010401030           	23	1265.80	2012-01-01
0404010401031           	23	936.692	2012-01-01
0404010401032           	23	1044.285	2012-01-01
0404010401033           	23	1189.852	2012-01-01
0404010401034           	23	1696.172	2012-01-01
0404010401035           	23	1835.41	2012-01-01
0404010401036           	23	1778.449	2012-01-01
0404010401037           	23	1167.7005	2012-01-01
0404010401038           	23	1193.0165	2012-01-01
0404010401039           	23	1182.8901	2012-01-01
0404010401041           	23	1253.142	2012-01-01
0404010401042           	23	1461.999	2012-01-01
0404010401043           	23	816.441	2012-01-01
0404010401044           	23	1265.80	2012-01-01
0404010401045           	23	936.692	2012-01-01
0404010401046           	23	1044.285	2012-01-01
0404010401047           	23	1189.852	2012-01-01
0404010401048           	23	1696.172	2012-01-01
0404010401050           	23	1778.449	2012-01-01
0404010401052           	23	1193.0165	2012-01-01
0404010401054           	23	1246.1801	2012-01-01
0404010401057           	23	816.441	2012-01-01
0404010401058           	23	1265.80	2012-01-01
0404010401060           	23	1044.285	2012-01-01
0404010401061           	23	1189.852	2012-01-01
0404010401062           	23	1696.172	2012-01-01
0404010401063           	23	1835.41	2012-01-01
0404010401064           	23	1778.449	2012-01-01
0404010401065           	23	1167.7005	2012-01-01
0404010401066           	23	1193.0165	2012-01-01
0404010401067           	23	1182.8901	2012-01-01
0404010401068           	23	1246.1801	2012-01-01
0404010401069           	23	1253.142	2012-01-01
0404010401070           	23	1461.999	2012-01-01
0404010401071           	23	816.441	2012-01-01
0404010401072           	23	1265.80	2012-01-01
0404010401074           	23	1044.285	2012-01-01
0404010401075           	23	1189.852	2012-01-01
0404010401076           	23	1696.172	2012-01-01
0404010401077           	23	1835.41	2012-01-01
0404010401078           	23	1778.449	2012-01-01
0404010401079           	23	1167.7005	2012-01-01
0404010401080           	23	1193.0165	2012-01-01
0404010401081           	23	1182.8901	2012-01-01
0404010401083           	23	1253.142	2012-01-01
0404010401085           	23	816.441	2012-01-01
0404010401087           	23	936.692	2012-01-01
0404010401090           	23	1696.172	2012-01-01
0404010401091           	23	1835.41	2012-01-01
0404010401092           	23	1778.449	2012-01-01
0404010401093           	23	1167.7005	2012-01-01
0404010401094           	23	1193.0165	2012-01-01
0404010401095           	23	1182.8901	2012-01-01
0404010401096           	23	1246.1801	2012-01-01
0404010401097           	23	1253.142	2012-01-01
0404010401098           	23	1461.999	2012-01-01
0404010401099           	23	1253.142	2012-01-01
0404010401100           	23	1461.999	2012-01-01
0404020402001           	23	3968.283	2012-01-01
0404020402002           	23	3721.452	2012-01-01
0404020402003           	23	1974.648	2012-01-01
