Brand_ID,CurrencyKey,UnitPrice,SCD_EffectiveDate
litwr0000246            ,7,472.7907,2012-07-01
litwr0000247            ,7,467.0762,2012-07-01
litwr0000248            ,7,457.0047,2012-07-01
litwr0000249            ,7,472.7907,2012-07-01
litwr0000250            ,7,551.7207,2012-07-01
litwr0000251            ,7,245.4407,2012-07-01
litwr0000252            ,7,504.3627,2012-07-01
litwr0000253            ,7,221.5534,2012-07-01
litwr0000254            ,7,246.1795,2012-07-01
litwr0000258            ,7,551.7207,2012-07-01
litwr0000259            ,7,565.5808,2012-07-01
litwr0000260            ,7,630.6507,2012-07-01
litwr0000262            ,7,472.7907,2012-07-01
litwr0000263            ,7,467.0762,2012-07-01
litwr0000264            ,7,457.0047,2012-07-01
ctoso0000318            ,7,245.4407,2012-07-01
ctoso0000319            ,7,270.0669,2012-07-01
ctoso0000320            ,7,729.7552,2012-07-01
ctoso0000321            ,7,335.7366,2012-07-01
ctoso0000322            ,7,352.1541,2012-07-01
ctoso0000323            ,7,385.9677,2012-07-01
ctoso0000324            ,7,270.0669,2012-07-01
ctoso0000325            ,7,267.5727,2012-07-01
ctoso0000326            ,7,327.5279,2012-07-01
ctoso0000327            ,7,163.3535,2012-07-01
ctoso0000328            ,7,417.5397,2012-07-01
ctoso0000329            ,7,394.0186,2012-07-01
ctoso0000331            ,7,245.4407,2012-07-01
ctoso0000332            ,7,270.0669,2012-07-01
ctoso0000333            ,7,729.7552,2012-07-01
ctoso0000334            ,7,335.7366,2012-07-01
ctoso0000335            ,7,352.1541,2012-07-01
ctoso0000336            ,7,385.9677,2012-07-01
ctoso0000337            ,7,270.0669,2012-07-01
ctoso0000338            ,7,267.5727,2012-07-01
ctoso0000339            ,7,327.5279,2012-07-01
ctoso0000340            ,7,163.3535,2012-07-01
ctoso0000341            ,7,417.5397,2012-07-01
ctoso0000342            ,7,394.0186,2012-07-01
ctoso0000344            ,7,245.4407,2012-07-01
ctoso0000345            ,7,270.0669,2012-07-01
ctoso0000346            ,7,729.7552,2012-07-01
ctoso0000347            ,7,335.7366,2012-07-01
ctoso0000348            ,7,352.1541,2012-07-01
ctoso0000349            ,7,385.9677,2012-07-01
ctoso0000350            ,7,270.0669,2012-07-01
ctoso0000351            ,7,267.5727,2012-07-01
ctoso0000352            ,7,327.5279,2012-07-01
ctoso0000353            ,7,163.3535,2012-07-01
ctoso0000354            ,7,417.5397,2012-07-01
ctoso0000355            ,7,394.0186,2012-07-01
ctoso0000357            ,7,245.4407,2012-07-01
ctoso0000358            ,7,270.0669,2012-07-01
ctoso0000359            ,7,729.7552,2012-07-01
ctoso0000360            ,7,335.7366,2012-07-01
ctoso0000361            ,7,352.1541,2012-07-01
ctoso0000362            ,7,385.9677,2012-07-01
ctoso0000363            ,7,270.0669,2012-07-01
ctoso0000364            ,7,267.5727,2012-07-01
ctoso0000365            ,7,327.5279,2012-07-01
ctoso0000366            ,7,163.3535,2012-07-01
ctoso0000367            ,7,417.5397,2012-07-01
ctoso0000368            ,7,394.0186,2012-07-01
svido0000001            ,7,410.436,2012-07-01
svido0000002            ,7,409.6151,2012-07-01
svido0000003            ,7,245.4407,2012-07-01
svido0000004            ,7,229.0233,2012-07-01
svido0000005            ,7,212.6058,2012-07-01
svido0000006            ,7,220.8146,2012-07-01
svido0000007            ,7,253.6494,2012-07-01
svido0000008            ,7,163.3535,2012-07-01
svido0000009            ,7,179.771,2012-07-01
svido0000010            ,7,261.8582,2012-07-01
svido0000012            ,7,685.9017,2012-07-01
svido0000013            ,7,573.7895,2012-07-01
svido0000014            ,7,270.0669,2012-07-01
svido0000015            ,7,302.9018,2012-07-01
svido0000016            ,7,302.9018,2012-07-01
svido0000017            ,7,410.436,2012-07-01
svido0000018            ,7,409.6151,2012-07-01
svido0000019            ,7,245.4407,2012-07-01
svido0000020            ,7,229.0233,2012-07-01
svido0000021            ,7,212.6058,2012-07-01
svido0000022            ,7,220.8146,2012-07-01
svido0000023            ,7,253.6494,2012-07-01
svido0000024            ,7,163.3535,2012-07-01
svido0000025            ,7,179.771,2012-07-01
svido0000026            ,7,261.8582,2012-07-01
svido0000028            ,7,685.9017,2012-07-01
svido0000029            ,7,573.7895,2012-07-01
svido0000030            ,7,270.0669,2012-07-01
svido0000031            ,7,302.9018,2012-07-01
svido0000032            ,7,302.9018,2012-07-01
svido0000033            ,7,410.436,2012-07-01
svido0000034            ,7,409.6151,2012-07-01
svido0000035            ,7,245.4407,2012-07-01
svido0000036            ,7,229.0233,2012-07-01
svido0000037            ,7,212.6058,2012-07-01
svido0000038            ,7,220.8146,2012-07-01
svido0000039            ,7,253.6494,2012-07-01
svido0000040            ,7,163.3535,2012-07-01
svido0000041            ,7,179.771,2012-07-01
svido0000042            ,7,261.8582,2012-07-01
svido0000044            ,7,685.9017,2012-07-01
svido0000045            ,7,573.7895,2012-07-01
svido0000046            ,7,270.0669,2012-07-01
fabrk0000140            ,7,984.2255,2012-07-01
fabrk0000141            ,7,722.2853,2012-07-01
fabrk0000142            ,7,672.2942,2012-07-01
fabrk0000143            ,7,793.7832,2012-07-01
fabrk0000144            ,7,491.7023,2012-07-01
fabrk0000145            ,7,902.1383,2012-07-01
fabrk0000146            ,7,300.4392,2012-07-01
fabrk0000147            ,7,573.7895,2012-07-01
fabrk0000148            ,7,540.9546,2012-07-01
fabrk0000149            ,7,481.031,2012-07-01
fabrk0000150            ,7,622.221,2012-07-01
fabrk0000151            ,7,314.394,2012-07-01
fabrk0000152            ,7,327.5279,2012-07-01
fabrk0000153            ,7,275.813,2012-07-01
fabrk0000154            ,7,262.679,2012-07-01
fabrk0000155            ,7,315.9536,2012-07-01
fabrk0000156            ,7,314.3529,2012-07-01
fabrk0000157            ,7,298.387,2012-07-01
fabrk0000158            ,7,375.0564,2012-07-01
fabrk0000159            ,7,270.8878,2012-07-01
fabrk0000160            ,7,267.6043,2012-07-01
fabrk0000161            ,7,302.0809,2012-07-01
fabrk0000162            ,7,311.9314,2012-07-01
fabrk0000163            ,7,319.3192,2012-07-01
advwk0000051            ,7,1066.3127,2012-07-01
advwk0000052            ,7,573.7895,2012-07-01
advwk0000053            ,7,314.3529,2012-07-01
advwk0000054            ,7,491.7023,2012-07-01
advwk0000055            ,7,622.221,2012-07-01
advwk0000056            ,7,267.6043,2012-07-01
advwk0000057            ,7,1066.3127,2012-07-01
advwk0000058            ,7,573.7895,2012-07-01
advwk0000059            ,7,314.3529,2012-07-01
advwk0000060            ,7,491.7023,2012-07-01
advwk0000061            ,7,622.221,2012-07-01
advwk0000062            ,7,267.6043,2012-07-01
advwk0000063            ,7,1066.3127,2012-07-01
advwk0000064            ,7,573.7895,2012-07-01
advwk0000065            ,7,314.3529,2012-07-01
advwk0000066            ,7,491.7023,2012-07-01
advwk0000067            ,7,622.221,2012-07-01
advwk0000068            ,7,267.6043,2012-07-01
advwk0000069            ,7,1066.3127,2012-07-01
advwk0000070            ,7,573.7895,2012-07-01
advwk0000071            ,7,314.3529,2012-07-01
advwk0000072            ,7,491.7023,2012-07-01
advwk0000073            ,7,622.221,2012-07-01
advwk0000074            ,7,267.6043,2012-07-01
advwk0000075            ,7,1066.3127,2012-07-01
advwk0000076            ,7,573.7895,2012-07-01
advwk0000077            ,7,314.3529,2012-07-01
advwk0000078            ,7,491.7023,2012-07-01
wwim 0000120            ,7,1066.3127,2012-07-01
wwim 0000121            ,7,573.7895,2012-07-01
wwim 0000122            ,7,314.3529,2012-07-01
wwim 0000123            ,7,491.7023,2012-07-01
wwim 0000124            ,7,622.221,2012-07-01
wwim 0000125            ,7,267.6043,2012-07-01
wwim 0000126            ,7,1066.3127,2012-07-01
wwim 0000127            ,7,573.7895,2012-07-01
wwim 0000128            ,7,314.3529,2012-07-01
wwim 0000129            ,7,491.7023,2012-07-01
wwim 0000130            ,7,622.221,2012-07-01
wwim 0000131            ,7,267.6043,2012-07-01
wwim 0000132            ,7,1066.3127,2012-07-01
wwim 0000133            ,7,573.7895,2012-07-01
pware0000041            ,7,1066.3127,2012-07-01
pware0000042            ,7,573.7895,2012-07-01
pware0000043            ,7,314.3529,2012-07-01
pware0000044            ,7,491.7023,2012-07-01
pware0000045            ,7,622.221,2012-07-01
pware0000046            ,7,267.6043,2012-07-01
pware0000047            ,7,1066.3127,2012-07-01
pware0000048            ,7,573.7895,2012-07-01
pware0000049            ,7,314.3529,2012-07-01
pware0000050            ,7,491.7023,2012-07-01
pware0000051            ,7,622.221,2012-07-01
pware0000052            ,7,267.6043,2012-07-01
advwk0000080            ,7,472.7907,2012-07-01
advwk0000081            ,7,221.5944,2012-07-01
advwk0000082            ,7,302.9018,2012-07-01
advwk0000083            ,7,410.3539,2012-07-01
advwk0000084            ,7,384.989,2012-07-01
advwk0000086            ,7,472.7907,2012-07-01
advwk0000087            ,7,221.5944,2012-07-01
advwk0000088            ,7,302.9018,2012-07-01
advwk0000089            ,7,410.3539,2012-07-01
advwk0000090            ,7,384.989,2012-07-01
advwk0000092            ,7,473.5011,2012-07-01
advwk0000093            ,7,221.5944,2012-07-01
advwk0000094            ,7,302.9018,2012-07-01
advwk0000095            ,7,410.3539,2012-07-01
advwk0000097            ,7,472.7907,2012-07-01
advwk0000098            ,7,221.5944,2012-07-01
advwk0000099            ,7,302.9018,2012-07-01
advwk0000100            ,7,410.3539,2012-07-01
wwim 0000098            ,7,441.2187,2012-07-01
wwim 0000099            ,7,180.5508,2012-07-01
wwim 0000100            ,7,188.7185,2012-07-01
wwim 0000101            ,7,221.5534,2012-07-01
wwim 0000102            ,7,286.4843,2012-07-01
wwim 0000104            ,7,441.2187,2012-07-01
wwim 0000105            ,7,180.5508,2012-07-01
wwim 0000106            ,7,188.7185,2012-07-01
wwim 0000107            ,7,221.5534,2012-07-01
wwim 0000108            ,7,286.4843,2012-07-01
wwim 0000110            ,7,441.2187,2012-07-01
wwim 0000111            ,7,180.5508,2012-07-01
wwim 0000112            ,7,188.7185,2012-07-01
wwim 0000113            ,7,221.5534,2012-07-01
wwim 0000115            ,7,441.2187,2012-07-01
wwim 0000116            ,7,180.5508,2012-07-01
wwim 0000117            ,7,188.7185,2012-07-01
wwim 0000118            ,7,221.5534,2012-07-01
wwim 0000119            ,7,246.1795,2012-07-01
pware0000118            ,7,488.5767,2012-07-01
pware0000119            ,7,535.9347,2012-07-01
pware0000120            ,7,204.4287,2012-07-01
pware0000121            ,7,220.2147,2012-07-01
pware0000122            ,7,114.1012,2012-07-01
pware0000123            ,7,146.9361,2012-07-01
pware0000124            ,7,81.2663,2012-07-01
pware0000125            ,7,105.8925,2012-07-01
pware0000126            ,7,81.2663,2012-07-01
pware0000127            ,7,56.6402,2012-07-01
pware0000128            ,7,48.4314,2012-07-01
pware0000129            ,7,40.2227,2012-07-01
pware0000132            ,7,488.5767,2012-07-01
pware0000133            ,7,535.9347,2012-07-01
pware0000134            ,7,204.4287,2012-07-01
pware0000135            ,7,220.2147,2012-07-01
pware0000136            ,7,114.1012,2012-07-01
pware0000137            ,7,146.9361,2012-07-01
pware0000138            ,7,81.2663,2012-07-01
pware0000139            ,7,105.8925,2012-07-01
pware0000140            ,7,81.2663,2012-07-01
pware0000141            ,7,56.6402,2012-07-01
pware0000142            ,7,48.4314,2012-07-01
pware0000143            ,7,40.2227,2012-07-01
advwk0000102            ,7,713.3378,2012-07-01
advwk0000103            ,7,488.5767,2012-07-01
advwk0000104            ,7,535.9347,2012-07-01
advwk0000105            ,7,204.4287,2012-07-01
advwk0000106            ,7,220.2147,2012-07-01
advwk0000107            ,7,114.1012,2012-07-01
advwk0000108            ,7,146.9361,2012-07-01
advwk0000109            ,7,81.2663,2012-07-01
advwk0000110            ,7,105.8925,2012-07-01
advwk0000111            ,7,81.2663,2012-07-01
advwk0000112            ,7,56.6402,2012-07-01
advwk0000113            ,7,48.4314,2012-07-01
advwk0000114            ,7,73.8785,2012-07-01
advwk0000116            ,7,713.3378,2012-07-01
advwk0000117            ,7,488.5767,2012-07-01
advwk0000118            ,7,535.9347,2012-07-01
advwk0000119            ,7,204.4287,2012-07-01
advwk0000120            ,7,220.2147,2012-07-01
advwk0000121            ,7,114.1012,2012-07-01
advwk0000122            ,7,146.9361,2012-07-01
advwk0000123            ,7,81.2663,2012-07-01
advwk0000124            ,7,105.8925,2012-07-01
advwk0000125            ,7,81.2663,2012-07-01
advwk0000126            ,7,56.6402,2012-07-01
advwk0000127            ,7,48.4314,2012-07-01
advwk0000128            ,7,73.8785,2012-07-01
wwim 0000075            ,7,672.2942,2012-07-01
wwim 0000077            ,7,488.5767,2012-07-01
wwim 0000078            ,7,535.9347,2012-07-01
wwim 0000079            ,7,204.4287,2012-07-01
wwim 0000080            ,7,220.2147,2012-07-01
wwim 0000081            ,7,114.1012,2012-07-01
wwim 0000082            ,7,146.9361,2012-07-01
wwim 0000083            ,7,81.2663,2012-07-01
wwim 0000084            ,7,105.8925,2012-07-01
wwim 0000085            ,7,81.2663,2012-07-01
wwim 0000086            ,7,672.2942,2012-07-01
wwim 0000088            ,7,488.5767,2012-07-01
wwim 0000089            ,7,535.9347,2012-07-01
wwim 0000090            ,7,204.4287,2012-07-01
wwim 0000091            ,7,220.2147,2012-07-01
wwim 0000092            ,7,114.1012,2012-07-01
wwim 0000093            ,7,146.9361,2012-07-01
wwim 0000094            ,7,81.2663,2012-07-01
wwim 0000095            ,7,105.8925,2012-07-01
wwim 0000096            ,7,81.2663,2012-07-01
pware0000080            ,7,1883.9012,2012-07-01
pware0000081            ,7,2051.3591,2012-07-01
pware0000082            ,7,573.7895,2012-07-01
pware0000083            ,7,820.0511,2012-07-01
pware0000084            ,7,187.9797,2012-07-01
pware0000085            ,7,409.6151,2012-07-01
pware0000087            ,7,236.0007,2012-07-01
pware0000088            ,7,198.1143,2012-07-01
pware0000089            ,7,155.9657,2012-07-01
pware0000090            ,7,114.1012,2012-07-01
pware0000091            ,7,89.475,2012-07-01
pware0000092            ,7,1883.9012,2012-07-01
pware0000093            ,7,2051.3591,2012-07-01
pware0000094            ,7,573.7895,2012-07-01
pware0000095            ,7,820.0511,2012-07-01
pware0000096            ,7,187.9797,2012-07-01
pware0000097            ,7,409.6151,2012-07-01
pware0000099            ,7,236.0007,2012-07-01
pware0000100            ,7,198.1143,2012-07-01
pware0000101            ,7,155.9657,2012-07-01
pware0000102            ,7,114.1012,2012-07-01
pware0000103            ,7,89.475,2012-07-01
pware0000104            ,7,1883.9012,2012-07-01
pware0000105            ,7,2051.3591,2012-07-01
pware0000106            ,7,573.7895,2012-07-01
pware0000107            ,7,820.0511,2012-07-01
pware0000108            ,7,187.9797,2012-07-01
pware0000109            ,7,409.6151,2012-07-01
pware0000111            ,7,236.0007,2012-07-01
pware0000112            ,7,198.1143,2012-07-01
pware0000113            ,7,155.9657,2012-07-01
pware0000114            ,7,114.1012,2012-07-01
pware0000115            ,7,89.475,2012-07-01
ctoso0000237            ,7,1883.9012,2012-07-01
ctoso0000239            ,7,573.7895,2012-07-01
ctoso0000240            ,7,820.0511,2012-07-01
ctoso0000241            ,7,187.9797,2012-07-01
ctoso0000242            ,7,409.6151,2012-07-01
ctoso0000243            ,7,362.2887,2012-07-01
ctoso0000244            ,7,236.0007,2012-07-01
ctoso0000245            ,7,198.1143,2012-07-01
ctoso0000246            ,7,155.9657,2012-07-01
ctoso0000247            ,7,114.1012,2012-07-01
ctoso0000248            ,7,89.475,2012-07-01
ctoso0000249            ,7,1883.9012,2012-07-01
ctoso0000251            ,7,573.7895,2012-07-01
ctoso0000252            ,7,820.0511,2012-07-01
ctoso0000253            ,7,187.9797,2012-07-01
ctoso0000254            ,7,409.6151,2012-07-01
ctoso0000255            ,7,362.2887,2012-07-01
ctoso0000256            ,7,236.0007,2012-07-01
ctoso0000257            ,7,198.1143,2012-07-01
ctoso0000258            ,7,155.9657,2012-07-01
ctoso0000259            ,7,114.1012,2012-07-01
ctoso0000260            ,7,89.475,2012-07-01
ctoso0000261            ,7,1883.9012,2012-07-01
ctoso0000263            ,7,573.7895,2012-07-01
ctoso0000264            ,7,820.0511,2012-07-01
ctoso0000265            ,7,187.9797,2012-07-01
ctoso0000266            ,7,409.6151,2012-07-01
ctoso0000267            ,7,362.2887,2012-07-01
ctoso0000268            ,7,236.0007,2012-07-01
ctoso0000269            ,7,198.1143,2012-07-01
ctoso0000270            ,7,155.9657,2012-07-01
ctoso0000271            ,7,114.1012,2012-07-01
ctoso0000272            ,7,89.475,2012-07-01
wwim 0000046            ,7,573.7895,2012-07-01
wwim 0000047            ,7,820.0511,2012-07-01
wwim 0000048            ,7,187.9797,2012-07-01
wwim 0000049            ,7,409.6151,2012-07-01
wwim 0000051            ,7,236.0007,2012-07-01
wwim 0000052            ,7,198.1143,2012-07-01
wwim 0000053            ,7,155.9657,2012-07-01
wwim 0000054            ,7,114.1012,2012-07-01
wwim 0000057            ,7,573.7895,2012-07-01
wwim 0000058            ,7,820.0511,2012-07-01
wwim 0000059            ,7,187.9797,2012-07-01
wwim 0000060            ,7,409.6151,2012-07-01
wwim 0000062            ,7,236.0007,2012-07-01
wwim 0000063            ,7,198.1143,2012-07-01
wwim 0000064            ,7,155.9657,2012-07-01
wwim 0000065            ,7,114.1012,2012-07-01
wwim 0000068            ,7,573.7895,2012-07-01
wwim 0000069            ,7,820.0511,2012-07-01
wwim 0000070            ,7,187.9797,2012-07-01
wwim 0000071            ,7,409.6151,2012-07-01
wwim 0000073            ,7,236.0007,2012-07-01
wwim 0000074            ,7,198.1143,2012-07-01
pware0000144            ,7,130.5186,2012-07-01
pware0000145            ,7,138.7274,2012-07-01
pware0000146            ,7,64.8489,2012-07-01
pware0000147            ,7,164.9637,2012-07-01
pware0000148            ,7,179.771,2012-07-01
pware0000150            ,7,64.8489,2012-07-01
pware0000151            ,7,74.6994,2012-07-01
pware0000152            ,7,64.028,2012-07-01
pware0000153            ,7,95.2212,2012-07-01
pware0000154            ,7,99.3255,2012-07-01
pware0000155            ,7,111.6386,2012-07-01
pware0000156            ,7,105.8925,2012-07-01
pware0000157            ,7,131.3395,2012-07-01
pware0000159            ,7,117.6057,2012-07-01
pware0000160            ,7,171.5622,2012-07-01
pware0000162            ,7,130.5186,2012-07-01
pware0000163            ,7,187.1588,2012-07-01
pware0000164            ,7,193.7258,2012-07-01
pware0000165            ,7,203.5763,2012-07-01
pware0000166            ,7,187.9797,2012-07-01
pware0000167            ,7,83.7289,2012-07-01
pware0000168            ,7,133.8021,2012-07-01
pware0000169            ,7,155.9657,2012-07-01
pware0000170            ,7,120.6682,2012-07-01
pware0000171            ,7,154.3239,2012-07-01
pware0000172            ,7,160.8909,2012-07-01
pware0000173            ,7,130.5186,2012-07-01
pware0000174            ,7,138.7274,2012-07-01
pware0000175            ,7,64.8489,2012-07-01
pware0000176            ,7,164.9637,2012-07-01
pware0000177            ,7,179.771,2012-07-01
pware0000179            ,7,64.8489,2012-07-01
pware0000180            ,7,74.6994,2012-07-01
pware0000181            ,7,64.028,2012-07-01
pware0000182            ,7,95.2212,2012-07-01
pware0000183            ,7,99.3255,2012-07-01
pware0000184            ,7,111.6386,2012-07-01
pware0000185            ,7,105.8925,2012-07-01
pware0000186            ,7,131.3395,2012-07-01
pware0000188            ,7,117.6057,2012-07-01
pware0000189            ,7,171.5622,2012-07-01
pware0000191            ,7,130.5186,2012-07-01
pware0000192            ,7,187.1588,2012-07-01
pware0000193            ,7,193.7258,2012-07-01
pware0000194            ,7,203.5763,2012-07-01
pware0000195            ,7,187.9797,2012-07-01
pware0000196            ,7,83.7289,2012-07-01
pware0000197            ,7,133.8021,2012-07-01
pware0000198            ,7,155.9657,2012-07-01
pware0000199            ,7,120.6682,2012-07-01
pware0000200            ,7,154.3239,2012-07-01
pware0000201            ,7,160.8909,2012-07-01
pware0000202            ,7,130.5186,2012-07-01
pware0000203            ,7,138.7274,2012-07-01
pware0000204            ,7,64.8489,2012-07-01
pware0000205            ,7,164.9637,2012-07-01
pware0000206            ,7,179.771,2012-07-01
pware0000208            ,7,64.8489,2012-07-01
pware0000209            ,7,74.6994,2012-07-01
