Brand_ID,CurrencyKey,UnitCost,SCD_EffectiveDate
advwk0000041            ,7,191.9007,2014-10-01
advwk0000042            ,7,413.069,2014-10-01
advwk0000043            ,7,413.069,2014-10-01
advwk0000044            ,7,413.069,2014-10-01
advwk0000045            ,7,413.069,2014-10-01
advwk0000046            ,7,451.6838,2014-10-01
advwk0000047            ,7,451.6838,2014-10-01
advwk0000048            ,7,451.6838,2014-10-01
advwk0000049            ,7,451.6838,2014-10-01
advwk0000050            ,7,345.638,2014-10-01
svido0000047            ,7,44.6835,2014-10-01
svido0000048            ,7,31.2376,2014-10-01
svido0000049            ,7,52.6724,2014-10-01
svido0000050            ,7,48.5879,2014-10-01
svido0000051            ,7,44.5122,2014-10-01
svido0000052            ,7,38.9839,2014-10-01
svido0000053            ,7,45.7205,2014-10-01
svido0000054            ,7,40.6941,2014-10-01
svido0000055            ,7,36.8519,2014-10-01
svido0000056            ,7,43.8996,2014-10-01
svido0000057            ,7,51.8199,2014-10-01
svido0000058            ,7,25.759,2014-10-01
svido0000059            ,7,29.879,2014-10-01
svido0000060            ,7,44.6835,2014-10-01
svido0000061            ,7,31.2376,2014-10-01
svido0000062            ,7,52.6724,2014-10-01
svido0000063            ,7,48.5879,2014-10-01
svido0000064            ,7,44.5122,2014-10-01
svido0000065            ,7,38.9839,2014-10-01
svido0000066            ,7,45.7205,2014-10-01
svido0000067            ,7,40.6941,2014-10-01
svido0000068            ,7,36.8519,2014-10-01
svido0000069            ,7,43.8996,2014-10-01
svido0000070            ,7,51.8199,2014-10-01
svido0000071            ,7,25.759,2014-10-01
svido0000072            ,7,29.879,2014-10-01
litwr0000217            ,7,235.8555,2014-10-01
litwr0000218            ,7,285.4181,2014-10-01
litwr0000219            ,7,135.357,2014-10-01
litwr0000220            ,7,251.6014,2014-10-01
litwr0000221            ,7,122.18,2014-10-01
litwr0000222            ,7,135.7654,2014-10-01
litwr0000223            ,7,224.9362,2014-10-01
litwr0000224            ,7,224.0396,2014-10-01
litwr0000225            ,7,216.1709,2014-10-01
litwr0000226            ,7,275.2246,2014-10-01
litwr0000227            ,7,281.3425,2014-10-01
litwr0000228            ,7,226.6596,2014-10-01
litwr0000229            ,7,300.0375,2014-10-01
litwr0000230            ,7,235.8555,2014-10-01
litwr0000231            ,7,232.3373,2014-10-01
litwr0000232            ,7,236.4218,2014-10-01
litwr0000233            ,7,235.8555,2014-10-01
litwr0000234            ,7,285.4181,2014-10-01
litwr0000235            ,7,135.357,2014-10-01
litwr0000236            ,7,251.6014,2014-10-01
litwr0000237            ,7,122.18,2014-10-01
litwr0000238            ,7,135.7654,2014-10-01
litwr0000239            ,7,224.9362,2014-10-01
litwr0000240            ,7,224.0396,2014-10-01
litwr0000241            ,7,216.1709,2014-10-01
litwr0000242            ,7,275.2246,2014-10-01
litwr0000243            ,7,281.3425,2014-10-01
litwr0000244            ,7,226.6596,2014-10-01
litwr0000245            ,7,300.0375,2014-10-01
litwr0000246            ,7,235.8555,2014-10-01
litwr0000247            ,7,232.3373,2014-10-01
litwr0000248            ,7,236.4218,2014-10-01
litwr0000249            ,7,235.8555,2014-10-01
litwr0000250            ,7,285.4181,2014-10-01
litwr0000251            ,7,135.357,2014-10-01
litwr0000252            ,7,251.6014,2014-10-01
litwr0000253            ,7,122.18,2014-10-01
litwr0000254            ,7,135.7654,2014-10-01
litwr0000255            ,7,224.9362,2014-10-01
litwr0000256            ,7,224.0396,2014-10-01
litwr0000257            ,7,216.1709,2014-10-01
litwr0000258            ,7,275.2246,2014-10-01
litwr0000259            ,7,281.3425,2014-10-01
litwr0000260            ,7,226.6596,2014-10-01
litwr0000261            ,7,300.0375,2014-10-01
litwr0000262            ,7,235.8555,2014-10-01
litwr0000263            ,7,232.3373,2014-10-01
litwr0000264            ,7,236.4218,2014-10-01
ctoso0000318            ,7,135.357,2014-10-01
ctoso0000319            ,7,148.9335,2014-10-01
ctoso0000320            ,7,261.5327,2014-10-01
ctoso0000321            ,7,185.1524,2014-10-01
ctoso0000322            ,7,175.172,2014-10-01
ctoso0000323            ,7,192.5391,2014-10-01
ctoso0000324            ,7,148.9335,2014-10-01
ctoso0000325            ,7,133.4768,2014-10-01
ctoso0000326            ,7,162.9274,2014-10-01
ctoso0000327            ,7,90.09,2014-10-01
ctoso0000328            ,7,208.2936,2014-10-01
ctoso0000329            ,7,217.2957,2014-10-01
ctoso0000330            ,7,157.1514,2014-10-01
ctoso0000331            ,7,135.357,2014-10-01
ctoso0000332            ,7,148.9335,2014-10-01
ctoso0000333            ,7,261.5327,2014-10-01
ctoso0000334            ,7,185.1524,2014-10-01
ctoso0000335            ,7,175.172,2014-10-01
ctoso0000336            ,7,192.5391,2014-10-01
ctoso0000337            ,7,148.9335,2014-10-01
ctoso0000338            ,7,133.4768,2014-10-01
ctoso0000339            ,7,162.9274,2014-10-01
ctoso0000340            ,7,90.09,2014-10-01
ctoso0000341            ,7,208.2936,2014-10-01
ctoso0000342            ,7,217.2957,2014-10-01
ctoso0000343            ,7,157.1514,2014-10-01
ctoso0000344            ,7,135.357,2014-10-01
ctoso0000345            ,7,148.9335,2014-10-01
ctoso0000346            ,7,261.5327,2014-10-01
ctoso0000347            ,7,185.1524,2014-10-01
ctoso0000348            ,7,175.172,2014-10-01
ctoso0000349            ,7,192.5391,2014-10-01
ctoso0000350            ,7,148.9335,2014-10-01
ctoso0000351            ,7,133.4768,2014-10-01
ctoso0000352            ,7,162.9274,2014-10-01
ctoso0000353            ,7,90.09,2014-10-01
ctoso0000354            ,7,208.2936,2014-10-01
ctoso0000355            ,7,217.2957,2014-10-01
ctoso0000356            ,7,157.1514,2014-10-01
ctoso0000357            ,7,135.357,2014-10-01
ctoso0000358            ,7,148.9335,2014-10-01
ctoso0000359            ,7,261.5327,2014-10-01
ctoso0000360            ,7,185.1524,2014-10-01
ctoso0000361            ,7,175.172,2014-10-01
ctoso0000362            ,7,192.5391,2014-10-01
ctoso0000363            ,7,148.9335,2014-10-01
ctoso0000364            ,7,133.4768,2014-10-01
ctoso0000365            ,7,162.9274,2014-10-01
ctoso0000366            ,7,90.09,2014-10-01
ctoso0000367            ,7,208.2936,2014-10-01
ctoso0000368            ,7,217.2957,2014-10-01
ctoso0000369            ,7,157.1514,2014-10-01
svido0000001            ,7,204.1631,2014-10-01
svido0000002            ,7,203.7547,2014-10-01
svido0000003            ,7,135.357,2014-10-01
svido0000004            ,7,126.30,2014-10-01
svido0000005            ,7,117.2519,2014-10-01
svido0000006            ,7,121.7715,2014-10-01
svido0000007            ,7,139.8854,2014-10-01
svido0000008            ,7,90.09,2014-10-01
svido0000009            ,7,99.1381,2014-10-01
svido0000010            ,7,144.4139,2014-10-01
svido0000011            ,7,270.2811,2014-10-01
svido0000012            ,7,246.524,2014-10-01
svido0000013            ,7,285.4181,2014-10-01
svido0000014            ,7,134.3447,2014-10-01
svido0000015            ,7,150.6739,2014-10-01
svido0000016            ,7,150.6739,2014-10-01
svido0000017            ,7,204.1631,2014-10-01
svido0000018            ,7,203.7547,2014-10-01
svido0000019            ,7,135.357,2014-10-01
svido0000020            ,7,126.30,2014-10-01
svido0000021            ,7,117.2519,2014-10-01
svido0000022            ,7,121.7715,2014-10-01
svido0000023            ,7,139.8854,2014-10-01
svido0000024            ,7,90.09,2014-10-01
svido0000025            ,7,99.1381,2014-10-01
svido0000026            ,7,144.4139,2014-10-01
svido0000027            ,7,270.2811,2014-10-01
svido0000028            ,7,246.524,2014-10-01
svido0000029            ,7,285.4181,2014-10-01
svido0000030            ,7,134.3447,2014-10-01
svido0000031            ,7,150.6739,2014-10-01
svido0000032            ,7,150.6739,2014-10-01
svido0000033            ,7,204.1631,2014-10-01
svido0000034            ,7,203.7547,2014-10-01
svido0000035            ,7,135.357,2014-10-01
svido0000036            ,7,126.30,2014-10-01
svido0000037            ,7,117.2519,2014-10-01
svido0000038            ,7,121.7715,2014-10-01
svido0000039            ,7,139.8854,2014-10-01
svido0000040            ,7,90.09,2014-10-01
svido0000041            ,7,99.1381,2014-10-01
svido0000042            ,7,144.4139,2014-10-01
svido0000043            ,7,270.2811,2014-10-01
svido0000044            ,7,246.524,2014-10-01
svido0000045            ,7,285.4181,2014-10-01
svido0000046            ,7,134.3447,2014-10-01
fabrk0000140            ,7,352.7326,2014-10-01
fabrk0000141            ,7,359.2855,2014-10-01
fabrk0000142            ,7,334.4233,2014-10-01
fabrk0000143            ,7,394.8563,2014-10-01
fabrk0000144            ,7,244.5909,2014-10-01
fabrk0000145            ,7,323.3153,2014-10-01
fabrk0000146            ,7,165.6889,2014-10-01
fabrk0000147            ,7,285.4181,2014-10-01
fabrk0000148            ,7,269.089,2014-10-01
fabrk0000149            ,7,239.281,2014-10-01
fabrk0000150            ,7,309.5167,2014-10-01
fabrk0000151            ,7,173.3784,2014-10-01
fabrk0000152            ,7,180.6239,2014-10-01
fabrk0000153            ,7,152.1034,2014-10-01
fabrk0000154            ,7,144.8668,2014-10-01
fabrk0000155            ,7,174.2397,2014-10-01
fabrk0000156            ,7,173.3606,2014-10-01
fabrk0000157            ,7,164.5523,2014-10-01
fabrk0000158            ,7,186.5642,2014-10-01
fabrk0000159            ,7,149.3864,2014-10-01
fabrk0000160            ,7,147.575,2014-10-01
fabrk0000161            ,7,166.5946,2014-10-01
fabrk0000162            ,7,172.0287,2014-10-01
fabrk0000163            ,7,176.0955,2014-10-01
advwk0000051            ,7,382.1499,2014-10-01
advwk0000052            ,7,285.4181,2014-10-01
advwk0000053            ,7,173.3606,2014-10-01
advwk0000054            ,7,244.5909,2014-10-01
advwk0000055            ,7,309.5167,2014-10-01
advwk0000056            ,7,147.575,2014-10-01
advwk0000057            ,7,382.1499,2014-10-01
advwk0000058            ,7,285.4181,2014-10-01
advwk0000059            ,7,173.3606,2014-10-01
advwk0000060            ,7,244.5909,2014-10-01
advwk0000061            ,7,309.5167,2014-10-01
advwk0000062            ,7,147.575,2014-10-01
advwk0000063            ,7,382.1499,2014-10-01
advwk0000064            ,7,285.4181,2014-10-01
advwk0000065            ,7,173.3606,2014-10-01
advwk0000066            ,7,244.5909,2014-10-01
advwk0000067            ,7,309.5167,2014-10-01
advwk0000068            ,7,147.575,2014-10-01
advwk0000069            ,7,382.1499,2014-10-01
advwk0000070            ,7,285.4181,2014-10-01
advwk0000071            ,7,173.3606,2014-10-01
advwk0000072            ,7,244.5909,2014-10-01
advwk0000073            ,7,309.5167,2014-10-01
advwk0000074            ,7,147.575,2014-10-01
advwk0000075            ,7,382.1499,2014-10-01
advwk0000076            ,7,285.4181,2014-10-01
advwk0000077            ,7,173.3606,2014-10-01
advwk0000078            ,7,244.5909,2014-10-01
wwim 0000120            ,7,382.1499,2014-10-01
wwim 0000121            ,7,285.4181,2014-10-01
wwim 0000122            ,7,173.3606,2014-10-01
wwim 0000123            ,7,244.5909,2014-10-01
wwim 0000124            ,7,309.5167,2014-10-01
wwim 0000125            ,7,147.575,2014-10-01
wwim 0000126            ,7,382.1499,2014-10-01
wwim 0000127            ,7,285.4181,2014-10-01
wwim 0000128            ,7,173.3606,2014-10-01
wwim 0000129            ,7,244.5909,2014-10-01
wwim 0000130            ,7,309.5167,2014-10-01
wwim 0000131            ,7,147.575,2014-10-01
wwim 0000132            ,7,382.1499,2014-10-01
wwim 0000133            ,7,285.4181,2014-10-01
pware0000041            ,7,382.1499,2014-10-01
pware0000042            ,7,285.4181,2014-10-01
pware0000043            ,7,173.3606,2014-10-01
pware0000044            ,7,244.5909,2014-10-01
pware0000045            ,7,309.5167,2014-10-01
pware0000046            ,7,147.575,2014-10-01
pware0000047            ,7,382.1499,2014-10-01
pware0000048            ,7,285.4181,2014-10-01
pware0000049            ,7,173.3606,2014-10-01
pware0000050            ,7,244.5909,2014-10-01
pware0000051            ,7,309.5167,2014-10-01
pware0000052            ,7,147.575,2014-10-01
advwk0000079            ,7,262.1643,2014-10-01
advwk0000080            ,7,235.8555,2014-10-01
advwk0000081            ,7,122.2066,2014-10-01
advwk0000082            ,7,167.0474,2014-10-01
advwk0000083            ,7,226.2994,2014-10-01
advwk0000084            ,7,191.51,2014-10-01
advwk0000085            ,7,262.1643,2014-10-01
advwk0000086            ,7,235.8555,2014-10-01
advwk0000087            ,7,122.2066,2014-10-01
advwk0000088            ,7,167.0474,2014-10-01
advwk0000089            ,7,226.2994,2014-10-01
advwk0000090            ,7,191.51,2014-10-01
advwk0000091            ,7,262.1643,2014-10-01
advwk0000092            ,7,236.2065,2014-10-01
advwk0000093            ,7,122.2066,2014-10-01
advwk0000094            ,7,167.0474,2014-10-01
advwk0000095            ,7,226.2994,2014-10-01
advwk0000096            ,7,262.1643,2014-10-01
advwk0000097            ,7,235.8555,2014-10-01
advwk0000098            ,7,122.2066,2014-10-01
advwk0000099            ,7,167.0474,2014-10-01
advwk0000100            ,7,226.2994,2014-10-01
wwim 0000097            ,7,248.6335,2014-10-01
wwim 0000098            ,7,220.1009,2014-10-01
wwim 0000099            ,7,99.5731,2014-10-01
wwim 0000100            ,7,104.075,2014-10-01
wwim 0000101            ,7,122.18,2014-10-01
wwim 0000102            ,7,142.5048,2014-10-01
wwim 0000103            ,7,248.6335,2014-10-01
wwim 0000104            ,7,220.1009,2014-10-01
wwim 0000105            ,7,99.5731,2014-10-01
wwim 0000106            ,7,104.075,2014-10-01
wwim 0000107            ,7,122.18,2014-10-01
wwim 0000108            ,7,142.5048,2014-10-01
wwim 0000109            ,7,248.6335,2014-10-01
wwim 0000110            ,7,220.1009,2014-10-01
wwim 0000111            ,7,99.5731,2014-10-01
wwim 0000112            ,7,104.075,2014-10-01
wwim 0000113            ,7,122.18,2014-10-01
wwim 0000114            ,7,248.6335,2014-10-01
wwim 0000115            ,7,220.1009,2014-10-01
wwim 0000116            ,7,99.5731,2014-10-01
wwim 0000117            ,7,104.075,2014-10-01
wwim 0000118            ,7,122.18,2014-10-01
wwim 0000119            ,7,135.7654,2014-10-01
pware0000116            ,7,221.5801,2014-10-01
pware0000117            ,7,235.1109,2014-10-01
pware0000118            ,7,175.603,2014-10-01
pware0000119            ,7,192.6247,2014-10-01
pware0000120            ,7,101.9848,2014-10-01
pware0000121            ,7,109.8535,2014-10-01
pware0000122            ,7,56.7569,2014-10-01
pware0000123            ,7,73.0949,2014-10-01
pware0000124            ,7,44.8141,2014-10-01
pware0000125            ,7,58.3996,2014-10-01
pware0000126            ,7,44.8141,2014-10-01
pware0000127            ,7,31.2376,2014-10-01
pware0000128            ,7,26.7091,2014-10-01
pware0000129            ,7,22.1806,2014-10-01
pware0000130            ,7,221.5801,2014-10-01
pware0000131            ,7,235.1109,2014-10-01
pware0000132            ,7,175.603,2014-10-01
pware0000133            ,7,192.6247,2014-10-01
pware0000134            ,7,101.9848,2014-10-01
pware0000135            ,7,109.8535,2014-10-01
pware0000136            ,7,56.7569,2014-10-01
pware0000137            ,7,73.0949,2014-10-01
pware0000138            ,7,44.8141,2014-10-01
pware0000139            ,7,58.3996,2014-10-01
pware0000140            ,7,44.8141,2014-10-01
pware0000141            ,7,31.2376,2014-10-01
pware0000142            ,7,26.7091,2014-10-01
pware0000143            ,7,22.1806,2014-10-01
advwk0000101            ,7,221.5801,2014-10-01
advwk0000102            ,7,255.6545,2014-10-01
advwk0000103            ,7,175.603,2014-10-01
advwk0000104            ,7,192.6247,2014-10-01
advwk0000105            ,7,101.9848,2014-10-01
advwk0000106            ,7,109.8535,2014-10-01
advwk0000107            ,7,62.928,2014-10-01
advwk0000108            ,7,73.0949,2014-10-01
advwk0000109            ,7,44.8141,2014-10-01
advwk0000110            ,7,58.3996,2014-10-01
advwk0000111            ,7,44.8141,2014-10-01
advwk0000112            ,7,20.2982,2014-10-01
advwk0000113            ,7,26.7091,2014-10-01
advwk0000114            ,7,26.4783,2014-10-01
advwk0000115            ,7,221.5801,2014-10-01
advwk0000116            ,7,255.6545,2014-10-01
advwk0000117            ,7,175.603,2014-10-01
advwk0000118            ,7,192.6247,2014-10-01
advwk0000119            ,7,101.9848,2014-10-01
advwk0000120            ,7,109.8535,2014-10-01
advwk0000121            ,7,62.928,2014-10-01
advwk0000122            ,7,73.0949,2014-10-01
advwk0000123            ,7,44.8141,2014-10-01
advwk0000124            ,7,58.3996,2014-10-01
advwk0000125            ,7,44.8141,2014-10-01
advwk0000126            ,7,20.2982,2014-10-01
advwk0000127            ,7,26.7091,2014-10-01
advwk0000128            ,7,26.4783,2014-10-01
wwim 0000075            ,7,240.9414,2014-10-01
wwim 0000076            ,7,235.1109,2014-10-01
wwim 0000077            ,7,175.603,2014-10-01
wwim 0000078            ,7,192.6247,2014-10-01
wwim 0000079            ,7,101.9848,2014-10-01
wwim 0000080            ,7,109.8535,2014-10-01
wwim 0000081            ,7,62.928,2014-10-01
wwim 0000082            ,7,73.0949,2014-10-01
wwim 0000083            ,7,44.8141,2014-10-01
wwim 0000084            ,7,58.3996,2014-10-01
wwim 0000085            ,7,44.8141,2014-10-01
wwim 0000086            ,7,240.9414,2014-10-01
wwim 0000087            ,7,235.1109,2014-10-01
wwim 0000088            ,7,175.603,2014-10-01
wwim 0000089            ,7,192.6247,2014-10-01
wwim 0000090            ,7,101.9848,2014-10-01
wwim 0000091            ,7,109.8535,2014-10-01
wwim 0000092            ,7,62.928,2014-10-01
wwim 0000093            ,7,73.0949,2014-10-01
wwim 0000094            ,7,44.8141,2014-10-01
wwim 0000095            ,7,58.3996,2014-10-01
wwim 0000096            ,7,44.8141,2014-10-01
pware0000080            ,7,675.1688,2014-10-01
pware0000081            ,7,735.1844,2014-10-01
pware0000082            ,7,285.4181,2014-10-01
pware0000083            ,7,407.9178,2014-10-01
pware0000084            ,7,103.6665,2014-10-01
pware0000085            ,7,225.8909,2014-10-01
pware0000086            ,7,124.1861,2014-10-01
pware0000087            ,7,84.8175,2014-10-01
pware0000088            ,7,98.8339,2014-10-01
pware0000089            ,7,77.579,2014-10-01
pware0000090            ,7,62.928,2014-10-01
pware0000091            ,7,49.3426,2014-10-01
pware0000092            ,7,675.1688,2014-10-01
pware0000093            ,7,735.1844,2014-10-01
pware0000094            ,7,285.4181,2014-10-01
pware0000095            ,7,407.9178,2014-10-01
pware0000096            ,7,103.6665,2014-10-01
pware0000097            ,7,225.8909,2014-10-01
pware0000098            ,7,124.1861,2014-10-01
pware0000099            ,7,84.8175,2014-10-01
pware0000100            ,7,98.8339,2014-10-01
pware0000101            ,7,77.579,2014-10-01
pware0000102            ,7,62.928,2014-10-01
pware0000103            ,7,49.3426,2014-10-01
pware0000104            ,7,675.1688,2014-10-01
pware0000105            ,7,735.1844,2014-10-01
pware0000106            ,7,285.4181,2014-10-01
pware0000107            ,7,407.9178,2014-10-01
pware0000108            ,7,103.6665,2014-10-01
pware0000109            ,7,225.8909,2014-10-01
pware0000110            ,7,124.1861,2014-10-01
pware0000111            ,7,84.8175,2014-10-01
pware0000112            ,7,98.8339,2014-10-01
pware0000113            ,7,77.579,2014-10-01
pware0000114            ,7,62.928,2014-10-01
pware0000115            ,7,49.3426,2014-10-01
ctoso0000237            ,7,675.1688,2014-10-01
ctoso0000238            ,7,676.1071,2014-10-01
ctoso0000239            ,7,285.4181,2014-10-01
ctoso0000240            ,7,407.9178,2014-10-01
ctoso0000241            ,7,103.6665,2014-10-01
ctoso0000242            ,7,225.8909,2014-10-01
ctoso0000243            ,7,130.2145,2014-10-01
ctoso0000244            ,7,117.7308,2014-10-01
ctoso0000245            ,7,71.2036,2014-10-01
ctoso0000246            ,7,55.8956,2014-10-01
ctoso0000247            ,7,62.928,2014-10-01
ctoso0000248            ,7,49.3426,2014-10-01
ctoso0000249            ,7,675.1688,2014-10-01
ctoso0000250            ,7,676.1071,2014-10-01
ctoso0000251            ,7,285.4181,2014-10-01
ctoso0000252            ,7,407.9178,2014-10-01
ctoso0000253            ,7,103.6665,2014-10-01
ctoso0000254            ,7,225.8909,2014-10-01
ctoso0000255            ,7,130.2145,2014-10-01
ctoso0000256            ,7,117.7308,2014-10-01
ctoso0000257            ,7,71.2036,2014-10-01
ctoso0000258            ,7,55.8956,2014-10-01
ctoso0000259            ,7,62.928,2014-10-01
ctoso0000260            ,7,49.3426,2014-10-01
ctoso0000261            ,7,675.1688,2014-10-01
ctoso0000262            ,7,676.1071,2014-10-01
ctoso0000263            ,7,285.4181,2014-10-01
ctoso0000264            ,7,407.9178,2014-10-01
ctoso0000265            ,7,103.6665,2014-10-01
ctoso0000266            ,7,225.8909,2014-10-01
