Product_ID	CurrencyKey	UnitCost	SCD_EffectiveDate
0202010201006           	23	387.1449	2012-01-01
0202010201007           	23	814.922	2012-01-01
0202010201008           	23	814.922	2012-01-01
0202010201009           	23	814.922	2012-01-01
0202010201010           	23	462.7132	2012-01-01
0202010201011           	23	462.7132	2012-01-01
0202010201012           	23	462.7132	2012-01-01
0202010201013           	23	462.7132	2012-01-01
0202010201014           	23	645.3681	2012-01-01
0202010201015           	23	645.3681	2012-01-01
0202010201016           	23	645.3681	2012-01-01
0202010201017           	23	645.3681	2012-01-01
0202010201018           	23	1018.526	2012-01-01
0202010201019           	23	1018.526	2012-01-01
0202010201020           	23	1018.526	2012-01-01
0202010201021           	23	1018.526	2012-01-01
0202010201038           	23	1367.8235	2012-01-01
0202010201039           	23	1367.8235	2012-01-01
0202010201040           	23	1367.8235	2012-01-01
0202010201041           	23	1367.8235	2012-01-01
0202010201050           	23	2463.6265	2012-01-01
0202020202002           	23	222.6542	2012-01-01
0202020202003           	23	375.4363	2012-01-01
0202020202004           	23	346.3229	2012-01-01
0202020202005           	23	317.2728	2012-01-01
0202020202008           	23	290.0581	2012-01-01
0202020202011           	23	369.3604	2012-01-01
0202020202012           	23	183.6043	2012-01-01
0202020202013           	23	212.9709	2012-01-01
0202020202015           	23	222.6542	2012-01-01
0202020202016           	23	375.4363	2012-01-01
0202020202017           	23	346.3229	2012-01-01
0202020202018           	23	317.2728	2012-01-01
0202020202021           	23	290.0581	2012-01-01
0202020202024           	23	369.3604	2012-01-01
0202020202025           	23	183.6043	2012-01-01
0202020202026           	23	212.9709	2012-01-01
0202030203002           	23	2034.3938	2012-01-01
0202030203003           	23	964.7928	2012-01-01
0202030203005           	23	870.8704	2012-01-01
0202030203006           	23	967.7041	2012-01-01
0202030203011           	23	2005.3437	2012-01-01
0202030203015           	23	1656.0461	2012-01-01
0202030203016           	23	1685.1595	2012-01-01
0202030203018           	23	2034.3938	2012-01-01
0202030203019           	23	964.7928	2012-01-01
0202030203021           	23	870.8704	2012-01-01
0202030203022           	23	967.7041	2012-01-01
0202030203027           	23	2005.3437	2012-01-01
0202030203031           	23	1656.0461	2012-01-01
0202030203032           	23	1685.1595	2012-01-01
0202030203034           	23	2034.3938	2012-01-01
0202030203035           	23	964.7928	2012-01-01
0202030203037           	23	870.8704	2012-01-01
0202030203038           	23	967.7041	2012-01-01
0202030203043           	23	2005.3437	2012-01-01
0202030203047           	23	1656.0461	2012-01-01
0202030203048           	23	1685.1595	2012-01-01
0202030203049           	23	964.7928	2012-01-01
0202030203050           	23	1061.5632	2012-01-01
0202030203051           	23	1864.1437	2012-01-01
0202030203052           	23	1319.7231	2012-01-01
0202030203053           	23	1248.5851	2012-01-01
0202030203055           	23	1061.5632	2012-01-01
0202030203057           	23	1161.3082	2012-01-01
0202030203058           	23	642.1403	2012-01-01
0202030203060           	23	1548.8329	2012-01-01
0202030203062           	23	964.7928	2012-01-01
0202030203063           	23	1061.5632	2012-01-01
0202030203064           	23	1864.1437	2012-01-01
0202030203065           	23	1319.7231	2012-01-01
0202030203066           	23	1248.5851	2012-01-01
0202030203068           	23	1061.5632	2012-01-01
0202030203070           	23	1161.3082	2012-01-01
0202030203071           	23	642.1403	2012-01-01
0202030203073           	23	1548.8329	2012-01-01
0202030203075           	23	964.7928	2012-01-01
0202030203076           	23	1061.5632	2012-01-01
0202030203077           	23	1864.1437	2012-01-01
0202030203078           	23	1319.7231	2012-01-01
0202030203079           	23	1248.5851	2012-01-01
0202030203081           	23	1061.5632	2012-01-01
0202030203083           	23	1161.3082	2012-01-01
0202030203084           	23	642.1403	2012-01-01
0202030203086           	23	1548.8329	2012-01-01
0202030203088           	23	964.7928	2012-01-01
0202030203089           	23	1061.5632	2012-01-01
0202030203090           	23	1864.1437	2012-01-01
0202030203091           	23	1319.7231	2012-01-01
0202030203092           	23	1248.5851	2012-01-01
0202030203094           	23	1061.5632	2012-01-01
0202030203096           	23	1161.3082	2012-01-01
0202030203097           	23	642.1403	2012-01-01
0202030203099           	23	1548.8329	2012-01-01
0202050205001           	23	1455.227	2012-01-01
0202050205002           	23	1452.3156	2012-01-01
0202050205003           	23	964.7928	2012-01-01
0202050205004           	23	900.237	2012-01-01
0202050205005           	23	835.7445	2012-01-01
0202050205006           	23	867.9591	2012-01-01
0202050205007           	23	997.0707	2012-01-01
0202050205008           	23	642.1403	2012-01-01
0202050205009           	23	706.6329	2012-01-01
0202050205010           	23	1029.3486	2012-01-01
0202050205013           	23	2034.3938	2012-01-01
0202050205014           	23	957.5777	2012-01-01
0202050205015           	23	1073.968	2012-01-01
0202050205016           	23	1073.968	2012-01-01
0202050205017           	23	1455.227	2012-01-01
0202050205018           	23	1452.3156	2012-01-01
0202050205019           	23	964.7928	2012-01-01
0202050205020           	23	900.237	2012-01-01
0202050205021           	23	835.7445	2012-01-01
0202050205022           	23	867.9591	2012-01-01
0202050205023           	23	997.0707	2012-01-01
0202050205024           	23	642.1403	2012-01-01
0202050205025           	23	706.6329	2012-01-01
0202050205026           	23	1029.3486	2012-01-01
0202050205029           	23	2034.3938	2012-01-01
0202050205030           	23	957.5777	2012-01-01
0202050205031           	23	1073.968	2012-01-01
0202050205032           	23	1073.968	2012-01-01
0202050205033           	23	1455.227	2012-01-01
0202050205034           	23	1452.3156	2012-01-01
0202050205035           	23	964.7928	2012-01-01
0202050205036           	23	900.237	2012-01-01
0202050205037           	23	835.7445	2012-01-01
0202050205038           	23	867.9591	2012-01-01
0202050205039           	23	997.0707	2012-01-01
0202050205040           	23	642.1403	2012-01-01
0202050205041           	23	706.6329	2012-01-01
0202050205042           	23	1029.3486	2012-01-01
0202050205045           	23	2034.3938	2012-01-01
0202050205046           	23	957.5777	2012-01-01
0303010301001           	23	2514.1952	2012-01-01
0303010301002           	23	2560.9033	2012-01-01
0303010301003           	23	2383.6913	2012-01-01
0303010301004           	23	2814.443	2012-01-01
0303010301005           	23	1743.3863	2012-01-01
0303010301006           	23	2304.5155	2012-01-01
0303010301007           	23	1180.9914	2012-01-01
0303010301008           	23	2034.3938	2012-01-01
0303010301009           	23	1918.0035	2012-01-01
0303010301010           	23	1705.5389	2012-01-01
0303010301011           	23	2206.1628	2012-01-01
0303010301012           	23	1235.8005	2012-01-01
0303010301013           	23	1287.4452	2012-01-01
0303010301014           	23	1084.1577	2012-01-01
0303010301015           	23	1032.5764	2012-01-01
0303010301016           	23	1241.9397	2012-01-01
0303010301017           	23	1235.674	2012-01-01
0303010301018           	23	1172.8903	2012-01-01
0303010301019           	23	1329.7862	2012-01-01
0303010301020           	23	1064.791	2012-01-01
0303010301021           	23	1051.8798	2012-01-01
0303010301022           	23	1187.447	2012-01-01
0303010301023           	23	1226.1805	2012-01-01
0303010301024           	23	1255.1673	2012-01-01
0303010301025           	23	2723.875	2012-01-01
0303010301026           	23	2034.3938	2012-01-01
0303010301027           	23	1235.674	2012-01-01
0303010301028           	23	1743.3863	2012-01-01
0303010301029           	23	2206.1628	2012-01-01
0303010301030           	23	1051.8798	2012-01-01
0303010301031           	23	2723.875	2012-01-01
0303010301032           	23	2034.3938	2012-01-01
0303010301033           	23	1235.674	2012-01-01
0303010301034           	23	1743.3863	2012-01-01
0303010301035           	23	2206.1628	2012-01-01
0303010301036           	23	1051.8798	2012-01-01
0303010301037           	23	2723.875	2012-01-01
0303010301038           	23	2034.3938	2012-01-01
0303010301039           	23	1235.674	2012-01-01
0303010301040           	23	1743.3863	2012-01-01
0303010301041           	23	2206.1628	2012-01-01
0303010301042           	23	1051.8798	2012-01-01
0303010301043           	23	2723.875	2012-01-01
0303010301044           	23	2034.3938	2012-01-01
0303010301045           	23	1235.674	2012-01-01
0303010301046           	23	1743.3863	2012-01-01
0303010301047           	23	2206.1628	2012-01-01
0303010301048           	23	1051.8798	2012-01-01
0303010301049           	23	2723.875	2012-01-01
0303010301050           	23	2034.3938	2012-01-01
0303010301051           	23	1235.674	2012-01-01
0303010301052           	23	1743.3863	2012-01-01
0303010301053           	23	2723.875	2012-01-01
0303010301054           	23	2034.3938	2012-01-01
0303010301055           	23	1235.674	2012-01-01
0303010301056           	23	1743.3863	2012-01-01
0303010301057           	23	2206.1628	2012-01-01
0303010301058           	23	1051.8798	2012-01-01
0303010301059           	23	2723.875	2012-01-01
0303010301060           	23	2034.3938	2012-01-01
0303010301061           	23	1235.674	2012-01-01
0303010301062           	23	1743.3863	2012-01-01
0303010301063           	23	2206.1628	2012-01-01
0303010301064           	23	1051.8798	2012-01-01
0303010301065           	23	2723.875	2012-01-01
0303010301066           	23	2034.3938	2012-01-01
0303010301067           	23	2723.875	2012-01-01
0303010301068           	23	2034.3938	2012-01-01
0303010301069           	23	1235.674	2012-01-01
0303010301070           	23	1743.3863	2012-01-01
0303010301071           	23	2206.1628	2012-01-01
0303010301072           	23	1051.8798	2012-01-01
0303010301073           	23	2723.875	2012-01-01
0303010301074           	23	2034.3938	2012-01-01
0303010301075           	23	1235.674	2012-01-01
0303010301076           	23	1743.3863	2012-01-01
0303010301077           	23	2206.1628	2012-01-01
0303010301078           	23	1051.8798	2012-01-01
0303030303003           	23	871.0603	2012-01-01
0303030303004           	23	1190.6748	2012-01-01
0303030303005           	23	1613.0089	2012-01-01
0303030303006           	23	1365.0387	2012-01-01
0303030303009           	23	871.0603	2012-01-01
0303030303010           	23	1190.6748	2012-01-01
0303030303011           	23	1613.0089	2012-01-01
0303030303012           	23	1365.0387	2012-01-01
0303030303015           	23	871.0603	2012-01-01
0303030303016           	23	1190.6748	2012-01-01
0303030303017           	23	1613.0089	2012-01-01
0303030303020           	23	871.0603	2012-01-01
0303030303021           	23	1190.6748	2012-01-01
0303030303022           	23	1613.0089	2012-01-01
0303030303025           	23	709.7341	2012-01-01
0303030303026           	23	741.8221	2012-01-01
0303030303027           	23	870.8704	2012-01-01
0303030303028           	23	1015.7412	2012-01-01
0303030303031           	23	709.7341	2012-01-01
0303030303032           	23	741.8221	2012-01-01
0303030303033           	23	870.8704	2012-01-01
0303030303034           	23	1015.7412	2012-01-01
0303030303037           	23	709.7341	2012-01-01
0303030303038           	23	741.8221	2012-01-01
0303030303039           	23	870.8704	2012-01-01
0303030303042           	23	709.7341	2012-01-01
0303030303043           	23	741.8221	2012-01-01
0303030303044           	23	870.8704	2012-01-01
0303030303045           	23	967.7041	2012-01-01
0303040304007           	23	404.5497	2012-01-01
0303040304008           	23	521.0033	2012-01-01
0303040304009           	23	319.4246	2012-01-01
0303040304010           	23	416.2583	2012-01-01
0303040304011           	23	319.4246	2012-01-01
0303040304012           	23	222.6542	2012-01-01
0303040304013           	23	190.3763	2012-01-01
0303040304014           	23	158.0984	2012-01-01
0303040304021           	23	404.5497	2012-01-01
0303040304022           	23	521.0033	2012-01-01
0303040304023           	23	319.4246	2012-01-01
0303040304024           	23	416.2583	2012-01-01
0303040304025           	23	319.4246	2012-01-01
0303040304026           	23	222.6542	2012-01-01
0303040304027           	23	190.3763	2012-01-01
0303040304028           	23	158.0984	2012-01-01
0303040304030           	23	1822.2457	2012-01-01
0303040304035           	23	448.5362	2012-01-01
0303040304036           	23	521.0033	2012-01-01
0303040304037           	23	319.4246	2012-01-01
0303040304038           	23	416.2583	2012-01-01
0303040304039           	23	319.4246	2012-01-01
0303040304040           	23	144.6809	2012-01-01
0303040304041           	23	190.3763	2012-01-01
0303040304042           	23	188.7308	2012-01-01
0303040304044           	23	1822.2457	2012-01-01
0303040304049           	23	448.5362	2012-01-01
0303040304050           	23	521.0033	2012-01-01
0303040304051           	23	319.4246	2012-01-01
0303040304052           	23	416.2583	2012-01-01
0303040304053           	23	319.4246	2012-01-01
0303040304054           	23	144.6809	2012-01-01
0303040304055           	23	190.3763	2012-01-01
0303040304056           	23	188.7308	2012-01-01
0303040304057           	23	1717.3742	2012-01-01
0303040304063           	23	448.5362	2012-01-01
0303040304064           	23	521.0033	2012-01-01
0303040304065           	23	319.4246	2012-01-01
0303040304066           	23	416.2583	2012-01-01
0303040304067           	23	319.4246	2012-01-01
0303040304068           	23	1717.3742	2012-01-01
0303040304074           	23	448.5362	2012-01-01
0303040304075           	23	521.0033	2012-01-01
0303040304076           	23	319.4246	2012-01-01
0303040304077           	23	416.2583	2012-01-01
0303040304078           	23	319.4246	2012-01-01
0303050305001           	23	4812.445	2012-01-01
0303050305002           	23	5240.2221	2012-01-01
0303050305003           	23	2034.3938	2012-01-01
0303050305004           	23	2907.5426	2012-01-01
0303050305005           	23	738.9108	2012-01-01
0303050305006           	23	1610.0976	2012-01-01
0303050305010           	23	552.9647	2012-01-01
0303050305011           	23	448.5362	2012-01-01
0303050305012           	23	351.7025	2012-01-01
0303050305013           	23	4812.445	2012-01-01
0303050305014           	23	5240.2221	2012-01-01
0303050305015           	23	2034.3938	2012-01-01
0303050305016           	23	2907.5426	2012-01-01
0303050305017           	23	738.9108	2012-01-01
0303050305018           	23	1610.0976	2012-01-01
0303050305022           	23	552.9647	2012-01-01
0303050305023           	23	448.5362	2012-01-01
0303050305024           	23	351.7025	2012-01-01
0303050305025           	23	4812.445	2012-01-01
0303050305026           	23	5240.2221	2012-01-01
0303050305027           	23	2034.3938	2012-01-01
0303050305028           	23	2907.5426	2012-01-01
0303050305029           	23	738.9108	2012-01-01
0303050305030           	23	1610.0976	2012-01-01
0303050305034           	23	552.9647	2012-01-01
0303050305035           	23	448.5362	2012-01-01
0303050305036           	23	351.7025	2012-01-01
0303050305037           	23	4812.445	2012-01-01
0303050305039           	23	2034.3938	2012-01-01
0303050305040           	23	2907.5426	2012-01-01
0303050305041           	23	738.9108	2012-01-01
0303050305042           	23	1610.0976	2012-01-01
0303050305046           	23	398.4106	2012-01-01
0303050305047           	23	448.5362	2012-01-01
0303050305048           	23	351.7025	2012-01-01
0303050305049           	23	4812.445	2012-01-01
0303050305051           	23	2034.3938	2012-01-01
0303050305052           	23	2907.5426	2012-01-01
0303050305053           	23	738.9108	2012-01-01
0303050305054           	23	1610.0976	2012-01-01
0303050305058           	23	398.4106	2012-01-01
0303050305059           	23	448.5362	2012-01-01
0303050305060           	23	351.7025	2012-01-01
0303050305061           	23	4812.445	2012-01-01
0303050305063           	23	2034.3938	2012-01-01
0303050305064           	23	2907.5426	2012-01-01
0303050305065           	23	738.9108	2012-01-01
0303050305066           	23	1610.0976	2012-01-01
0303050305070           	23	398.4106	2012-01-01
0303050305071           	23	448.5362	2012-01-01
0303050305072           	23	351.7025	2012-01-01
0303050305075           	23	2034.3938	2012-01-01
0303050305076           	23	2907.5426	2012-01-01
0303050305077           	23	738.9108	2012-01-01
0303050305078           	23	1610.0976	2012-01-01
0303050305082           	23	552.9647	2012-01-01
0303050305083           	23	448.5362	2012-01-01
0303050305086           	23	2034.3938	2012-01-01
0303050305087           	23	2907.5426	2012-01-01
0303050305088           	23	738.9108	2012-01-01
0303050305089           	23	1610.0976	2012-01-01
0303050305093           	23	552.9647	2012-01-01
0303050305094           	23	448.5362	2012-01-01
0303050305097           	23	2034.3938	2012-01-01
0303050305098           	23	2907.5426	2012-01-01
0303050305099           	23	738.9108	2012-01-01
0303050305100           	23	1610.0976	2012-01-01
0303060306001           	23	462.7765	2012-01-01
0303060306002           	23	491.8899	2012-01-01
0303060306003           	23	254.9321	2012-01-01
0303060306005           	23	459.2322	2012-01-01
0303060306007           	23	254.9321	2012-01-01
0303060306008           	23	293.6023	2012-01-01
0303060306009           	23	251.7043	2012-01-01
0303060306010           	23	337.5889	2012-01-01
0303060306011           	23	352.1456	2012-01-01
0303060306012           	23	395.8157	2012-01-01
0303060306013           	23	375.4363	2012-01-01
0303060306014           	23	465.6878	2012-01-01
0303060306017           	23	438.2833	2012-01-01
0303060306019           	23	462.7765	2012-01-01
0303060306020           	23	478.0927	2012-01-01
0303060306021           	23	494.8645	2012-01-01
0303060306022           	23	520.0539	2012-01-01
0303060306023           	23	480.1812	2012-01-01
0303060306024           	23	329.108	2012-01-01
0303060306025           	23	474.4218	2012-01-01
0303060306026           	23	552.9647	2012-01-01
0303060306027           	23	427.8404	2012-01-01
0303060306028           	23	547.1421	2012-01-01
0303060306029           	23	570.4328	2012-01-01
0303060306030           	23	462.7765	2012-01-01
0303060306031           	23	491.8899	2012-01-01
0303060306032           	23	254.9321	2012-01-01
0303060306034           	23	459.2322	2012-01-01
0303060306036           	23	254.9321	2012-01-01
0303060306037           	23	293.6023	2012-01-01
0303060306038           	23	251.7043	2012-01-01
0303060306039           	23	337.5889	2012-01-01
0303060306040           	23	352.1456	2012-01-01
0303060306041           	23	395.8157	2012-01-01
0303060306042           	23	375.4363	2012-01-01
0303060306043           	23	465.6878	2012-01-01
0303060306046           	23	438.2833	2012-01-01
0303060306048           	23	462.7765	2012-01-01
0303060306049           	23	478.0927	2012-01-01
0303060306050           	23	494.8645	2012-01-01
0303060306051           	23	520.0539	2012-01-01
0303060306052           	23	480.1812	2012-01-01
0303060306053           	23	329.108	2012-01-01
0303060306054           	23	474.4218	2012-01-01
0303060306055           	23	552.9647	2012-01-01
0303060306056           	23	427.8404	2012-01-01
0303060306057           	23	547.1421	2012-01-01
0303060306058           	23	570.4328	2012-01-01
0303060306059           	23	462.7765	2012-01-01
0303060306060           	23	491.8899	2012-01-01
0303060306061           	23	254.9321	2012-01-01
0303060306063           	23	459.2322	2012-01-01
0303060306065           	23	254.9321	2012-01-01
0303060306066           	23	293.6023	2012-01-01
0303060306067           	23	251.7043	2012-01-01
0303060306068           	23	337.5889	2012-01-01
0303060306069           	23	352.1456	2012-01-01
0303060306070           	23	395.8157	2012-01-01
0303060306071           	23	375.4363	2012-01-01
0303060306072           	23	465.6878	2012-01-01
0303060306075           	23	438.2833	2012-01-01
0303060306077           	23	462.7765	2012-01-01
0303060306078           	23	478.0927	2012-01-01
0303060306079           	23	494.8645	2012-01-01
0303060306080           	23	520.0539	2012-01-01
0303060306081           	23	480.1812	2012-01-01
0303060306082           	23	329.108	2012-01-01
0303060306083           	23	474.4218	2012-01-01
0303060306084           	23	552.9647	2012-01-01
0303060306085           	23	427.8404	2012-01-01
0303060306086           	23	547.1421	2012-01-01
0303060306087           	23	570.4328	2012-01-01
0303060306088           	23	352.1456	2012-01-01
0303060306089           	23	395.8157	2012-01-01
0303060306090           	23	375.4363	2012-01-01
0303060306092           	23	459.8651	2012-01-01
0303060306095           	23	343.4115	2012-01-01
0303060306096           	23	462.7765	2012-01-01
0303060306098           	23	494.8645	2012-01-01
0303060306101           	23	329.108	2012-01-01
0303080308001           	23	41.7714	2012-01-01
0303080308002           	23	128.7319	2012-01-01
0303080308003           	23	58.0369	2012-01-01
0303080308004           	23	48.0371	2012-01-01
0303080308005           	23	41.7714	2012-01-01
0303080308006           	23	43.5435	2012-01-01
0303080308008           	23	27.6577	2012-01-01
0303080308009           	23	37.0879	2012-01-01
0303080308010           	23	30.6324	2012-01-01
0303080308011           	23	33.4804	2012-01-01
0303080308012           	23	96.454	2012-01-01
0303080308013           	23	82.277	2012-01-01
0303080308014           	23	87.0237	2012-01-01
0303080308015           	23	81.2011	2012-01-01
0303080308017           	23	38.417	2012-01-01
0303080308019           	23	54.556	2012-01-01
0303080308021           	23	69.5557	2012-01-01
0303080308024           	23	64.2394	2012-01-01
0303080308025           	23	49.9991	2012-01-01
0303080308029           	23	51.3282	2012-01-01
0303080308030           	23	38.417	2012-01-01
0303080308035           	23	44.8726	2012-01-01
0303080308036           	23	41.7714	2012-01-01
0303080308037           	23	128.7319	2012-01-01
0303080308038           	23	58.0369	2012-01-01
0303080308039           	23	48.0371	2012-01-01
0303080308040           	23	41.7714	2012-01-01
0303080308041           	23	43.5435	2012-01-01
0303080308043           	23	27.6577	2012-01-01
0303080308044           	23	37.0879	2012-01-01
0303080308045           	23	30.6324	2012-01-01
0303080308046           	23	33.4804	2012-01-01
0303080308047           	23	96.454	2012-01-01
0303080308048           	23	82.277	2012-01-01
0303080308049           	23	87.0237	2012-01-01
0303080308050           	23	81.2011	2012-01-01
0303080308052           	23	38.417	2012-01-01
0303080308054           	23	54.556	2012-01-01
0303080308056           	23	69.5557	2012-01-01
0303080308059           	23	64.2394	2012-01-01
0303080308060           	23	49.9991	2012-01-01
0303080308064           	23	51.3282	2012-01-01
0303080308065           	23	38.417	2012-01-01
0303080308066           	23	41.7714	2012-01-01
0303080308067           	23	128.7319	2012-01-01
0303080308068           	23	58.0369	2012-01-01
0303080308069           	23	48.0371	2012-01-01
0303080308070           	23	41.7714	2012-01-01
0303080308071           	23	43.5435	2012-01-01
0303080308073           	23	27.6577	2012-01-01
0303080308074           	23	37.0879	2012-01-01
0303080308075           	23	30.6324	2012-01-01
0303080308076           	23	33.4804	2012-01-01
0303080308077           	23	96.454	2012-01-01
0303080308078           	23	82.277	2012-01-01
0303080308079           	23	87.0237	2012-01-01
0303080308080           	23	81.2011	2012-01-01
0303080308082           	23	38.417	2012-01-01
0303080308084           	23	54.556	2012-01-01
0303080308086           	23	69.5557	2012-01-01
0303080308089           	23	64.2394	2012-01-01
0303080308090           	23	49.9991	2012-01-01
0303080308094           	23	51.3282	2012-01-01
0303080308095           	23	38.417	2012-01-01
0303080308100           	23	86.7706	2012-01-01
0303080308101           	23	86.7706	2012-01-01
0303080308102           	23	86.7706	2012-01-01
0303080308103           	23	86.7706	2012-01-01
0303080308104           	23	50.3156	2012-01-01
0303080308106           	23	50.3156	2012-01-01
0303080308107           	23	50.3156	2012-01-01
0303080308112           	23	375.4363	2012-01-01
0303080308113           	23	375.4363	2012-01-01
0303080308114           	23	375.4363	2012-01-01
0303080308115           	23	375.4363	2012-01-01
0303080308121           	23	148.415	2012-01-01
0303080308122           	23	148.415	2012-01-01
0303080308123           	23	148.415	2012-01-01
0303080308127           	23	203.7305	2012-01-01
0303080308128           	23	67.657	2012-01-01
0303080308129           	23	67.657	2012-01-01
0303080308130           	23	67.657	2012-01-01
0303080308131           	23	67.657	2012-01-01
0303080308137           	23	41.9613	2012-01-01
0303080308138           	23	41.9613	2012-01-01
0303080308139           	23	41.9613	2012-01-01
0303080308140           	23	41.9613	2012-01-01
0303080308145           	23	161.3262	2012-01-01
0303080308146           	23	161.3262	2012-01-01
0303080308147           	23	161.3262	2012-01-01
0303080308148           	23	161.3262	2012-01-01
0303080308153           	23	134.6811	2012-01-01
0303080308154           	23	134.6811	2012-01-01
0303080308155           	23	134.6811	2012-01-01
0303080308156           	23	134.6811	2012-01-01
0303080308157           	23	141.9595	2012-01-01
0303080308158           	23	141.9595	2012-01-01
0303080308159           	23	141.9595	2012-01-01
0303080308160           	23	141.9595	2012-01-01
0303080308161           	23	245.1855	2012-01-01
0303080308162           	23	245.1855	2012-01-01
0303080308163           	23	245.1855	2012-01-01
0303080308164           	23	245.1855	2012-01-01
0303080308165           	23	329.108	2012-01-01
0303080308166           	23	329.108	2012-01-01
0303080308167           	23	329.108	2012-01-01
0303080308168           	23	329.108	2012-01-01
0303080308177           	23	3.0379	2012-01-01
0303080308178           	23	3.0379	2012-01-01
0303080308179           	23	3.0379	2012-01-01
0303080308180           	23	3.0379	2012-01-01
0303080308185           	23	109.6816	2012-01-01
0303080308186           	23	109.6816	2012-01-01
0303080308187           	23	109.6816	2012-01-01
0303080308188           	23	109.6816	2012-01-01
0303080308189           	23	177.4652	2012-01-01
0303080308190           	23	177.4652	2012-01-01
0303080308191           	23	177.4652	2012-01-01
0303080308192           	23	229.9326	2012-01-01
0303080308193           	23	229.9326	2012-01-01
0303080308194           	23	229.9326	2012-01-01
0303080308195           	23	229.9326	2012-01-01
0303080308199           	23	135.5039	2012-01-01
0303080308200           	23	135.5039	2012-01-01
0303080308201           	23	135.5039	2012-01-01
0404010401003           	23	430.7517	2012-01-01
0404010401004           	23	480.2445	2012-01-01
0404010401005           	23	547.1421	2012-01-01
0404010401006           	23	561.9519	2012-01-01
0404010401008           	23	906.6925	2012-01-01
0404010401009           	23	536.9524	2012-01-01
0404010401010           	23	548.5977	2012-01-01
0404010401011           	23	543.9775	2012-01-01
0404010401012           	23	573.0909	2012-01-01
0404010401013           	23	576.2555	2012-01-01
0404010401014           	23	484.3584	2012-01-01
0404010401015           	23	375.4363	2012-01-01
0404010401017           	23	430.7517	2012-01-01
0404010401019           	23	547.1421	2012-01-01
0404010401021           	23	608.0903	2012-01-01
0404010401024           	23	548.5977	2012-01-01
0404010401025           	23	543.9775	2012-01-01
0404010401027           	23	576.2555	2012-01-01
0404010401028           	23	484.3584	2012-01-01
0404010401029           	23	375.4363	2012-01-01
0404010401030           	23	419.3595	2012-01-01
0404010401031           	23	430.7517	2012-01-01
0404010401032           	23	480.2445	2012-01-01
0404010401033           	23	547.1421	2012-01-01
0404010401034           	23	561.9519	2012-01-01
0404010401035           	23	608.0903	2012-01-01
0404010401036           	23	906.6925	2012-01-01
0404010401037           	23	536.9524	2012-01-01
0404010401038           	23	548.5977	2012-01-01
0404010401039           	23	543.9775	2012-01-01
0404010401041           	23	576.2555	2012-01-01
0404010401042           	23	484.3584	2012-01-01
0404010401043           	23	375.4363	2012-01-01
0404010401044           	23	419.3595	2012-01-01
0404010401045           	23	430.7517	2012-01-01
0404010401046           	23	480.2445	2012-01-01
0404010401047           	23	547.1421	2012-01-01
0404010401048           	23	561.9519	2012-01-01
0404010401050           	23	906.6925	2012-01-01
0404010401052           	23	548.5977	2012-01-01
0404010401054           	23	573.0909	2012-01-01
0404010401057           	23	375.4363	2012-01-01
0404010401058           	23	419.3595	2012-01-01
0404010401060           	23	480.2445	2012-01-01
0404010401061           	23	547.1421	2012-01-01
0404010401062           	23	561.9519	2012-01-01
0404010401063           	23	608.0903	2012-01-01
