Brand_ID,CurrencyKey,UnitPrice,SCD_EffectiveDate
ctoso0000316            ,7,176.2792,2014-07-01
ctoso0000317            ,7,176.2792,2014-07-01
wwim 0000001            ,7,128.1776,2014-07-01
wwim 0000002            ,7,128.1776,2014-07-01
wwim 0000003            ,7,128.1776,2014-07-01
wwim 0000004            ,7,170.9177,2014-07-01
wwim 0000005            ,7,170.9177,2014-07-01
wwim 0000006            ,7,170.9177,2014-07-01
wwim 0000007            ,7,170.9177,2014-07-01
wwim 0000008            ,7,235.7208,2014-07-01
wwim 0000009            ,7,235.7208,2014-07-01
wwim 0000010            ,7,235.7208,2014-07-01
wwim 0000011            ,7,235.7208,2014-07-01
wwim 0000012            ,7,124.2312,2014-07-01
wwim 0000013            ,7,124.2312,2014-07-01
wwim 0000014            ,7,124.2312,2014-07-01
wwim 0000015            ,7,124.2312,2014-07-01
wwim 0000016            ,7,137.5281,2014-07-01
wwim 0000017            ,7,137.5281,2014-07-01
wwim 0000018            ,7,137.5281,2014-07-01
wwim 0000019            ,7,137.5281,2014-07-01
wwim 0000020            ,7,137.5281,2014-07-01
ntrad0000001            ,7,21.9599,2014-07-01
ntrad0000002            ,7,21.9599,2014-07-01
ntrad0000003            ,7,21.9599,2014-07-01
ntrad0000004            ,7,21.9599,2014-07-01
ntrad0000005            ,7,40.9878,2014-07-01
ntrad0000006            ,7,40.9878,2014-07-01
ntrad0000007            ,7,40.9878,2014-07-01
ntrad0000008            ,7,40.9878,2014-07-01
ntrad0000009            ,7,30.2216,2014-07-01
ntrad0000010            ,7,32.4397,2014-07-01
ntrad0000011            ,7,32.4397,2014-07-01
ntrad0000012            ,7,32.4397,2014-07-01
ntrad0000013            ,7,32.2922,2014-07-01
ntrad0000014            ,7,32.2922,2014-07-01
ntrad0000015            ,7,32.2922,2014-07-01
ntrad0000016            ,7,32.2922,2014-07-01
ntrad0000017            ,7,32.2922,2014-07-01
ntrad0000018            ,7,79.6274,2014-07-01
ntrad0000019            ,7,79.6274,2014-07-01
ntrad0000020            ,7,79.6274,2014-07-01
ntrad0000021            ,7,79.6274,2014-07-01
ntrad0000022            ,7,79.6274,2014-07-01
ntrad0000023            ,7,113.966,2014-07-01
ntrad0000024            ,7,113.966,2014-07-01
ntrad0000025            ,7,113.966,2014-07-01
ntrad0000026            ,7,113.966,2014-07-01
ntrad0000027            ,7,113.966,2014-07-01
wwim 0000021            ,7,57.6137,2014-07-01
wwim 0000022            ,7,57.6137,2014-07-01
wwim 0000023            ,7,57.6137,2014-07-01
wwim 0000024            ,7,57.6137,2014-07-01
wwim 0000025            ,7,57.6137,2014-07-01
wwim 0000026            ,7,91.1789,2014-07-01
wwim 0000027            ,7,91.1789,2014-07-01
wwim 0000028            ,7,91.1789,2014-07-01
wwim 0000029            ,7,91.1789,2014-07-01
wwim 0000030            ,7,87.3798,2014-07-01
wwim 0000031            ,7,87.3798,2014-07-01
wwim 0000032            ,7,87.3798,2014-07-01
wwim 0000033            ,7,87.3798,2014-07-01
wwim 0000034            ,7,101.049,2014-07-01
wwim 0000035            ,7,101.049,2014-07-01
wwim 0000036            ,7,101.049,2014-07-01
wwim 0000037            ,7,101.049,2014-07-01
wwim 0000038            ,7,101.049,2014-07-01
wwim 0000039            ,7,199.0805,2014-07-01
wwim 0000040            ,7,199.0805,2014-07-01
wwim 0000041            ,7,199.0805,2014-07-01
wwim 0000042            ,7,199.0805,2014-07-01
wwim 0000043            ,7,199.0805,2014-07-01
advwk0000001            ,7,145.3078,2014-07-01
advwk0000002            ,7,145.3078,2014-07-01
advwk0000003            ,7,145.3078,2014-07-01
advwk0000004            ,7,102.5677,2014-07-01
advwk0000005            ,7,102.5677,2014-07-01
advwk0000006            ,7,102.5677,2014-07-01
advwk0000007            ,7,239.336,2014-07-01
advwk0000008            ,7,239.336,2014-07-01
advwk0000009            ,7,239.336,2014-07-01
advwk0000010            ,7,122.5786,2014-07-01
advwk0000011            ,7,122.5786,2014-07-01
advwk0000012            ,7,122.5786,2014-07-01
advwk0000013            ,7,122.5786,2014-07-01
advwk0000014            ,7,170.9604,2014-07-01
advwk0000015            ,7,170.9604,2014-07-01
advwk0000016            ,7,170.9604,2014-07-01
advwk0000017            ,7,170.9604,2014-07-01
advwk0000018            ,7,299.138,2014-07-01
advwk0000019            ,7,299.138,2014-07-01
advwk0000020            ,7,299.138,2014-07-01
advwk0000021            ,7,299.138,2014-07-01
advwk0000022            ,7,398.169,2014-07-01
advwk0000023            ,7,398.169,2014-07-01
advwk0000024            ,7,398.169,2014-07-01
advwk0000025            ,7,398.169,2014-07-01
advwk0000026            ,7,238.8982,2014-07-01
advwk0000027            ,7,238.8982,2014-07-01
advwk0000028            ,7,238.8982,2014-07-01
advwk0000029            ,7,238.8982,2014-07-01
advwk0000030            ,7,2203.482,2014-07-01
advwk0000031            ,7,2203.482,2014-07-01
advwk0000032            ,7,2203.482,2014-07-01
advwk0000033            ,7,2203.482,2014-07-01
advwk0000034            ,7,943.6556,2014-07-01
advwk0000035            ,7,943.6556,2014-07-01
advwk0000036            ,7,943.6556,2014-07-01
advwk0000037            ,7,943.6556,2014-07-01
advwk0000038            ,7,401.7313,2014-07-01
advwk0000039            ,7,401.7313,2014-07-01
advwk0000040            ,7,401.7313,2014-07-01
advwk0000041            ,7,401.7313,2014-07-01
advwk0000042            ,7,835.7988,2014-07-01
advwk0000043            ,7,835.7988,2014-07-01
advwk0000044            ,7,835.7988,2014-07-01
advwk0000045            ,7,835.7988,2014-07-01
advwk0000046            ,7,1267.9548,2014-07-01
advwk0000047            ,7,1267.9548,2014-07-01
advwk0000048            ,7,1267.9548,2014-07-01
advwk0000049            ,7,1267.9548,2014-07-01
advwk0000050            ,7,652.6499,2014-07-01
svido0000047            ,7,86.9414,2014-07-01
svido0000048            ,7,58.9813,2014-07-01
svido0000049            ,7,102.7297,2014-07-01
svido0000050            ,7,101.7214,2014-07-01
svido0000051            ,7,93.1734,2014-07-01
svido0000052            ,7,78.839,2014-07-01
svido0000053            ,7,128.4103,2014-07-01
svido0000054            ,7,71.5922,2014-07-01
svido0000055            ,7,103.4464,2014-07-01
svido0000056            ,7,88.8234,2014-07-01
svido0000057            ,7,108.4744,2014-07-01
svido0000058            ,7,48.6382,2014-07-01
svido0000059            ,7,56.4169,2014-07-01
svido0000060            ,7,86.9414,2014-07-01
svido0000061            ,7,58.9813,2014-07-01
svido0000062            ,7,102.7297,2014-07-01
svido0000063            ,7,101.7214,2014-07-01
svido0000064            ,7,93.1734,2014-07-01
svido0000065            ,7,78.839,2014-07-01
svido0000066            ,7,128.4103,2014-07-01
svido0000067            ,7,71.5922,2014-07-01
svido0000068            ,7,103.4464,2014-07-01
svido0000069            ,7,88.8234,2014-07-01
svido0000070            ,7,108.4744,2014-07-01
svido0000071            ,7,48.6382,2014-07-01
svido0000072            ,7,56.4169,2014-07-01
litwr0000217            ,7,477.016,2014-07-01
litwr0000218            ,7,556.6514,2014-07-01
litwr0000219            ,7,255.5858,2014-07-01
litwr0000220            ,7,508.8702,2014-07-01
litwr0000221            ,7,230.7111,2014-07-01
litwr0000222            ,7,256.3551,2014-07-01
litwr0000223            ,7,455.1346,2014-07-01
litwr0000224            ,7,432.3399,2014-07-01
litwr0000225            ,7,417.1434,2014-07-01
litwr0000226            ,7,556.6514,2014-07-01
litwr0000227            ,7,588.9586,2014-07-01
litwr0000228            ,7,636.2868,2014-07-01
litwr0000229            ,7,842.6448,2014-07-01
litwr0000230            ,7,477.016,2014-07-01
litwr0000231            ,7,486.3823,2014-07-01
litwr0000232            ,7,461.089,2014-07-01
litwr0000233            ,7,477.016,2014-07-01
litwr0000234            ,7,556.6514,2014-07-01
litwr0000235            ,7,255.5858,2014-07-01
litwr0000236            ,7,508.8702,2014-07-01
litwr0000237            ,7,230.7111,2014-07-01
litwr0000238            ,7,256.3551,2014-07-01
litwr0000239            ,7,455.1346,2014-07-01
litwr0000240            ,7,432.3399,2014-07-01
litwr0000241            ,7,417.1434,2014-07-01
litwr0000242            ,7,556.6514,2014-07-01
litwr0000243            ,7,588.9586,2014-07-01
litwr0000244            ,7,636.2868,2014-07-01
litwr0000245            ,7,842.6448,2014-07-01
litwr0000246            ,7,477.016,2014-07-01
litwr0000247            ,7,486.3823,2014-07-01
litwr0000248            ,7,461.089,2014-07-01
litwr0000249            ,7,477.016,2014-07-01
litwr0000250            ,7,556.6514,2014-07-01
litwr0000251            ,7,255.5858,2014-07-01
litwr0000252            ,7,508.8702,2014-07-01
litwr0000253            ,7,230.7111,2014-07-01
litwr0000254            ,7,256.3551,2014-07-01
litwr0000255            ,7,455.1346,2014-07-01
litwr0000256            ,7,432.3399,2014-07-01
litwr0000257            ,7,417.1434,2014-07-01
litwr0000258            ,7,556.6514,2014-07-01
litwr0000259            ,7,588.9586,2014-07-01
litwr0000260            ,7,636.2868,2014-07-01
litwr0000261            ,7,842.6448,2014-07-01
litwr0000262            ,7,477.016,2014-07-01
litwr0000263            ,7,486.3823,2014-07-01
litwr0000264            ,7,461.089,2014-07-01
ctoso0000318            ,7,255.5858,2014-07-01
ctoso0000319            ,7,281.2299,2014-07-01
ctoso0000320            ,7,759.919,2014-07-01
ctoso0000321            ,7,349.614,2014-07-01
ctoso0000322            ,7,366.7101,2014-07-01
ctoso0000323            ,7,389.4171,2014-07-01
ctoso0000324            ,7,281.2299,2014-07-01
ctoso0000325            ,7,269.964,2014-07-01
ctoso0000326            ,7,341.066,2014-07-01
ctoso0000327            ,7,170.1056,2014-07-01
ctoso0000328            ,7,421.2713,2014-07-01
ctoso0000329            ,7,410.305,2014-07-01
ctoso0000330            ,7,273.5366,2014-07-01
ctoso0000331            ,7,255.5858,2014-07-01
ctoso0000332            ,7,281.2299,2014-07-01
ctoso0000333            ,7,759.919,2014-07-01
ctoso0000334            ,7,349.614,2014-07-01
ctoso0000335            ,7,366.7101,2014-07-01
ctoso0000336            ,7,389.4171,2014-07-01
ctoso0000337            ,7,281.2299,2014-07-01
ctoso0000338            ,7,269.964,2014-07-01
ctoso0000339            ,7,341.066,2014-07-01
ctoso0000340            ,7,170.1056,2014-07-01
ctoso0000341            ,7,421.2713,2014-07-01
ctoso0000342            ,7,410.305,2014-07-01
ctoso0000343            ,7,273.5366,2014-07-01
ctoso0000344            ,7,255.5858,2014-07-01
ctoso0000345            ,7,281.2299,2014-07-01
ctoso0000346            ,7,759.919,2014-07-01
ctoso0000347            ,7,349.614,2014-07-01
ctoso0000348            ,7,366.7101,2014-07-01
ctoso0000349            ,7,389.4171,2014-07-01
ctoso0000350            ,7,281.2299,2014-07-01
ctoso0000351            ,7,269.964,2014-07-01
ctoso0000352            ,7,341.066,2014-07-01
ctoso0000353            ,7,170.1056,2014-07-01
ctoso0000354            ,7,421.2713,2014-07-01
ctoso0000355            ,7,410.305,2014-07-01
ctoso0000356            ,7,273.5366,2014-07-01
ctoso0000357            ,7,255.5858,2014-07-01
ctoso0000358            ,7,281.2299,2014-07-01
ctoso0000359            ,7,759.919,2014-07-01
ctoso0000360            ,7,349.614,2014-07-01
ctoso0000361            ,7,366.7101,2014-07-01
ctoso0000362            ,7,389.4171,2014-07-01
ctoso0000363            ,7,281.2299,2014-07-01
ctoso0000364            ,7,269.964,2014-07-01
ctoso0000365            ,7,341.066,2014-07-01
ctoso0000366            ,7,170.1056,2014-07-01
ctoso0000367            ,7,421.2713,2014-07-01
ctoso0000368            ,7,410.305,2014-07-01
ctoso0000369            ,7,273.5366,2014-07-01
svido0000001            ,7,427.401,2014-07-01
svido0000002            ,7,426.5462,2014-07-01
svido0000003            ,7,255.5858,2014-07-01
svido0000004            ,7,238.4898,2014-07-01
svido0000005            ,7,221.3937,2014-07-01
svido0000006            ,7,229.9417,2014-07-01
svido0000007            ,7,264.1338,2014-07-01
svido0000008            ,7,170.1056,2014-07-01
svido0000009            ,7,187.2016,2014-07-01
svido0000010            ,7,272.6818,2014-07-01
svido0000011            ,7,759.0642,2014-07-01
svido0000012            ,7,692.0316,2014-07-01
svido0000013            ,7,597.5066,2014-07-01
svido0000014            ,7,281.2299,2014-07-01
svido0000015            ,7,315.4219,2014-07-01
svido0000016            ,7,315.4219,2014-07-01
svido0000017            ,7,427.401,2014-07-01
svido0000018            ,7,426.5462,2014-07-01
svido0000019            ,7,255.5858,2014-07-01
svido0000020            ,7,238.4898,2014-07-01
svido0000021            ,7,221.3937,2014-07-01
svido0000022            ,7,229.9417,2014-07-01
svido0000023            ,7,264.1338,2014-07-01
svido0000024            ,7,170.1056,2014-07-01
svido0000025            ,7,187.2016,2014-07-01
svido0000026            ,7,272.6818,2014-07-01
svido0000027            ,7,759.0642,2014-07-01
svido0000028            ,7,692.0316,2014-07-01
svido0000029            ,7,597.5066,2014-07-01
svido0000030            ,7,281.2299,2014-07-01
svido0000031            ,7,315.4219,2014-07-01
svido0000032            ,7,315.4219,2014-07-01
svido0000033            ,7,427.401,2014-07-01
svido0000034            ,7,426.5462,2014-07-01
svido0000035            ,7,255.5858,2014-07-01
svido0000036            ,7,238.4898,2014-07-01
svido0000037            ,7,221.3937,2014-07-01
svido0000038            ,7,229.9417,2014-07-01
svido0000039            ,7,264.1338,2014-07-01
svido0000040            ,7,170.1056,2014-07-01
svido0000041            ,7,187.2016,2014-07-01
svido0000042            ,7,272.6818,2014-07-01
svido0000043            ,7,759.0642,2014-07-01
svido0000044            ,7,692.0316,2014-07-01
svido0000045            ,7,597.5066,2014-07-01
svido0000046            ,7,281.2299,2014-07-01
fabrk0000140            ,7,1024.9076,2014-07-01
fabrk0000141            ,7,752.1403,2014-07-01
fabrk0000142            ,7,700.0828,2014-07-01
fabrk0000143            ,7,826.5935,2014-07-01
fabrk0000144            ,7,512.0264,2014-07-01
fabrk0000145            ,7,939.4274,2014-07-01
fabrk0000146            ,7,312.8575,2014-07-01
fabrk0000147            ,7,597.5066,2014-07-01
fabrk0000148            ,7,563.3145,2014-07-01
fabrk0000149            ,7,500.914,2014-07-01
fabrk0000150            ,7,647.9399,2014-07-01
fabrk0000151            ,7,327.3892,2014-07-01
fabrk0000152            ,7,341.066,2014-07-01
fabrk0000153            ,7,287.2135,2014-07-01
fabrk0000154            ,7,273.5366,2014-07-01
fabrk0000155            ,7,329.0133,2014-07-01
fabrk0000156            ,7,327.3464,2014-07-01
fabrk0000157            ,7,310.7205,2014-07-01
fabrk0000158            ,7,390.559,2014-07-01
fabrk0000159            ,7,282.0847,2014-07-01
fabrk0000160            ,7,278.6655,2014-07-01
fabrk0000161            ,7,314.5671,2014-07-01
fabrk0000162            ,7,324.8248,2014-07-01
fabrk0000163            ,7,332.518,2014-07-01
advwk0000051            ,7,1110.3878,2014-07-01
advwk0000052            ,7,597.5066,2014-07-01
advwk0000053            ,7,327.3464,2014-07-01
advwk0000054            ,7,512.0264,2014-07-01
advwk0000055            ,7,647.9399,2014-07-01
advwk0000056            ,7,278.6655,2014-07-01
advwk0000057            ,7,1110.3878,2014-07-01
advwk0000058            ,7,597.5066,2014-07-01
advwk0000059            ,7,327.3464,2014-07-01
advwk0000060            ,7,512.0264,2014-07-01
advwk0000061            ,7,647.9399,2014-07-01
advwk0000062            ,7,278.6655,2014-07-01
advwk0000063            ,7,1110.3878,2014-07-01
advwk0000064            ,7,597.5066,2014-07-01
advwk0000065            ,7,327.3464,2014-07-01
advwk0000066            ,7,512.0264,2014-07-01
advwk0000067            ,7,647.9399,2014-07-01
advwk0000068            ,7,278.6655,2014-07-01
advwk0000069            ,7,1110.3878,2014-07-01
advwk0000070            ,7,597.5066,2014-07-01
advwk0000071            ,7,327.3464,2014-07-01
advwk0000072            ,7,512.0264,2014-07-01
advwk0000073            ,7,647.9399,2014-07-01
advwk0000074            ,7,278.6655,2014-07-01
advwk0000075            ,7,1110.3878,2014-07-01
advwk0000076            ,7,597.5066,2014-07-01
advwk0000077            ,7,327.3464,2014-07-01
advwk0000078            ,7,512.0264,2014-07-01
wwim 0000120            ,7,1110.3878,2014-07-01
wwim 0000121            ,7,597.5066,2014-07-01
wwim 0000122            ,7,327.3464,2014-07-01
wwim 0000123            ,7,512.0264,2014-07-01
wwim 0000124            ,7,647.9399,2014-07-01
wwim 0000125            ,7,278.6655,2014-07-01
wwim 0000126            ,7,1110.3878,2014-07-01
wwim 0000127            ,7,597.5066,2014-07-01
wwim 0000128            ,7,327.3464,2014-07-01
wwim 0000129            ,7,512.0264,2014-07-01
wwim 0000130            ,7,647.9399,2014-07-01
wwim 0000131            ,7,278.6655,2014-07-01
wwim 0000132            ,7,1110.3878,2014-07-01
wwim 0000133            ,7,597.5066,2014-07-01
pware0000041            ,7,1110.3878,2014-07-01
pware0000042            ,7,597.5066,2014-07-01
pware0000043            ,7,327.3464,2014-07-01
pware0000044            ,7,512.0264,2014-07-01
pware0000045            ,7,647.9399,2014-07-01
pware0000046            ,7,278.6655,2014-07-01
pware0000047            ,7,1110.3878,2014-07-01
pware0000048            ,7,597.5066,2014-07-01
pware0000049            ,7,327.3464,2014-07-01
pware0000050            ,7,512.0264,2014-07-01
pware0000051            ,7,647.9399,2014-07-01
pware0000052            ,7,278.6655,2014-07-01
advwk0000079            ,7,736.2695,2014-07-01
advwk0000080            ,7,477.016,2014-07-01
advwk0000081            ,7,230.7538,2014-07-01
advwk0000082            ,7,315.4219,2014-07-01
advwk0000083            ,7,427.3155,2014-07-01
advwk0000084            ,7,400.9021,2014-07-01
advwk0000085            ,7,736.2695,2014-07-01
advwk0000086            ,7,477.016,2014-07-01
advwk0000087            ,7,230.7538,2014-07-01
advwk0000088            ,7,315.4219,2014-07-01
advwk0000089            ,7,427.3155,2014-07-01
advwk0000090            ,7,400.9021,2014-07-01
advwk0000091            ,7,736.2695,2014-07-01
advwk0000092            ,7,477.7328,2014-07-01
advwk0000093            ,7,230.7538,2014-07-01
advwk0000094            ,7,315.4219,2014-07-01
advwk0000095            ,7,427.3155,2014-07-01
advwk0000096            ,7,736.2695,2014-07-01
advwk0000097            ,7,477.016,2014-07-01
advwk0000098            ,7,230.7538,2014-07-01
advwk0000099            ,7,315.4219,2014-07-01
advwk0000100            ,7,427.3155,2014-07-01
wwim 0000097            ,7,698.2783,2014-07-01
wwim 0000098            ,7,445.1619,2014-07-01
wwim 0000099            ,7,188.0137,2014-07-01
wwim 0000100            ,7,196.519,2014-07-01
wwim 0000101            ,7,230.7111,2014-07-01
wwim 0000102            ,7,298.3259,2014-07-01
wwim 0000103            ,7,698.2783,2014-07-01
wwim 0000104            ,7,445.1619,2014-07-01
wwim 0000105            ,7,188.0137,2014-07-01
wwim 0000106            ,7,196.519,2014-07-01
wwim 0000107            ,7,230.7111,2014-07-01
wwim 0000108            ,7,298.3259,2014-07-01
wwim 0000109            ,7,698.2783,2014-07-01
wwim 0000110            ,7,445.1619,2014-07-01
wwim 0000111            ,7,188.0137,2014-07-01
wwim 0000112            ,7,196.519,2014-07-01
wwim 0000113            ,7,230.7111,2014-07-01
wwim 0000114            ,7,698.2783,2014-07-01
wwim 0000115            ,7,445.1619,2014-07-01
wwim 0000116            ,7,188.0137,2014-07-01
wwim 0000117            ,7,196.519,2014-07-01
wwim 0000118            ,7,230.7111,2014-07-01
wwim 0000119            ,7,256.3551,2014-07-01
pware0000116            ,7,622.2959,2014-07-01
pware0000117            ,7,660.2871,2014-07-01
pware0000118            ,7,492.9431,2014-07-01
pware0000119            ,7,540.7244,2014-07-01
pware0000120            ,7,206.2557,2014-07-01
pware0000121            ,7,222.1828,2014-07-01
pware0000122            ,7,118.8175,2014-07-01
pware0000123            ,7,153.0096,2014-07-01
pware0000124            ,7,84.6254,2014-07-01
pware0000125            ,7,110.2695,2014-07-01
pware0000126            ,7,84.6254,2014-07-01
pware0000127            ,7,58.9813,2014-07-01
pware0000128            ,7,50.4333,2014-07-01
pware0000129            ,7,41.8853,2014-07-01
pware0000130            ,7,622.2959,2014-07-01
pware0000131            ,7,660.2871,2014-07-01
pware0000132            ,7,492.9431,2014-07-01
pware0000133            ,7,540.7244,2014-07-01
pware0000134            ,7,206.2557,2014-07-01
pware0000135            ,7,222.1828,2014-07-01
pware0000136            ,7,118.8175,2014-07-01
pware0000137            ,7,153.0096,2014-07-01
pware0000138            ,7,84.6254,2014-07-01
pware0000139            ,7,110.2695,2014-07-01
pware0000140            ,7,84.6254,2014-07-01
pware0000141            ,7,58.9813,2014-07-01
pware0000142            ,7,50.4333,2014-07-01
pware0000143            ,7,41.8853,2014-07-01
advwk0000101            ,7,622.2959,2014-07-01
advwk0000102            ,7,742.8229,2014-07-01
advwk0000103            ,7,492.9431,2014-07-01
advwk0000104            ,7,540.7244,2014-07-01
advwk0000105            ,7,206.2557,2014-07-01
advwk0000106            ,7,222.1828,2014-07-01
advwk0000107            ,7,118.8175,2014-07-01
advwk0000108            ,7,153.0096,2014-07-01
advwk0000109            ,7,84.6254,2014-07-01
advwk0000110            ,7,110.2695,2014-07-01
advwk0000111            ,7,84.6254,2014-07-01
advwk0000112            ,7,58.9813,2014-07-01
advwk0000113            ,7,50.4333,2014-07-01
advwk0000114            ,7,76.9322,2014-07-01
advwk0000115            ,7,622.2959,2014-07-01
advwk0000116            ,7,742.8229,2014-07-01
advwk0000117            ,7,492.9431,2014-07-01
advwk0000118            ,7,540.7244,2014-07-01
advwk0000119            ,7,206.2557,2014-07-01
advwk0000120            ,7,222.1828,2014-07-01
advwk0000121            ,7,118.8175,2014-07-01
advwk0000122            ,7,153.0096,2014-07-01
advwk0000123            ,7,84.6254,2014-07-01
advwk0000124            ,7,110.2695,2014-07-01
advwk0000125            ,7,84.6254,2014-07-01
advwk0000126            ,7,58.9813,2014-07-01
advwk0000127            ,7,50.4333,2014-07-01
advwk0000128            ,7,76.9322,2014-07-01
wwim 0000075            ,7,700.0828,2014-07-01
wwim 0000076            ,7,660.2871,2014-07-01
wwim 0000077            ,7,492.9431,2014-07-01
wwim 0000078            ,7,540.7244,2014-07-01
wwim 0000079            ,7,206.2557,2014-07-01
wwim 0000080            ,7,222.1828,2014-07-01
wwim 0000081            ,7,118.8175,2014-07-01
wwim 0000082            ,7,153.0096,2014-07-01
wwim 0000083            ,7,84.6254,2014-07-01
wwim 0000084            ,7,110.2695,2014-07-01
wwim 0000085            ,7,84.6254,2014-07-01
wwim 0000086            ,7,700.0828,2014-07-01
wwim 0000087            ,7,660.2871,2014-07-01
wwim 0000088            ,7,492.9431,2014-07-01
wwim 0000089            ,7,540.7244,2014-07-01
wwim 0000090            ,7,206.2557,2014-07-01
wwim 0000091            ,7,222.1828,2014-07-01
wwim 0000092            ,7,118.8175,2014-07-01
wwim 0000093            ,7,153.0096,2014-07-01
wwim 0000094            ,7,84.6254,2014-07-01
wwim 0000095            ,7,110.2695,2014-07-01
wwim 0000096            ,7,84.6254,2014-07-01
pware0000080            ,7,1961.7706,2014-07-01
pware0000081            ,7,2136.1502,2014-07-01
pware0000082            ,7,597.5066,2014-07-01
pware0000083            ,7,853.9472,2014-07-01
pware0000084            ,7,195.7497,2014-07-01
pware0000085            ,7,426.5462,2014-07-01
pware0000086            ,7,348.7592,2014-07-01
pware0000087            ,7,238.1098,2014-07-01
pware0000088            ,7,199.8849,2014-07-01
pware0000089            ,7,162.4124,2014-07-01
pware0000090            ,7,118.8175,2014-07-01
pware0000091            ,7,93.1734,2014-07-01
pware0000092            ,7,1961.7706,2014-07-01
pware0000093            ,7,2136.1502,2014-07-01
pware0000094            ,7,597.5066,2014-07-01
pware0000095            ,7,853.9472,2014-07-01
pware0000096            ,7,195.7497,2014-07-01
pware0000097            ,7,426.5462,2014-07-01
pware0000098            ,7,348.7592,2014-07-01
pware0000099            ,7,238.1098,2014-07-01
pware0000100            ,7,199.8849,2014-07-01
pware0000101            ,7,162.4124,2014-07-01
pware0000102            ,7,118.8175,2014-07-01
pware0000103            ,7,93.1734,2014-07-01
pware0000104            ,7,1961.7706,2014-07-01
pware0000105            ,7,2136.1502,2014-07-01
pware0000106            ,7,597.5066,2014-07-01
pware0000107            ,7,853.9472,2014-07-01
pware0000108            ,7,195.7497,2014-07-01
pware0000109            ,7,426.5462,2014-07-01
pware0000110            ,7,348.7592,2014-07-01
pware0000111            ,7,238.1098,2014-07-01
pware0000112            ,7,199.8849,2014-07-01
pware0000113            ,7,162.4124,2014-07-01
pware0000114            ,7,118.8175,2014-07-01
pware0000115            ,7,93.1734,2014-07-01
ctoso0000237            ,7,1961.7706,2014-07-01
ctoso0000238            ,7,1898.8002,2014-07-01
ctoso0000239            ,7,597.5066,2014-07-01
ctoso0000240            ,7,853.9472,2014-07-01
ctoso0000241            ,7,195.7497,2014-07-01
ctoso0000242            ,7,426.5462,2014-07-01
ctoso0000243            ,7,365.5265,2014-07-01
ctoso0000244            ,7,238.1098,2014-07-01
ctoso0000245            ,7,199.8849,2014-07-01
ctoso0000246            ,7,162.4124,2014-07-01
ctoso0000247            ,7,118.8175,2014-07-01
ctoso0000248            ,7,93.1734,2014-07-01
ctoso0000249            ,7,1961.7706,2014-07-01
ctoso0000250            ,7,1898.8002,2014-07-01
ctoso0000251            ,7,597.5066,2014-07-01
ctoso0000252            ,7,853.9472,2014-07-01
ctoso0000253            ,7,195.7497,2014-07-01
ctoso0000254            ,7,426.5462,2014-07-01
ctoso0000255            ,7,365.5265,2014-07-01
ctoso0000256            ,7,238.1098,2014-07-01
ctoso0000257            ,7,199.8849,2014-07-01
ctoso0000258            ,7,162.4124,2014-07-01
ctoso0000259            ,7,118.8175,2014-07-01
ctoso0000260            ,7,93.1734,2014-07-01
ctoso0000261            ,7,1961.7706,2014-07-01
ctoso0000262            ,7,1898.8002,2014-07-01
ctoso0000263            ,7,597.5066,2014-07-01
