Product_ID	CurrencyKey	UnitPrice	SCD_EffectiveDate
0202030203029           	23	6850.6257	2013-07-01
0202030203030           	23	3848.2108	2013-07-01
0202030203031           	23	3831.2232	2013-07-01
0202030203032           	23	3719.723	2013-07-01
0202030203033           	23	3848.2108	2013-07-01
0202030203034           	23	4490.65	2013-07-01
0202030203035           	23	2013.2438	2013-07-01
0202030203036           	23	4105.1865	2013-07-01
0202030203037           	23	1817.3061	2013-07-01
0202030203038           	23	2019.3038	2013-07-01
0202030203039           	23	3700.2027	2013-07-01
0202030203040           	23	3514.8837	2013-07-01
0202030203041           	23	3391.3377	2013-07-01
0202030203042           	23	4490.65	2013-07-01
0202030203043           	23	4639.2141	2013-07-01
0202030203044           	23	5133.0892	2013-07-01
0202030203045           	23	6850.6257	2013-07-01
0202030203046           	23	3848.2108	2013-07-01
0202030203047           	23	3831.2232	2013-07-01
0202030203048           	23	3719.723	2013-07-01
0202030203049           	23	2013.2438	2013-07-01
0202030203050           	23	2215.2416	2013-07-01
0202030203051           	23	5985.8655	2013-07-01
0202030203052           	23	2753.9021	2013-07-01
0202030203053           	23	2888.5673	2013-07-01
0202030203054           	23	3141.5277	2013-07-01
0202030203055           	23	2215.2416	2013-07-01
0202030203056           	23	2177.8689	2013-07-01
0202030203057           	23	2686.5695	2013-07-01
0202030203058           	23	1339.9181	2013-07-01
0202030203059           	23	3398.5034	2013-07-01
0202030203060           	23	3231.9634	2013-07-01
0202030203061           	23	2223.828	2013-07-01
0202030203062           	23	2013.2438	2013-07-01
0202030203063           	23	2215.2416	2013-07-01
0202030203064           	23	5985.8655	2013-07-01
0202030203065           	23	2753.9021	2013-07-01
0202030203066           	23	2888.5673	2013-07-01
0202030203067           	23	3141.5277	2013-07-01
0202030203068           	23	2215.2416	2013-07-01
0202030203069           	23	2177.8689	2013-07-01
0202030203070           	23	2686.5695	2013-07-01
0202030203071           	23	1339.9181	2013-07-01
0202030203072           	23	3398.5034	2013-07-01
0202030203073           	23	3231.9634	2013-07-01
0202030203074           	23	2223.828	2013-07-01
0202030203075           	23	2013.2438	2013-07-01
0202030203076           	23	2215.2416	2013-07-01
0202030203077           	23	5985.8655	2013-07-01
0202030203078           	23	2753.9021	2013-07-01
0202030203079           	23	2888.5673	2013-07-01
0202030203080           	23	3141.5277	2013-07-01
0202030203081           	23	2215.2416	2013-07-01
0202030203082           	23	2177.8689	2013-07-01
0202030203083           	23	2686.5695	2013-07-01
0202030203084           	23	1339.9181	2013-07-01
0202030203085           	23	3398.5034	2013-07-01
0202030203086           	23	3231.9634	2013-07-01
0202030203087           	23	2223.828	2013-07-01
0202030203088           	23	2013.2438	2013-07-01
0202030203089           	23	2215.2416	2013-07-01
0202030203090           	23	5985.8655	2013-07-01
0202030203091           	23	2753.9021	2013-07-01
0202030203092           	23	2888.5673	2013-07-01
0202030203093           	23	3141.5277	2013-07-01
0202030203094           	23	2215.2416	2013-07-01
0202030203095           	23	2177.8689	2013-07-01
0202030203096           	23	2686.5695	2013-07-01
0202030203097           	23	1339.9181	2013-07-01
0202030203098           	23	3398.5034	2013-07-01
0202030203099           	23	3231.9634	2013-07-01
0202030203100           	23	2223.828	2013-07-01
0202050205001           	23	3366.6285	2013-07-01
0202050205002           	23	3359.8952	2013-07-01
0202050205003           	23	2013.2438	2013-07-01
0202050205004           	23	1878.5787	2013-07-01
0202050205005           	23	1743.9136	2013-07-01
0202050205006           	23	1811.2461	2013-07-01
0202050205007           	23	2080.5764	2013-07-01
0202050205008           	23	1339.9181	2013-07-01
0202050205009           	23	1474.5833	2013-07-01
0202050205010           	23	2147.909	2013-07-01
0202050205011           	23	6171.1227	2013-07-01
0202050205012           	23	5582.7966	2013-07-01
0202050205013           	23	4706.5466	2013-07-01
0202050205014           	23	2215.2416	2013-07-01
0202050205015           	23	2484.5718	2013-07-01
0202050205016           	23	2484.5718	2013-07-01
0202050205017           	23	3366.6285	2013-07-01
0202050205018           	23	3359.8952	2013-07-01
0202050205019           	23	2013.2438	2013-07-01
0202050205020           	23	1878.5787	2013-07-01
0202050205021           	23	1743.9136	2013-07-01
0202050205022           	23	1811.2461	2013-07-01
0202050205023           	23	2080.5764	2013-07-01
0202050205024           	23	1339.9181	2013-07-01
0202050205025           	23	1474.5833	2013-07-01
0202050205026           	23	2147.909	2013-07-01
0202050205027           	23	6171.1227	2013-07-01
0202050205028           	23	5582.7966	2013-07-01
0202050205029           	23	4706.5466	2013-07-01
0202050205030           	23	2215.2416	2013-07-01
0202050205031           	23	2484.5718	2013-07-01
0202050205032           	23	2484.5718	2013-07-01
0202050205033           	23	3366.6285	2013-07-01
0202050205034           	23	3359.8952	2013-07-01
0202050205035           	23	2013.2438	2013-07-01
0202050205036           	23	1878.5787	2013-07-01
0202050205037           	23	1743.9136	2013-07-01
0202050205038           	23	1811.2461	2013-07-01
0202050205039           	23	2080.5764	2013-07-01
0202050205040           	23	1339.9181	2013-07-01
0202050205041           	23	1474.5833	2013-07-01
0202050205042           	23	2147.909	2013-07-01
0202050205043           	23	6171.1227	2013-07-01
0202050205044           	23	5582.7966	2013-07-01
0202050205045           	23	4706.5466	2013-07-01
0202050205046           	23	2215.2416	2013-07-01
0303010301001           	23	8073.1751	2013-07-01
0303010301002           	23	5924.5928	2013-07-01
0303010301003           	23	5514.5375	2013-07-01
0303010301004           	23	6511.0595	2013-07-01
0303010301005           	23	4033.2209	2013-07-01
0303010301006           	23	7399.8494	2013-07-01
0303010301007           	23	2464.3721	2013-07-01
0303010301008           	23	4706.5466	2013-07-01
0303010301009           	23	4437.2164	2013-07-01
0303010301010           	23	3945.6886	2013-07-01
0303010301011           	23	5103.8088	2013-07-01
0303010301012           	23	2578.8374	2013-07-01
0303010301013           	23	2686.5695	2013-07-01
0303010301014           	23	2262.3744	2013-07-01
0303010301015           	23	2154.6422	2013-07-01
0303010301016           	23	2591.6306	2013-07-01
0303010301017           	23	2578.5008	2013-07-01
0303010301018           	23	2447.5389	2013-07-01
0303010301019           	23	3076.4251	2013-07-01
0303010301020           	23	2221.9748	2013-07-01
0303010301021           	23	2195.0418	2013-07-01
0303010301022           	23	2477.8386	2013-07-01
0303010301023           	23	2558.6377	2013-07-01
0303010301024           	23	2619.237	2013-07-01
0303010301025           	23	8746.5008	2013-07-01
0303010301026           	23	4706.5466	2013-07-01
0303010301027           	23	2578.5008	2013-07-01
0303010301028           	23	4033.2209	2013-07-01
0303010301029           	23	5103.8088	2013-07-01
0303010301030           	23	2195.0418	2013-07-01
0303010301031           	23	8746.5008	2013-07-01
0303010301032           	23	4706.5466	2013-07-01
0303010301033           	23	2578.5008	2013-07-01
0303010301034           	23	4033.2209	2013-07-01
0303010301035           	23	5103.8088	2013-07-01
0303010301036           	23	2195.0418	2013-07-01
0303010301037           	23	8746.5008	2013-07-01
0303010301038           	23	4706.5466	2013-07-01
0303010301039           	23	2578.5008	2013-07-01
0303010301040           	23	4033.2209	2013-07-01
0303010301041           	23	5103.8088	2013-07-01
0303010301042           	23	2195.0418	2013-07-01
0303010301043           	23	8746.5008	2013-07-01
0303010301044           	23	4706.5466	2013-07-01
0303010301045           	23	2578.5008	2013-07-01
0303010301046           	23	4033.2209	2013-07-01
0303010301047           	23	5103.8088	2013-07-01
0303010301048           	23	2195.0418	2013-07-01
0303010301049           	23	8746.5008	2013-07-01
0303010301050           	23	4706.5466	2013-07-01
0303010301051           	23	2578.5008	2013-07-01
0303010301052           	23	4033.2209	2013-07-01
0303010301053           	23	8746.5008	2013-07-01
0303010301054           	23	4706.5466	2013-07-01
0303010301055           	23	2578.5008	2013-07-01
0303010301056           	23	4033.2209	2013-07-01
0303010301057           	23	5103.8088	2013-07-01
0303010301058           	23	2195.0418	2013-07-01
0303010301059           	23	8746.5008	2013-07-01
0303010301060           	23	4706.5466	2013-07-01
0303010301061           	23	2578.5008	2013-07-01
0303010301062           	23	4033.2209	2013-07-01
0303010301063           	23	5103.8088	2013-07-01
0303010301064           	23	2195.0418	2013-07-01
0303010301065           	23	8746.5008	2013-07-01
0303010301066           	23	4706.5466	2013-07-01
0303010301067           	23	8746.5008	2013-07-01
0303010301068           	23	4706.5466	2013-07-01
0303010301069           	23	2578.5008	2013-07-01
0303010301070           	23	4033.2209	2013-07-01
0303010301071           	23	5103.8088	2013-07-01
0303010301072           	23	2195.0418	2013-07-01
0303010301073           	23	8746.5008	2013-07-01
0303010301074           	23	4706.5466	2013-07-01
0303010301075           	23	2578.5008	2013-07-01
0303010301076           	23	4033.2209	2013-07-01
0303010301077           	23	5103.8088	2013-07-01
0303010301078           	23	2195.0418	2013-07-01
0303030303001           	23	5985.8037	2013-07-01
0303030303002           	23	3848.2108	2013-07-01
0303030303003           	23	1817.6427	2013-07-01
0303030303004           	23	2484.5718	2013-07-01
0303030303005           	23	3365.9552	2013-07-01
0303030303006           	23	3157.8975	2013-07-01
0303030303007           	23	5985.8037	2013-07-01
0303030303008           	23	3848.2108	2013-07-01
0303030303009           	23	1817.6427	2013-07-01
0303030303010           	23	2484.5718	2013-07-01
0303030303011           	23	3365.9552	2013-07-01
0303030303012           	23	3157.8975	2013-07-01
0303030303013           	23	5985.8037	2013-07-01
0303030303014           	23	3853.9928	2013-07-01
0303030303015           	23	1817.6427	2013-07-01
0303030303016           	23	2484.5718	2013-07-01
0303030303017           	23	3365.9552	2013-07-01
0303030303018           	23	5985.8037	2013-07-01
0303030303019           	23	3848.2108	2013-07-01
0303030303020           	23	1817.6427	2013-07-01
0303030303021           	23	2484.5718	2013-07-01
0303030303022           	23	3365.9552	2013-07-01
0303030303023           	23	5676.9387	2013-07-01
0303030303024           	23	3591.2351	2013-07-01
0303030303025           	23	1480.9799	2013-07-01
0303030303026           	23	1547.9758	2013-07-01
0303030303027           	23	1817.3061	2013-07-01
0303030303028           	23	2349.9067	2013-07-01
0303030303029           	23	5676.9387	2013-07-01
0303030303030           	23	3591.2351	2013-07-01
0303030303031           	23	1480.9799	2013-07-01
0303030303032           	23	1547.9758	2013-07-01
0303030303033           	23	1817.3061	2013-07-01
0303030303034           	23	2349.9067	2013-07-01
0303030303035           	23	5676.9387	2013-07-01
0303030303036           	23	3591.2351	2013-07-01
0303030303037           	23	1480.9799	2013-07-01
0303030303038           	23	1547.9758	2013-07-01
0303030303039           	23	1817.3061	2013-07-01
0303030303040           	23	5676.9387	2013-07-01
0303030303041           	23	3591.2351	2013-07-01
0303030303042           	23	1480.9799	2013-07-01
0303030303043           	23	1547.9758	2013-07-01
0303030303044           	23	1817.3061	2013-07-01
0303030303045           	23	2019.3038	2013-07-01
0303040304001           	23	5059.2087	2013-07-01
0303040304002           	23	5368.0737	2013-07-01
0303040304003           	23	3976.6986	2013-07-01
0303040304004           	23	4362.1622	2013-07-01
0303040304005           	23	1663.9175	2013-07-01
0303040304006           	23	1792.4054	2013-07-01
0303040304007           	23	935.9227	2013-07-01
0303040304008           	23	1205.253	2013-07-01
0303040304009           	23	666.5924	2013-07-01
0303040304010           	23	868.5902	2013-07-01
0303040304011           	23	666.5924	2013-07-01
0303040304012           	23	464.5947	2013-07-01
0303040304013           	23	397.2622	2013-07-01
0303040304014           	23	329.9296	2013-07-01
0303040304015           	23	5059.2087	2013-07-01
0303040304016           	23	5368.0737	2013-07-01
0303040304017           	23	3976.6986	2013-07-01
0303040304018           	23	4362.1622	2013-07-01
0303040304019           	23	1663.9175	2013-07-01
0303040304020           	23	1792.4054	2013-07-01
0303040304021           	23	935.9227	2013-07-01
0303040304022           	23	1205.253	2013-07-01
0303040304023           	23	666.5924	2013-07-01
0303040304024           	23	868.5902	2013-07-01
0303040304025           	23	666.5924	2013-07-01
0303040304026           	23	464.5947	2013-07-01
0303040304027           	23	397.2622	2013-07-01
0303040304028           	23	329.9296	2013-07-01
0303040304029           	23	5059.2087	2013-07-01
0303040304030           	23	5851.2003	2013-07-01
0303040304031           	23	3976.6986	2013-07-01
0303040304032           	23	4362.1622	2013-07-01
0303040304033           	23	1663.9175	2013-07-01
0303040304034           	23	1792.4054	2013-07-01
0303040304035           	23	935.9227	2013-07-01
0303040304036           	23	1205.253	2013-07-01
0303040304037           	23	666.5924	2013-07-01
0303040304038           	23	868.5902	2013-07-01
0303040304039           	23	666.5924	2013-07-01
0303040304040           	23	464.5947	2013-07-01
0303040304041           	23	397.2622	2013-07-01
0303040304042           	23	605.9931	2013-07-01
0303040304043           	23	5059.2087	2013-07-01
0303040304044           	23	5851.2003	2013-07-01
0303040304045           	23	3976.6986	2013-07-01
0303040304046           	23	4362.1622	2013-07-01
0303040304047           	23	1663.9175	2013-07-01
0303040304048           	23	1792.4054	2013-07-01
0303040304049           	23	935.9227	2013-07-01
0303040304050           	23	1205.253	2013-07-01
0303040304051           	23	666.5924	2013-07-01
0303040304052           	23	868.5902	2013-07-01
0303040304053           	23	666.5924	2013-07-01
0303040304054           	23	464.5947	2013-07-01
0303040304055           	23	397.2622	2013-07-01
0303040304056           	23	605.9931	2013-07-01
0303040304057           	23	5514.5375	2013-07-01
0303040304058           	23	5368.0737	2013-07-01
0303040304059           	23	3976.6986	2013-07-01
0303040304060           	23	4362.1622	2013-07-01
0303040304061           	23	1663.9175	2013-07-01
0303040304062           	23	1792.4054	2013-07-01
0303040304063           	23	935.9227	2013-07-01
0303040304064           	23	1205.253	2013-07-01
0303040304065           	23	666.5924	2013-07-01
0303040304066           	23	868.5902	2013-07-01
0303040304067           	23	666.5924	2013-07-01
0303040304068           	23	5514.5375	2013-07-01
0303040304069           	23	5368.0737	2013-07-01
0303040304070           	23	3976.6986	2013-07-01
0303040304071           	23	4362.1622	2013-07-01
0303040304072           	23	1663.9175	2013-07-01
0303040304073           	23	1792.4054	2013-07-01
0303040304074           	23	935.9227	2013-07-01
0303040304075           	23	1205.253	2013-07-01
0303040304076           	23	666.5924	2013-07-01
0303040304077           	23	868.5902	2013-07-01
0303040304078           	23	666.5924	2013-07-01
0303050305001           	23	15452.8248	2013-07-01
0303050305002           	23	16826.4092	2013-07-01
0303050305003           	23	4706.5466	2013-07-01
0303050305004           	23	6726.5237	2013-07-01
0303050305005           	23	1541.9159	2013-07-01
0303050305006           	23	3359.8952	2013-07-01
0303050305007           	23	2835.3807	2013-07-01
0303050305008           	23	1920.8932	2013-07-01
0303050305009           	23	1612.5224	2013-07-01
0303050305010           	23	1279.3188	2013-07-01
0303050305011           	23	935.9227	2013-07-01
0303050305012           	23	733.925	2013-07-01
0303050305013           	23	15452.8248	2013-07-01
0303050305014           	23	16826.4092	2013-07-01
0303050305015           	23	4706.5466	2013-07-01
0303050305016           	23	6726.5237	2013-07-01
0303050305017           	23	1541.9159	2013-07-01
0303050305018           	23	3359.8952	2013-07-01
0303050305019           	23	2835.3807	2013-07-01
0303050305020           	23	1920.8932	2013-07-01
0303050305021           	23	1612.5224	2013-07-01
0303050305022           	23	1279.3188	2013-07-01
0303050305023           	23	935.9227	2013-07-01
0303050305024           	23	733.925	2013-07-01
0303050305025           	23	15452.8248	2013-07-01
0303050305026           	23	16826.4092	2013-07-01
0303050305027           	23	4706.5466	2013-07-01
0303050305028           	23	6726.5237	2013-07-01
0303050305029           	23	1541.9159	2013-07-01
0303050305030           	23	3359.8952	2013-07-01
0303050305031           	23	2835.3807	2013-07-01
0303050305032           	23	1920.8932	2013-07-01
0303050305033           	23	1612.5224	2013-07-01
0303050305034           	23	1279.3188	2013-07-01
0303050305035           	23	935.9227	2013-07-01
0303050305036           	23	733.925	2013-07-01
0303050305037           	23	15452.8248	2013-07-01
0303050305038           	23	15437.0727	2013-07-01
0303050305039           	23	4706.5466	2013-07-01
0303050305040           	23	6726.5237	2013-07-01
0303050305041           	23	1541.9159	2013-07-01
0303050305042           	23	3359.8952	2013-07-01
0303050305043           	23	2948.7959	2013-07-01
0303050305044           	23	1920.8932	2013-07-01
0303050305045           	23	1612.5224	2013-07-01
0303050305046           	23	1279.3188	2013-07-01
0303050305047           	23	935.9227	2013-07-01
0303050305048           	23	733.925	2013-07-01
0303050305049           	23	15452.8248	2013-07-01
0303050305050           	23	15437.0727	2013-07-01
0303050305051           	23	4706.5466	2013-07-01
0303050305052           	23	6726.5237	2013-07-01
0303050305053           	23	1541.9159	2013-07-01
0303050305054           	23	3359.8952	2013-07-01
0303050305055           	23	2948.7959	2013-07-01
0303050305056           	23	1920.8932	2013-07-01
0303050305057           	23	1612.5224	2013-07-01
0303050305058           	23	1279.3188	2013-07-01
0303050305059           	23	935.9227	2013-07-01
0303050305060           	23	733.925	2013-07-01
0303050305061           	23	15452.8248	2013-07-01
0303050305062           	23	15437.0727	2013-07-01
0303050305063           	23	4706.5466	2013-07-01
0303050305064           	23	6726.5237	2013-07-01
0303050305065           	23	1541.9159	2013-07-01
0303050305066           	23	3359.8952	2013-07-01
0303050305067           	23	2948.7959	2013-07-01
0303050305068           	23	1920.8932	2013-07-01
0303050305069           	23	1612.5224	2013-07-01
0303050305070           	23	1279.3188	2013-07-01
0303050305071           	23	935.9227	2013-07-01
0303050305072           	23	733.925	2013-07-01
0303050305073           	23	14176.9035	2013-07-01
0303050305074           	23	15437.0727	2013-07-01
0303050305075           	23	4706.5466	2013-07-01
0303050305076           	23	6726.5237	2013-07-01
0303050305077           	23	1541.9159	2013-07-01
0303050305078           	23	3359.8952	2013-07-01
0303050305079           	23	2835.3807	2013-07-01
0303050305080           	23	1920.8932	2013-07-01
0303050305081           	23	1612.5224	2013-07-01
0303050305082           	23	1279.3188	2013-07-01
0303050305083           	23	935.9227	2013-07-01
0303050305084           	23	14176.9035	2013-07-01
0303050305085           	23	15437.0727	2013-07-01
0303050305086           	23	4706.5466	2013-07-01
0303050305087           	23	6726.5237	2013-07-01
0303050305088           	23	1541.9159	2013-07-01
0303050305089           	23	3359.8952	2013-07-01
0303050305090           	23	2835.3807	2013-07-01
0303050305091           	23	1920.8932	2013-07-01
0303050305092           	23	1612.5224	2013-07-01
0303050305093           	23	1279.3188	2013-07-01
0303050305094           	23	935.9227	2013-07-01
0303050305095           	23	14176.9035	2013-07-01
0303050305096           	23	15437.0727	2013-07-01
0303050305097           	23	4706.5466	2013-07-01
0303050305098           	23	6726.5237	2013-07-01
0303050305099           	23	1541.9159	2013-07-01
0303050305100           	23	3359.8952	2013-07-01
0303050305101           	23	2835.3807	2013-07-01
0303050305102           	23	1920.8932	2013-07-01
0303050305103           	23	1612.5224	2013-07-01
0303060306001           	23	1070.5879	2013-07-01
0303060306002           	23	1137.9204	2013-07-01
0303060306003           	23	531.9273	2013-07-01
